Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,MSR1,Macrophage scavenger receptor types I and II,52228,0.130076801959541,0.0273621568356856,0.0764469745615972,0.183706629357485,2.0051354450626e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,COL9A1,Collagen alpha-1(IX) chain,51944,0.122554550815873,0.0258794487803384,0.0718308312064101,0.173278270425336,2.19480562969727e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,51994,0.0758349557971013,0.01602313939412,0.0444296025846261,0.107240309009576,2.22475828661825e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,MRC1,Macrophage mannose receptor 1,48303,0.0746183630267374,0.0164198995524181,0.0424353599039978,0.106801366149477,5.53592754021024e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,BRD3,Bromodomain-containing protein 3,47499,0.12722371019868,0.0282378744501978,0.0718774762762921,0.182569944121067,6.65564664314978e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,52172,0.0813010328551174,0.0180658604107517,0.0458919464500441,0.116710119260191,6.81411046279374e-06
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,TXNDC15,Thioredoxin domain-containing protein 15,52025,0.0700064233007934,0.0162636947793747,0.0381295815332189,0.101883265068368,1.67958373763363e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,LGALS9,Galectin-9,51947,0.0812017210685795,0.018924331636426,0.0441100310611845,0.118293411075975,1.78574804051361e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,AKAP12,A-kinase anchor protein 12,47732,0.0541873601992408,0.0127141354087425,0.0292676547981055,0.079107065600376,2.03402646320373e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,TIMP4,Metalloproteinase inhibitor 4,51954,0.0990007072690558,0.023445628095454,0.053047276201966,0.144954138336146,2.42296217043748e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,CTSD,Cathepsin D,50069,0.0961481937038373,0.0235596606624252,0.0499712588054839,0.142325128602191,4.49650999661626e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,IL2RA,Interleukin-2 receptor subunit alpha,51779,0.0949825983333171,0.0235421591229551,0.0488399664523252,0.141125230214309,5.48468447570243e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,ACP5,Tartrate-resistant acid phosphatase type 5,52063,0.0791309601790801,0.0197606295651316,0.0404001262314223,0.117861794126738,6.23143196980114e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,RICTOR,Rapamycin-insensitive companion of mTOR,47580,0.114434732970031,0.028616841606707,0.0583457234208853,0.170523742519177,6.38411660820439e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,PRSS8,Prostasin,51854,0.0964233125058603,0.0241169026281867,0.0491541833546143,0.143692441657106,6.39996070380753e-05
Health and medical history,X6151#1.Fractured bone site(s)_Ankle,SPON1,Spondin-1,51994,0.0758085546126479,0.0191091339177778,0.0383546521338034,0.113262457091492,7.29213265025733e-05
