Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20097,818,1.25 [1.13-1.38],1.0648503279936454e-05
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19460,239,1.83 [1.52-2.20],1.8245659038193547e-10
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15029,813,1.67 [1.51-1.86],2.4078844746642186e-22
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20183,93,2.20 [1.63-2.96],1.998115565138055e-07
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22307,120,1.74 [1.36-2.23],1.1248950552039734e-05
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22273,86,2.03 [1.52-2.71],1.6845739498535729e-06
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22124,389,1.33 [1.16-1.52],6.432689759905835e-05
SNCG,Gamma-synuclein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20774,553,1.77 [1.57-2.00],1.6702145909084782e-20
SNCG,Gamma-synuclein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21940,252,1.86 [1.56-2.22],4.437554719489504e-12
SNCG,Gamma-synuclein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21940,252,1.86 [1.56-2.22],4.437554719489504e-12
SNCG,Gamma-synuclein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19721,503,1.65 [1.45-1.87],2.930807487098498e-14
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18400,1424,1.34 [1.24-1.45],1.795785969534216e-13
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,20746,149,1.97 [1.58-2.45],1.7147628499933495e-09
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22164,159,1.59 [1.28-1.96],1.9057453727672063e-05
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,20732,135,2.04 [1.62-2.57],1.4220475292822722e-09
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21283,686,1.54 [1.39-1.72],2.246186369463928e-15
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21257,660,1.50 [1.34-1.67],3.080104589981755e-13
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18250,1274,1.26 [1.16-1.37],4.6314437996043973e-08
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18152,1176,1.24 [1.14-1.36],4.554024494329125e-07
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,17026,50,2.75 [1.82-4.15],1.5932102974194183e-06
SNCG,Gamma-synuclein,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17073,97,2.97 [2.22-3.97],2.1670228384905892e-13
SNCG,Gamma-synuclein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,20779,379,1.39 [1.21-1.60],3.185243180820852e-06
SNCG,Gamma-synuclein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23101,70,3.23 [2.41-4.33],5.338888893180121e-15
SNCG,Gamma-synuclein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2573,70,2.77 [2.03-3.77],1.0148184729140003e-10
SNCG,Gamma-synuclein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20598,70,3.48 [2.59-4.68],1.4237635820760626e-16
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15867,3714,1.33 [1.25-1.41],3.237521774082297e-22
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16745,2431,1.45 [1.36-1.55],2.747495872681906e-28
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Hypertension,16787,2473,1.50 [1.40-1.60],4.6621367778072385e-33
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20822,1655,1.23 [1.15-1.33],5.854817907511202e-09
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Angina pectoris,20087,920,1.25 [1.14-1.37],2.295253408982718e-06
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20555,1412,1.26 [1.16-1.36],4.314737469301561e-09
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,11633,132,1.77 [1.36-2.29],1.5284734115377105e-05
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12097,596,1.50 [1.32-1.70],3.89569170312176e-10
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22218,312,1.73 [1.48-2.02],6.479911468342052e-12
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",22483,182,1.50 [1.23-1.83],6.153631093854401e-05
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22508,164,1.54 [1.25-1.90],4.5298723415148246e-05
SNCG,Gamma-synuclein,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",22593,146,1.57 [1.26-1.96],5.653558580298195e-05
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18294,1980,1.23 [1.15-1.32],5.65479765724572e-10
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,Influenza and pneumonia,21391,249,1.56 [1.31-1.86],8.276472286783993e-07
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",21354,212,1.56 [1.29-1.88],5.398116392447143e-06
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,22532,270,1.58 [1.34-1.86],4.6011230691780055e-08
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,22529,267,1.58 [1.34-1.86],5.6042989831108265e-08
SNCG,Gamma-synuclein,Chapter X Diseases of the respiratory system,Other diseases of pleura,21345,278,1.41 [1.20-1.66],4.019936959049929e-05
SNCG,Gamma-synuclein,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,15626,5526,1.10 [1.05-1.15],5.852259491793541e-05
SNCG,Gamma-synuclein,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22353,361,1.34 [1.16-1.54],6.158781046744703e-05
SNCG,Gamma-synuclein,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,20376,1470,1.21 [1.13-1.31],2.502737585802781e-07
SNCG,Gamma-synuclein,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,21907,451,1.36 [1.19-1.55],3.743986006896443e-06
SNCG,Gamma-synuclein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,17156,403,1.33 [1.16-1.53],3.939103343751541e-05
SNCG,Gamma-synuclein,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,17996,2337,1.30 [1.22-1.38],8.436967501729469e-17
SNCG,Gamma-synuclein,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20722,302,4.95 [4.17-5.87],1.9483148466504683e-74
SNCG,Gamma-synuclein,Chapter XIV Diseases of the genitourinary system,Acute renal failure,20756,72,7.10 [5.00-10.08],6.6719703505315275e-28
