Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20245,824,1.67 [1.40-2.00],1.5553534576365966e-08
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19613,242,3.22 [2.44-4.26],2.521001408276362e-16
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15122,814,2.65 [2.22-3.17],1.8270837907394053e-26
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20344,92,2.71 [1.73-4.24],1.1965627298573102e-05
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19915,51,3.29 [1.90-5.72],2.2479840595880293e-05
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22463,122,2.60 [1.76-3.85],1.805154350305781e-06
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22426,85,2.68 [1.69-4.26],3.0932515083840145e-05
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22294,391,1.90 [1.48-2.43],3.759353810637954e-07
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22171,268,2.05 [1.53-2.74],1.3936117249353603e-06
ANG,Angiogenin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20923,557,2.48 [2.04-3.02],8.912160303487828e-20
ANG,Angiogenin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22475,122,2.38 [1.60-3.55],1.8739422184290706e-05
ANG,Angiogenin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22116,257,2.70 [2.05-3.58],2.862741885248458e-12
ANG,Angiogenin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22116,257,2.70 [2.05-3.58],2.862741885248458e-12
ANG,Angiogenin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19887,512,2.01 [1.62-2.50],2.0249708034246543e-10
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18526,1440,1.98 [1.71-2.28],1.0582600854056051e-20
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22318,164,2.71 [1.91-3.84],2.0746955010078543e-08
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21446,693,2.08 [1.71-2.53],2.0886589881961852e-13
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21419,666,1.99 [1.63-2.44],1.309025558069428e-11
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18374,1288,1.95 [1.68-2.27],4.8797458239068736e-18
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18274,1188,2.00 [1.71-2.33],2.905691334043564e-18
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,17136,50,3.55 [2.06-6.14],5.49283042268099e-06
ANG,Angiogenin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17185,99,3.39 [2.26-5.08],3.273386552251763e-09
ANG,Angiogenin,Chapter V Mental and behavioural disorders,Any mental disorder,20079,682,1.51 [1.23-1.85],6.944942439427027e-05
ANG,Angiogenin,Chapter V Mental and behavioural disorders,Smoking dependency,21614,83,3.25 [1.97-5.36],3.663437837300796e-06
ANG,Angiogenin,Chapter VI Diseases of the nervous system,Epilepsy,21960,165,0.37 [0.24-0.58],1.1469132321556317e-05
ANG,Angiogenin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23274,71,4.17 [2.69-6.46],1.7570443825796919e-10
ANG,Angiogenin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2590,71,4.17 [2.48-7.03],7.774513065625895e-08
ANG,Angiogenin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20755,71,4.37 [2.81-6.80],6.429532352807851e-11
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15966,3736,1.98 [1.77-2.22],1.923481095997089e-32
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16844,2434,2.28 [2.01-2.59],2.6759302809703e-37
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Hypertension,16891,2481,2.39 [2.10-2.70],5.165696123462513e-42
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14522,112,8.31 [5.90-11.69],7.86043323189556e-34
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20972,1669,1.63 [1.42-1.87],1.844882666619989e-12
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Angina pectoris,20236,933,1.56 [1.31-1.86],5.723298690113814e-07
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22646,731,1.48 [1.22-1.79],6.840637812590026e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20705,1426,1.62 [1.40-1.88],6.334487569771303e-11
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Secondary right heart disease,22772,79,2.74 [1.70-4.40],3.431179242280125e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,22773,80,2.72 [1.69-4.37],3.5234879907759144e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",14486,76,3.34 [2.08-5.37],6.273965406435156e-07
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Cardiomyopathy,18528,78,2.69 [1.65-4.37],7.127015716886579e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12167,601,1.60 [1.27-2.01],7.802959282501676e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,18577,127,2.49 [1.68-3.69],5.4613239779447125e-06
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22374,314,2.62 [2.03-3.38],1.426771376629162e-13
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",22640,186,2.37 [1.70-3.30],3.455062592445683e-07
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22667,168,2.65 [1.89-3.72],1.3691222907785252e-08
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",22755,149,2.74 [1.92-3.90],2.5195753069427453e-08
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,22287,86,2.62 [1.63-4.19],6.527741491540687e-05
ANG,Angiogenin,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,22345,144,2.78 [1.93-4.00],4.355430004353072e-08
ANG,Angiogenin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18449,1999,1.66 [1.47-1.88],3.361106971896306e-16
ANG,Angiogenin,Chapter X Diseases of the respiratory system,Influenza and pneumonia,21552,249,2.11 [1.57-2.83],7.96055038353401e-07
ANG,Angiogenin,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",21515,212,2.13 [1.55-2.94],3.21997564084691e-06
ANG,Angiogenin,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,22699,269,2.01 [1.51-2.69],1.8591798192487044e-06
