Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20453,828,2.12 [1.72-2.62],2.6161074842803146e-12
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19807,241,5.53 [3.95-7.73],1.645166436685497e-23
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15292,823,5.03 [4.08-6.21],3.1762597972000604e-51
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20539,93,8.63 [5.48-13.60],1.4211808693172498e-20
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20108,53,5.91 [3.23-10.82],8.329534626729977e-09
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22700,122,4.38 [2.93-6.54],5.999169427635389e-13
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22665,87,6.26 [4.11-9.54],1.3977690882590472e-17
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22521,397,2.36 [1.79-3.11],1.3007552426523843e-09
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22280,156,3.84 [2.63-5.62],4.28680184143578e-12
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22393,269,2.05 [1.46-2.89],3.627597215118388e-05
RSPO3,R-spondin-3,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",18591,55,3.68 [1.93-7.04],8.008988999822537e-05
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21150,563,5.27 [4.22-6.59],1.2371097696471796e-48
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22718,125,4.50 [3.08-6.57],8.641532334180201e-15
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22334,258,6.46 [4.84-8.61],5.102690033445795e-37
RSPO3,R-spondin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22334,258,6.46 [4.84-8.61],5.102690033445795e-37
RSPO3,R-spondin-3,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20082,521,4.87 [3.81-6.23],1.0464834111935596e-36
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23661,62,3.34 [1.83-6.10],8.399458197179421e-05
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18714,1453,2.28 [1.93-2.71],1.248951849747934e-21
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23195,181,2.53 [1.72-3.73],2.5891104827426552e-06
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21122,152,5.42 [3.81-7.72],7.426043989247926e-21
RSPO3,R-spondin-3,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22541,163,5.42 [3.83-7.66],1.5843536430567193e-21
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21106,136,4.95 [3.39-7.23],1.2302116850153976e-16
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21672,702,1.85 [1.48-2.31],4.94524390173582e-08
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21645,675,1.74 [1.39-2.19],1.7015266378173716e-06
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18558,1297,1.99 [1.66-2.39],1.1167566028261518e-13
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",17448,187,2.58 [1.69-3.94],1.077219738090048e-05
RSPO3,R-spondin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18453,1192,1.93 [1.59-2.33],1.2844141315838172e-11
