Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25789,132,2.15 [1.49-3.10],4.4065137829207255e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ADM,Pro-adrenomedullin,26121,134,3.37 [1.88-6.04],4.63282566535789e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ANGPT2,Angiopoietin-2,26121,134,2.26 [1.58-3.22],7.1664877091395725e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,ASGR1,Asialoglycoprotein receptor 1,25722,134,2.83 [1.80-4.43],6.12782805486608e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,BTN3A2,Butyrophilin subfamily 3 member A2,25858,136,1.84 [1.36-2.48],7.393152727020334e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,CD302,CD302 antigen,25789,132,2.83 [1.87-4.27],7.9186811467274e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,CD4,T-cell surface glycoprotein CD4,25816,136,1.79 [1.39-2.30],6.694765640202517e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,CNDP1,Beta-Ala-His dipeptidase,25978,131,0.51 [0.40-0.65],3.2216281241008775e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,EFNA4,Ephrin-A4,25681,134,2.32 [1.53-3.52],7.174035640879111e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,EPHA2,Ephrin type-A receptor 2,24999,130,2.09 [1.44-3.02],9.228204302675628e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,GDF15,Growth/differentiation factor 15,26205,133,1.61 [1.27-2.03],6.345510088190235e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,IGFBP4,Insulin-like growth factor-binding protein 4,25548,131,1.93 [1.44-2.60],1.250767591046035e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,MANSC4,MANSC domain-containing protein 4,21871,115,1.63 [1.30-2.03],1.832615174619456e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,OGN,Mimecan,25898,134,2.09 [1.50-2.93],1.651363033867371e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,RNASE6,Ribonuclease K6,22431,120,1.96 [1.43-2.69],2.7728941817844595e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,SCARB2,Lysosome membrane protein 2,25245,132,2.55 [1.71-3.79],3.8920812696652335e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,25898,134,1.62 [1.28-2.05],5.51742123683724e-05
