Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Intestinal malabsorption,A1BG,Alpha-1B-glycoprotein,22881,91,5.39 [1.69-17.19],0.0044624206871201
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ACOT13,Acyl-coenzyme A thioesterase 13,22721,88,1.36 [1.13-1.63],0.0008959322056552
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ACY1,Aminoacylase-1,26159,105,1.83 [1.42-2.36],2.525980877239512e-06
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22103,87,3.97 [3.08-5.13],2.528304090703757e-26
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22172,91,1.53 [1.28-1.83],3.3570941614011344e-06
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26341,106,2.50 [1.41-4.45],0.0017585753004338
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22172,91,1.98 [1.29-3.05],0.0017292183508875
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ADGRF5,Adhesion G protein-coupled receptor F5,22834,90,3.19 [1.71-5.94],0.0002664755458894
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ADGRG2,Adhesion G-protein coupled receptor G2,26159,105,0.35 [0.19-0.66],0.0010935796298448
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AGER,Advanced glycosylation end product-specific receptor,26112,104,0.54 [0.35-0.83],0.0047404747664317
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AGR2,Anterior gradient protein 2 homolog,25296,103,2.03 [1.78-2.32],5.475531052416309e-26
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AGR3,Anterior gradient protein 3,25516,100,2.09 [1.70-2.56],1.5431519973334869e-12
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AIDA,"Axin interactor, dorsalization-associated protein",22198,90,1.66 [1.47-1.88],1.995443756725821e-15
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AIF1,Allograft inflammatory factor 1,25558,100,1.57 [1.17-2.11],0.0029394727625713
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AK2,"Adenylate kinase 2, mitochondrial",22780,90,1.65 [1.37-1.99],1.35839198949944e-07
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AKR1B1,Aldo-keto reductase family 1 member B1,25558,100,1.34 [1.08-1.66],0.0074065357128402
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22172,91,1.69 [1.42-2.01],5.424524373374161e-09
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ALDH2,"Aldehyde dehydrogenase, mitochondrial",22712,89,1.50 [1.22-1.86],0.0001771003427218
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",22803,90,1.76 [1.27-2.43],0.0006349919795862
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AMIGO1,Amphoterin-induced protein 1,22198,90,1.49 [1.18-1.89],0.0009282236581787
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ANGPT1,Angiopoietin-1,26066,104,1.45 [1.17-1.80],0.0006756881224644
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AOC1,Amiloride-sensitive amine oxidase [copper-containing],25623,100,1.38 [1.12-1.69],0.0020505713767288
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AP2B1,AP-2 complex subunit beta,22198,90,2.04 [1.56-2.66],1.814312631146013e-07
Chapter XI Diseases of the digestive system,Intestinal malabsorption,APOD,Apolipoprotein D,21831,86,0.29 [0.15-0.57],0.0003357431445358
Chapter XI Diseases of the digestive system,Intestinal malabsorption,APP,Amyloid-beta precursor protein,26122,104,1.59 [1.24-2.04],0.0002641044261088
Chapter XI Diseases of the digestive system,Intestinal malabsorption,AREG,Amphiregulin,26041,106,1.72 [1.29-2.28],0.0001879226316211
