Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ACP5,Tartrate-resistant acid phosphatase type 5,27756,77,2.17 [1.38-3.41],0.000844100798986
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23961,67,2.71 [1.52-4.83],0.0007072552627499
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27512,75,2.23 [1.37-3.63],0.001284573708511
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AGRN,Agrin,27765,79,2.55 [1.58-4.12],0.0001243763169956
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,AMBP,Protein AMBP,27827,76,3.83 [1.48-9.89],0.0055182196367296
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ANXA1,Annexin A1,23428,68,1.66 [1.19-2.31],0.0030784500579668
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,BMPER,BMP-binding endothelial regulator protein,23573,68,2.75 [1.48-5.08],0.0013147959617946
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,BST2,Bone marrow stromal antigen 2,27867,79,1.58 [1.21-2.07],0.0007221374350548
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,BTN2A1,Butyrophilin subfamily 2 member A1,27765,79,2.83 [1.44-5.57],0.002607733237131
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,C4BPB,C4b-binding protein beta chain,27726,78,2.05 [1.30-3.24],0.0019922622231834
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CANT1,Soluble calcium-activated nucleotidase 1,27552,77,4.85 [1.87-12.60],0.0011966279025055
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CCL3,C-C motif chemokine 3,27586,78,1.33 [1.08-1.64],0.0078163447294871
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD14,Monocyte differentiation antigen CD14,27029,78,1.78 [1.15-2.77],0.0099027103262522
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD300A,CMRF35-like molecule 8,23573,68,3.16 [1.53-6.53],0.0018213478051639
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD300C,CMRF35-like molecule 6,27867,79,2.09 [1.22-3.59],0.0074173935063135
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD302,CD302 antigen,27512,75,2.51 [1.41-4.46],0.001792125168706
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD5,T-cell surface glycoprotein CD5,27827,76,2.15 [1.38-3.36],0.0007482048842518
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD74,HLA class II histocompatibility antigen gamma chain,27867,79,2.28 [1.38-3.77],0.0013496122223754
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD79B,B-cell antigen receptor complex-associated protein beta chain,27919,78,1.75 [1.19-2.56],0.004129584716867
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CD80,T-lymphocyte activation antigen CD80,24084,67,2.34 [1.32-4.12],0.0034006078680559
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CDH2,Cadherin-2,27627,77,2.15 [1.23-3.76],0.007442044545623
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CDHR5,Cadherin-related family member 5,27627,77,2.20 [1.25-3.88],0.0064926828476773
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CDNF,Cerebral dopamine neurotrophic factor,27512,75,2.37 [1.59-3.54],2.473874682703515e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,27682,78,3.65 [1.50-8.87],0.0042284094867984
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,26631,72,1.64 [1.28-2.11],0.0001064932884541
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CFH,Complement factor H,22698,67,3.86 [1.46-10.25],0.0066132552999231
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CHGB,Secretogranin-1,27763,79,1.99 [1.27-3.13],0.0026541981016895
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CLEC4G,C-type lectin domain family 4 member G,27586,78,2.55 [1.45-4.48],0.001140340885878
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CLEC6A,C-type lectin domain family 6 member A,26986,74,1.79 [1.22-2.64],0.0029099381563077
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CLEC7A,C-type lectin domain family 7 member A,27919,78,1.82 [1.17-2.83],0.0080199123737229
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CPM,Carboxypeptidase M,27734,79,2.20 [1.30-3.72],0.0034513482085983
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CSF1,Macrophage colony-stimulating factor 1,27765,79,2.57 [1.34-4.93],0.0046415117806734
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CST3,Cystatin-C,27681,78,2.60 [1.41-4.83],0.0023645073127564
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,CXCL17,C-X-C motif chemokine 17,27919,78,1.81 [1.26-2.60],0.0013852841316122
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DHPS,Deoxyhypusine synthase,23946,69,1.61 [1.16-2.24],0.0044114728910445
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DLL1,Delta-like protein 1,27726,78,3.18 [1.75-5.79],0.0001551514017738
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DOC2B,Double C2-like domain-containing protein beta,23407,64,1.81 [1.26-2.61],0.0013442574622924
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DRAXIN,Draxin,27438,75,1.94 [1.25-3.02],0.0033590833409328
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DSC2,Desmocollin-2,27348,79,1.96 [1.22-3.14],0.0051541205379779
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,DTX3,Probable E3 ubiquitin-protein ligase DTX3,27512,75,2.90 [1.48-5.69],0.0019629134505104
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,EFNA4,Ephrin-A4,27398,75,2.72 [1.64-4.53],0.0001145484396907
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,EPHA1,Ephrin type-A receptor 1,27725,79,2.21 [1.22-3.99],0.0086080363321613
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,EZR,Ezrin,27867,79,3.17 [1.61-6.21],0.0008042555145239
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,F7,Coagulation factor VII,27678,78,2.47 [1.27-4.80],0.0077885701242859
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,FCER2,Low affinity immunoglobulin epsilon Fc receptor,27636,79,1.66 [1.18-2.33],0.0038258816594242
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,FGFR2,Fibroblast growth factor receptor 2,27726,78,5.32 [2.41-11.73],3.52487816583495e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,FOLR1,Folate receptor alpha,27592,78,3.42 [1.88-6.20],5.300626513311891e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,FSTL3,Follistatin-related protein 3,27586,79,2.19 [1.24-3.88],0.0068799171372288
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,FURIN,Furin,27726,78,2.54 [1.42-4.54],0.0015988481533028
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,GHRL,Appetite-regulating hormone,27627,77,1.41 [1.09-1.83],0.0087318766062174
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,GIMAP8,GTPase IMAP family member 8,23213,69,1.52 [1.13-2.04],0.0060643654808835
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,GPRC5C,G-protein coupled receptor family C group 5 member C,23946,69,1.47 [1.11-1.95],0.0071335247023424
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,GRN,Progranulin,27511,77,3.08 [1.48-6.41],0.0026389022815559
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,HAVCR2,Hepatitis A virus cellular receptor 2,27636,79,2.85 [1.77-4.59],1.5790287849482683e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,HDAC9,Histone deacetylase 9,23304,67,0.43 [0.24-0.75],0.0030393102557697
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,HLA-A,"HLA class I histocompatibility antigen, A alpha chain",24044,67,2.71 [1.30-5.65],0.0076596753021313
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ICOSLG,ICOS ligand,27512,75,4.28 [1.54-11.85],0.0052132501974498
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,IFT20,Intraflagellar transport protein 20 homolog,23407,64,1.77 [1.15-2.74],0.0099593726490208
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,IL10RB,Interleukin-10 receptor subunit beta,27765,79,2.08 [1.21-3.58],0.0081701383792809
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,IL16,Pro-interleukin-16,27919,78,1.70 [1.20-2.42],0.0027854104050013
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,IL18,Interleukin-18,27544,78,1.70 [1.18-2.43],0.0040599971650268
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,IL1R1,Interleukin-1 receptor type 1,27594,78,2.93 [1.32-6.47],0.007969964674917
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,INHBB,Inhibin beta B chain,23573,68,1.76 [1.16-2.66],0.0074007286150899
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ISM1,Isthmin-1,27586,78,1.88 [1.20-2.95],0.0056841867554723
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ITGA5,Integrin alpha-5,27636,79,2.85 [1.35-6.01],0.0059743134150714
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,27632,79,2.16 [1.45-3.22],0.0001382252443626
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LAMP3,Lysosome-associated membrane glycoprotein 3,27874,78,1.72 [1.20-2.45],0.0029045786106163
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LGALS9,Galectin-9,27628,79,3.04 [1.80-5.11],2.852563216980887e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,27582,77,2.42 [1.30-4.49],0.0052364798211111
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,27080,76,2.04 [1.34-3.11],0.0009495669215779
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LRRC25,Leucine-rich repeat-containing protein 25,27512,75,1.81 [1.22-2.67],0.0029278908024949
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,LYSMD3,LysM and putative peptidoglycan-binding domain-containing protein 3,23407,64,1.28 [1.07-1.52],0.00574437987996
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,MFAP3,Microfibril-associated glycoprotein 3,27122,78,0.42 [0.25-0.70],0.0009306592561083
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,MFAP5,Microfibrillar-associated protein 5,27967,77,2.01 [1.24-3.28],0.0049733880799397
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,MSLN,Mesothelin,27469,75,1.95 [1.43-2.65],2.274408727469755e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NBL1,Neuroblastoma suppressor of tumorigenicity 1,27726,78,2.57 [1.28-5.16],0.0078855682100865
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NECTIN2,Nectin-2,27582,77,2.74 [1.48-5.06],0.001331056551295
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NECTIN4,Nectin-4,27726,78,2.14 [1.32-3.46],0.0020920496187136
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NGFR,Tumor necrosis factor receptor superfamily member 16,24084,67,1.88 [1.21-2.91],0.0048155407103478
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NOMO1,Nodal modulator 1,27636,79,3.10 [1.62-5.92],0.0005991830325073
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NPC2,NPC intracellular cholesterol transporter 2,23673,66,1.98 [1.18-3.33],0.0097634612157885
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NPPC,C-type natriuretic peptide,27586,78,1.71 [1.16-2.53],0.0069357297949072
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,NT5E,5'-nucleotidase,27726,78,1.56 [1.17-2.09],0.00231215527427
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,ODAM,Odontogenic ameloblast-associated protein,26910,75,0.56 [0.36-0.86],0.0088600383995245
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PCDH12,Protocadherin-12,24044,67,2.45 [1.30-4.61],0.0055686011891913
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PENK,Proenkephalin-A,23573,68,2.65 [1.70-4.11],1.5196213969705948e-05
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PLA2G7,Platelet-activating factor acetylhydrolase,27636,79,2.40 [1.24-4.66],0.0093833312828213
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PLAT,Tissue-type plasminogen activator,27877,77,2.10 [1.43-3.08],0.0001524458081449
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PLAUR,Urokinase plasminogen activator surface receptor,27454,78,2.82 [1.44-5.50],0.0024081038520772
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",27512,75,1.78 [1.25-2.55],0.0015917880970539
Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,PRSS8,Prostasin,27538,79,1.89 [1.21-2.97],0.0055135177359866
