Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ACP5,Tartrate-resistant acid phosphatase type 5,22714,52,2.47 [1.59-3.82],5.392133805244322e-05
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ACTN4,Alpha-actinin-4,22178,50,1.92 [1.23-2.99],0.0040694627227794
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADA2,Adenosine deaminase 2,22450,53,2.58 [1.58-4.20],0.000147705492309
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22503,52,2.70 [1.52-4.80],0.0007027669960529
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADGRE2,Adhesion G protein-coupled receptor E2,22708,51,3.86 [1.76-8.43],0.0007140631658872
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADGRE5,Adhesion G protein-coupled receptor E5,22770,53,3.11 [1.74-5.57],0.0001335415642995
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADGRG1,Adhesion G-protein coupled receptor G1,22503,52,1.72 [1.29-2.30],0.0002473089341724
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ADM,Pro-adrenomedullin,22805,51,6.19 [2.53-15.13],6.463253551481687e-05
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",AGRN,Agrin,22708,51,2.96 [1.67-5.24],0.0001997110447793
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",AIDA,"Axin interactor, dorsalization-associated protein",19138,47,1.43 [1.16-1.77],0.000713009420353
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",AMBN,Ameloblastin,22178,50,1.90 [1.31-2.75],0.0006735106748719
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",ANGPTL2,Angiopoietin-related protein 2,22641,51,2.20 [1.21-3.98],0.00930572494449
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",APOD,Apolipoprotein D,18801,46,0.29 [0.12-0.73],0.0081900944151624
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",AXL,Tyrosine-protein kinase receptor UFO,22669,53,4.15 [2.11-8.16],3.56242475929548e-05
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",B2M,Beta-2-microglobulin,19713,48,1.80 [1.33-2.45],0.0001704321035419
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,19086,47,2.76 [1.32-5.78],0.0069061299176193
Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",B4GALT1,"Beta-1,4-galactosyltransferase 1",22708,51,3.22 [1.43-7.27],0.0048909483727222
