Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,25021,153,0.45 [0.25-0.82],0.0085411321249879
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,AMFR,E3 ubiquitin-protein ligase AMFR,25004,149,0.68 [0.52-0.88],0.0038139360063361
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,ART5,Ecto-ADP-ribosyltransferase 5,21635,133,1.28 [1.06-1.54],0.0094879626568703
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CD22,B-cell receptor CD22,25894,160,1.53 [1.11-2.11],0.0098630007297767
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CDH2,Cadherin-2,25623,155,1.75 [1.17-2.61],0.0065608523397121
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CELA2A,Chymotrypsin-like elastase family member 2A,22347,134,0.67 [0.52-0.86],0.0022014299504698
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CELA3A,Chymotrypsin-like elastase family member 3A,25894,160,0.65 [0.52-0.83],0.0004623908121312
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,COL6A3,Collagen alpha-3(VI) chain,25937,160,1.67 [1.14-2.44],0.0082523050191983
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CREG1,Protein CREG1,25289,153,1.66 [1.15-2.40],0.0065887782635908
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CTRB1,Chymotrypsinogen B,25635,156,0.67 [0.52-0.86],0.0020569385146756
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CTRC,Chymotrypsin-C,25632,156,0.70 [0.56-0.86],0.0007931329372332
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,CTSZ,Cathepsin Z,25632,152,1.94 [1.24-3.04],0.0036889817297668
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,DCTN2,Dynactin subunit 2,25504,155,0.81 [0.69-0.94],0.0078180916570218
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,DIPK2B,Divergent protein kinase domain 2B,21861,130,0.32 [0.17-0.60],0.0004585347260417
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,EFNA4,Ephrin-A4,25413,156,1.77 [1.15-2.73],0.0092235249332092
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,FCER2,Low affinity immunoglobulin epsilon Fc receptor,25635,156,1.62 [1.27-2.07],0.0001077950848402
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,FCRL1,Fc receptor-like protein 1,25623,155,1.58 [1.17-2.13],0.0030005992164475
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,FGFR2,Fibroblast growth factor receptor 2,25710,155,2.77 [1.50-5.11],0.0011324689967065
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,FMR1,Synaptic functional regulator FMR1,25021,153,0.55 [0.37-0.84],0.005225040712054
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,GAST,Gastrin,22302,132,1.16 [1.04-1.29],0.0093244082334644
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,GNLY,Granulysin,25635,156,1.64 [1.25-2.14],0.0003088638452359
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,24842,152,0.75 [0.62-0.90],0.0027718652358855
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,GRP,Gastrin-releasing peptide,21783,126,0.60 [0.44-0.81],0.0007833225547439
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,HNF1A,Hepatocyte nuclear factor 1-alpha,21727,129,1.25 [1.06-1.49],0.0087519487297833
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,ICAM1,Intercellular adhesion molecule 1,25513,150,2.07 [1.30-3.28],0.0020673339371121
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,IL12RB1,Interleukin-12 receptor subunit beta-1,25100,152,1.67 [1.19-2.33],0.0027317983236879
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,IL18BP,Interleukin-18-binding protein,25723,153,1.90 [1.24-2.90],0.0030455719296748
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,IL32,Interleukin-32,25593,158,1.52 [1.12-2.05],0.0064708397673675
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,LELP1,Late cornified envelope-like proline-rich protein 1,21635,133,1.37 [1.20-1.56],2.9213325547118097e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,MEGF11,Multiple epidermal growth factor-like domains protein 11,21648,129,0.36 [0.19-0.71],0.0028211997831041
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,MMP12,Macrophage metalloelastase,25628,157,1.44 [1.12-1.86],0.0050119874726827
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,PDCD1,Programmed cell death protein 1,25796,158,1.49 [1.12-1.99],0.0062469917448184
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,PLA2G15,Phospholipase A2 group XV,25710,155,2.34 [1.39-3.95],0.0013899452283802
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,PLA2G1B,Phospholipase A2,25894,160,0.55 [0.41-0.75],0.0001054352060355
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,PNLIP,Pancreatic triacylglycerol lipase,22350,134,0.68 [0.52-0.88],0.0043122132799273
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,PPM1A,Protein phosphatase 1A,25021,153,0.45 [0.26-0.78],0.004083149004651
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,SMPD1,Sphingomyelin phosphodiesterase,25722,159,1.50 [1.14-1.98],0.0041185666992501
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,SOWAHA,Ankyrin repeat domain-containing protein SOWAHA,21727,129,1.46 [1.17-1.81],0.0008030550636532
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,TCL1A,T-cell leukemia/lymphoma protein 1A,25409,156,1.21 [1.05-1.41],0.0097731551116283
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,TCOF1,Treacle protein,22344,132,1.88 [1.31-2.71],0.0006318880667672
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,25851,160,1.62 [1.16-2.27],0.0045933707773718
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,25453,156,1.56 [1.15-2.10],0.0036901964310451
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,TNFSF11,Tumor necrosis factor ligand superfamily member 11,25593,158,1.36 [1.08-1.71],0.0085096880468989
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,VCAM1,Vascular cell adhesion protein 1,25679,153,2.03 [1.24-3.32],0.004612214085073
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,WFDC12,WAP four-disulfide core domain protein 12,25801,159,1.32 [1.07-1.62],0.0089477501267845
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,XRCC4,DNA repair protein XRCC4,25004,149,0.53 [0.35-0.81],0.0035313446500273
Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,YTHDF3,YTH domain-containing family protein 3,25100,152,0.77 [0.65-0.92],0.0040844586855312
