Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",APOBR,Apolipoprotein B receptor,23549,84,0.54 [0.34-0.85],0.0082195203958347
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ART3,Ecto-ADP-ribosyltransferase 3,27822,89,0.46 [0.27-0.81],0.0067394616031218
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ASPN,Asporin,24169,82,0.27 [0.12-0.62],0.0020181823757841
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ATP1B4,Protein ATP1B4,23291,76,0.30 [0.16-0.57],0.0002275740485485
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",BHMT2,S-methylmethionine--homocysteine S-methyltransferase BHMT2,23401,80,0.34 [0.15-0.76],0.0081092150740688
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",BLNK,B-cell linker protein,23480,80,0.34 [0.17-0.68],0.0020916388733404
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CDH3,Cadherin-3,27963,91,0.48 [0.28-0.82],0.0076095425690008
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CDH4,Cadherin-4,23389,79,0.48 [0.27-0.84],0.0097827735827784
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CES1,Liver carboxylesterase 1,27786,88,1.37 [1.11-1.69],0.0034604484722078
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CLSTN1,Calsyntenin-1,27051,87,1.46 [1.14-1.88],0.0031528332184469
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CNGB3,Cyclic nucleotide-gated cation channel beta-3,23389,79,1.41 [1.09-1.82],0.0098170789503176
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",CTSB,Cathepsin B,27754,88,0.60 [0.41-0.86],0.0060750871124261
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",DUSP13,Dual specificity protein phosphatase 13 isoform A,24032,80,0.45 [0.25-0.81],0.0075260486571586
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",F11,Coagulation factor XI,23857,82,1.73 [1.17-2.56],0.005705360470695
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",FAM3C,Protein FAM3C,27684,89,0.42 [0.22-0.80],0.0085256135090172
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",FCN2,Ficolin-2,27599,89,0.58 [0.41-0.82],0.0020149331412814
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",HIP1,Huntingtin-interacting protein 1,23401,80,0.31 [0.13-0.74],0.0081690399257788
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",HSBP1,Heat shock factor-binding protein 1,23549,84,0.73 [0.58-0.92],0.00841974681744
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",IGFBP6,Insulin-like growth factor-binding protein 6,27595,89,0.33 [0.17-0.66],0.001633660770548
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",IL12RB2,Interleukin-12 receptor subunit beta-2,23480,80,1.91 [1.32-2.76],0.0005510289851487
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",IL13RA2,Interleukin-13 receptor subunit alpha-2,23389,79,0.26 [0.13-0.53],0.0002035115434366
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",IL6,Interleukin-6,27604,88,1.29 [1.07-1.56],0.008162513665914
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",KLK6,Kallikrein-6,27784,90,0.46 [0.26-0.82],0.0081947412054551
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",LEFTY2,Left-right determination factor 2,27910,89,0.51 [0.35-0.74],0.0003923263058914
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",LMNB1,Lamin-B1,23996,78,0.61 [0.42-0.88],0.0087171163747215
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",LRRC37A2,Leucine-rich repeat-containing protein 37A2,24043,78,0.51 [0.30-0.84],0.0092049354839645
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",LYPD1,Ly6/PLAUR domain-containing protein 1,27051,87,1.32 [1.08-1.61],0.0057311762171223
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",MME,Neprilysin,27604,88,1.35 [1.10-1.65],0.0044726197261202
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",MOG,Myelin-oligodendrocyte glycoprotein,27959,91,0.38 [0.22-0.67],0.0007043065924488
