Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACTA2,"Actin, aortic smooth muscle",26354,220,1.56 [1.28-1.89],7.684704990856833e-06
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACTN4,Alpha-actinin-4,26309,217,1.50 [1.15-1.97],0.0031683249536468
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACVRL1,Serine/threonine-protein kinase receptor R3,26629,221,2.84 [1.87-4.31],9.369291873301512e-07
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADA2,Adenosine deaminase 2,26675,222,1.60 [1.22-2.09],0.0006063762010035
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22734,198,1.57 [1.23-2.01],0.0002919607515799
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27171,226,0.47 [0.29-0.76],0.0021938997029273
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,26941,225,0.62 [0.48-0.80],0.0002899021137937
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADAMTSL2,ADAMTS-like protein 2,23394,201,1.99 [1.38-2.88],0.0002637733384322
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADGRG2,Adhesion G-protein coupled receptor G2,26848,226,0.39 [0.26-0.60],1.5117613708178927e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADM,Pro-adrenomedullin,27072,221,2.98 [1.90-4.68],2.1906731835997085e-06
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AGR2,Anterior gradient protein 2 homolog,25960,210,1.25 [1.12-1.40],0.0001064159610296
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AGRN,Agrin,26984,227,2.04 [1.52-2.74],1.8894196771782568e-06
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AHNAK2,Protein AHNAK2,22798,199,1.85 [1.23-2.78],0.0032427044436808
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AMBP,Protein AMBP,27037,221,2.45 [1.38-4.36],0.0023025764386153
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ANGPT2,Angiopoietin-2,27072,221,1.89 [1.42-2.51],1.1618174357234193e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,APOM,Apolipoprotein M,26893,222,0.34 [0.23-0.52],4.745195006496781e-07
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AREG,Amphiregulin,26727,222,1.80 [1.49-2.18],1.999457714952246e-09
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ARHGAP30,Rho GTPase-activating protein 30,22965,196,1.48 [1.13-1.95],0.0048025960058111
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ART3,Ecto-ADP-ribosyltransferase 3,26938,222,0.46 [0.32-0.66],1.860752317878829e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ASGR1,Asialoglycoprotein receptor 1,26671,221,1.84 [1.26-2.69],0.0016169595678533
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ASGR2,Asialoglycoprotein receptor 2,23406,205,2.03 [1.25-3.28],0.0039071611386699
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ATRAID,All-trans retinoic acid-induced differentiation factor,23283,197,1.50 [1.13-2.00],0.0053543218768716
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,B2M,Beta-2-microglobulin,23443,199,1.65 [1.34-2.05],4.091438538280743e-06
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,B4GALT1,"Beta-1,4-galactosyltransferase 1",26984,227,1.80 [1.20-2.70],0.0046123213433625
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,B4GAT1,"Beta-1,4-glucuronyltransferase 1",26848,222,0.35 [0.22-0.58],3.0288943570659088e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BAMBI,BMP and activin membrane-bound inhibitor homolog,26223,215,1.61 [1.12-2.32],0.0096318212457415
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BCAN,Brevican core protein,26671,221,0.55 [0.39-0.78],0.0007180039937864
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BGLAP,Osteocalcin,23394,201,1.27 [1.10-1.48],0.001601320425078
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BLOC1S2,Biogenesis of lysosome-related organelles complex 1 subunit 2,22642,197,1.22 [1.05-1.42],0.0089453409516193
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BST2,Bone marrow stromal antigen 2,27077,224,1.32 [1.10-1.58],0.0029142569559668
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BTN3A2,Butyrophilin subfamily 3 member A2,26804,224,1.58 [1.20-2.09],0.0012206306955156
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,C7,Complement component C7,22874,197,1.92 [1.25-2.96],0.0030455673429676
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CA14,Carbonic anhydrase 14,27072,221,0.62 [0.44-0.88],0.0070438263587484
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CA3,Carbonic anhydrase 3,27123,225,1.33 [1.11-1.58],0.0015640700641886
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CA6,Carbonic anhydrase 6,26764,220,0.61 [0.50-0.73],1.1484360370097306e-07
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CAPG,Macrophage-capping protein,26640,214,1.33 [1.09-1.61],0.0044323225483047
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CBLN4,Cerebellin-4,27072,221,0.54 [0.37-0.77],0.0008428854242813
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL14,C-C motif chemokine 14,26760,222,1.56 [1.21-2.02],0.0006734831051464
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL15,C-C motif chemokine 15,27171,226,1.54 [1.21-1.96],0.0004049796502564
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL16,C-C motif chemokine 16,27171,226,1.43 [1.14-1.79],0.0021789566151911
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL19,C-C motif chemokine 19,27077,224,1.14 [1.06-1.23],0.0003794919977034
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCL20,C-C motif chemokine 20,27128,225,1.22 [1.09-1.36],0.0003595740048499
