Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21478,49,2.20 [1.54-3.14],1.4652685125018971e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25251,62,2.86 [1.72-4.73],4.615039125194962e-05
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAMTSL2,ADAMTS-like protein 2,22107,52,2.72 [1.43-5.19],0.0023375162851279
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,24889,60,1.42 [1.10-1.82],0.0062484429167939
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADM,Pro-adrenomedullin,25566,63,3.22 [1.36-7.61],0.0078298020961512
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGR2,Anterior gradient protein 2 homolog,24522,60,1.38 [1.12-1.69],0.0024777273357549
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGRN,Agrin,25475,62,2.26 [1.32-3.87],0.0028229315827748
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGXT,Serine--pyruvate aminotransferase,25355,62,1.49 [1.16-1.91],0.0016334346037075
Chapter XI Diseases of the digestive system,Acute pancreatitis,ALCAM,CD166 antigen,25666,62,4.79 [1.74-13.22],0.0024609496550319
Chapter XI Diseases of the digestive system,Acute pancreatitis,ANG,Angiogenin,25283,63,2.21 [1.28-3.81],0.0043804804945659
Chapter XI Diseases of the digestive system,Acute pancreatitis,ANGPTL2,Angiopoietin-related protein 2,25392,62,2.04 [1.21-3.43],0.0074749891259487
Chapter XI Diseases of the digestive system,Acute pancreatitis,ANXA10,Annexin A10,24737,63,1.43 [1.14-1.78],0.0017621912185194
