Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,ADGRF5,Adhesion G protein-coupled receptor F5,16429,70,0.37 [0.17-0.77],0.0086106343803538
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,AGRP,Agouti-related protein,19022,84,0.56 [0.39-0.79],0.0011155958415683
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,CCN1,CCN family member 1,18722,84,0.72 [0.56-0.92],0.0076951698080468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,COL9A1,Collagen alpha-1(IX) chain,18799,82,2.40 [1.69-3.41],1.082308078753927e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,COPE,Coatomer subunit epsilon,18403,80,0.43 [0.24-0.77],0.0045640232921179
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,CSF2RA,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,18716,83,0.57 [0.41-0.81],0.0013428825053071
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,CTSF,Cathepsin F,18905,82,2.05 [1.28-3.29],0.0028586818235103
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,EPCAM,Epithelial cell adhesion molecule,18845,83,1.30 [1.07-1.56],0.0066889483078223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,FCER1A,High affinity immunoglobulin epsilon receptor subunit alpha,16400,68,0.29 [0.12-0.71],0.0067613792730351
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,GCG,Pro-glucagon,18410,80,0.80 [0.68-0.94],0.0071717313858875
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,HRAS,GTPase Hras,16092,67,1.23 [1.06-1.43],0.0071977322516527
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,16015,69,0.42 [0.24-0.72],0.0017414900811611
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,KLK15,Kallikrein-15,16302,68,0.54 [0.36-0.82],0.0040587438155846
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,MTUS1,Microtubule-associated tumor suppressor 1,16119,67,1.62 [1.18-2.23],0.0029203164339378
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,NOS3,"Nitric oxide synthase, endothelial",18403,80,0.54 [0.34-0.85],0.0081551913740985
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,NRTN,Neurturin,18472,83,1.53 [1.15-2.04],0.0036616646711992
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,ODAM,Odontogenic ameloblast-associated protein,18373,80,0.56 [0.37-0.84],0.0049697253528857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,PDE4D,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",15903,68,0.39 [0.20-0.76],0.0057311691514914
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,PRC1,Protein regulator of cytokinesis 1,16334,69,0.18 [0.07-0.52],0.0014039803523756
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,PYY,Peptide YY,15903,68,0.69 [0.53-0.90],0.005848229097071
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,RFC4,Replication factor C subunit 4,16334,69,0.19 [0.05-0.66],0.0092669000324517
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,SIGLEC8,Sialic acid-binding Ig-like lectin 8,16015,69,0.47 [0.28-0.79],0.0046705241799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,TEF,Thyrotroph embryonic factor,15903,68,1.89 [1.35-2.65],0.0001994175756283
