Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ACE2,Angiotensin-converting enzyme 2,19518,104,1.52 [1.12-2.07],0.0071094452029913
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ACHE,Acetylcholinesterase,17001,86,0.34 [0.17-0.69],0.0024125520929189
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16898,88,1.86 [1.35-2.57],0.0001615096737111
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ADGRB3,Adhesion G protein-coupled receptor B3,19715,109,2.48 [1.51-4.08],0.0003552344350686
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ADM,Pro-adrenomedullin,20060,109,2.96 [1.55-5.66],0.0010131009473811
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,AGBL2,Cytosolic carboxypeptidase 2,16837,86,0.74 [0.62-0.88],0.0005300208627135
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,AGR2,Anterior gradient protein 2 homolog,19232,107,1.25 [1.06-1.46],0.0076559363240573
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,AMBP,Protein AMBP,20032,109,5.85 [2.63-13.02],1.4954822372694398e-05
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,AREG,Amphiregulin,19795,108,1.81 [1.37-2.39],2.6562355985202464e-05
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,16829,86,1.42 [1.10-1.84],0.0079716788668107
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ASGR1,Asialoglycoprotein receptor 1,19745,109,3.19 [1.95-5.22],3.869195581928895e-06
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ATRAID,All-trans retinoic acid-induced differentiation factor,17299,89,1.64 [1.19-2.27],0.0024513201638128
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,19401,103,1.46 [1.15-1.86],0.00218245760285
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,BAMBI,BMP and activin membrane-bound inhibitor homolog,19401,103,2.19 [1.34-3.58],0.001703829201333
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,BOLA1,BolA-like protein 1,16837,86,1.53 [1.16-2.02],0.0023646987364445
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,BSG,Basigin,20060,107,3.10 [1.34-7.22],0.0084717966670843
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,BTN2A1,Butyrophilin subfamily 2 member A1,19960,109,2.38 [1.25-4.50],0.0079024497836736
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CA12,Carbonic anhydrase 12,19795,108,2.00 [1.31-3.06],0.00140774676256
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CALCA,Calcitonin,19705,109,1.42 [1.13-1.79],0.0028420124769307
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CCL14,C-C motif chemokine 14,19807,106,1.64 [1.16-2.33],0.0051340903046903
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CCL15,C-C motif chemokine 15,20129,108,1.74 [1.24-2.44],0.0014688381434572
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CCL16,C-C motif chemokine 16,20129,108,1.69 [1.19-2.40],0.0032270694094454
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CCN3,CCN family member 3,20104,108,2.17 [1.38-3.40],0.0007191975102278
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CD302,CD302 antigen,19795,108,2.52 [1.52-4.19],0.0003544361573627
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,19147,101,1.39 [1.10-1.74],0.00503763874962
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CEMIP2,Cell surface hyaluronidase,16898,88,1.60 [1.18-2.17],0.0027204826389623
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CFP,Properdin,17426,91,1.93 [1.20-3.09],0.006296519956606
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",17361,90,1.84 [1.20-2.83],0.0055449031059189
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CHGA,Chromogranin-A,17382,91,1.46 [1.22-1.75],3.13401260945759e-05
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CKAP4,Cytoskeleton-associated protein 4,19993,107,2.46 [1.45-4.16],0.0008192988309677
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CKB,Creatine kinase B-type,17382,91,1.67 [1.20-2.34],0.0025003077519136
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",19792,108,1.41 [1.09-1.83],0.0089406994002431
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CLEC14A,C-type lectin domain family 14 member A,19873,110,2.26 [1.37-3.74],0.0014398939524883
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CLUL1,Clusterin-like protein 1,19851,105,0.54 [0.37-0.78],0.0013140692809007
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,COL18A1,Collagen alpha-1(XVIII) chain,19969,105,3.47 [1.67-7.20],0.0008231065689847
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,COL6A3,Collagen alpha-3(VI) chain,20129,108,1.97 [1.25-3.12],0.0035928611517564
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CRELD1,Protein disulfide isomerase CRELD1,17001,86,2.35 [1.38-4.03],0.0017913583154117
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CRHBP,Corticotropin-releasing factor-binding protein,19865,108,2.30 [1.24-4.27],0.0082489834601735
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CRIP2,Cysteine-rich protein 2,19745,109,1.80 [1.24-2.60],0.0019185724725648
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CTSO,Cathepsin O,20089,107,2.41 [1.45-3.99],0.0006781706553344
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,CXCL16,C-X-C motif chemokine 16,20092,108,3.02 [1.53-6.00],0.0015344111422423
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,DLL1,Delta-like protein 1,19952,110,2.49 [1.46-4.26],0.0008648369485794
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,DNER,Delta and Notch-like epidermal growth factor-related receptor,19825,108,0.33 [0.17-0.67],0.0019966236412303
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,DSC2,Desmocollin-2,19661,108,1.84 [1.17-2.88],0.0076714344924523
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,DTNB,Dystrobrevin beta,17254,90,1.74 [1.18-2.57],0.0054667325585316
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,EFNA1,Ephrin-A1,19840,110,2.56 [1.46-4.48],0.0010350942111723
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,EFNA4,Ephrin-A4,19715,109,2.11 [1.27-3.53],0.0041119753453303
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,20129,108,0.42 [0.23-0.79],0.0065972608734277
Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,EPHA2,Ephrin type-A receptor 2,19184,104,2.56 [1.71-3.83],4.838239382938753e-06
