Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
SLK,STE20-like serine/threonine-protein kinase,Lifestyle factors,X1050.Time spend outdoors in summer,47086,0.00961018136332729,0.0179914319039071,-0.0256530251683306,0.0448733878949852,0.593242165170804
SLK,STE20-like serine/threonine-protein kinase,Lifestyle factors,X1060.Time spent outdoors in winter,45264,0.0263139627268204,0.0202759014757299,-0.0134268041656103,0.0660547296192511,0.194376430957266
SLK,STE20-like serine/threonine-protein kinase,Physical activities,X1070.Time spent watching television (TV),48126,0.0104843785880209,0.0183951820140446,-0.0255701781595065,0.0465389353355484,0.568716729982232
SLK,STE20-like serine/threonine-protein kinase,Physical activities,X1080.Time spent using computer,45276,0.00271372876598926,0.0183996545271646,-0.0333495941072533,0.0387770516392318,0.882748677521274
SLK,STE20-like serine/threonine-protein kinase,Physical activities,X1090.Time spent driving,41728,0.00866174677767815,0.0210663020841093,-0.0326282053071762,0.0499516988625325,0.680957860840672
SLK,STE20-like serine/threonine-protein kinase,Lifestyle factors,X1160.Sleep duration,48800,-0.0092253722024908,0.015989390752705,-0.0405645780777926,0.022113833672811,0.563967469387048
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34691,-0.0154598417726737,0.0390942044009162,-0.0920844823984694,0.061164798853122,0.692525431058878
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34691,0.00412223192628823,0.0374385014862691,-0.0692572309867991,0.0775016948393756,0.912328730070452
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34691,0.022378559626086,0.0407190368276881,-0.0574307525561827,0.102187871808355,0.58262658163426
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34691,-0.0281460896295022,0.0411615462443175,-0.108822720268364,0.05253054100936,0.494132984920413
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34691,0.00380452010620477,0.0411688556746489,-0.0768864370161071,0.0844954772285166,0.926373613558833
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34691,-0.0666354823297187,0.106352664225986,-0.275086704212651,0.141815739553213,0.53097891001091
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34691,-0.130229936273353,0.108771315398218,-0.343421714453861,0.0829618419071548,0.231248291689923
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34691,-0.0734122907389699,0.0727512149002363,-0.216004671943433,0.0691800904654933,0.312977422087386
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34691,-0.0270542242507132,0.0519866312487755,-0.128948021498313,0.0748395729968868,0.602800656997553
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34691,0.021894214228615,0.0336054397241828,-0.0439724476307833,0.0877608760880132,0.514745823407039
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34691,0.0443608447032903,0.05062204130973,-0.0548583562637804,0.143580045670361,0.380897205926133
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34691,-0.0204489782558305,0.0272612673918693,-0.0738810623438943,0.0329831058322332,0.453219920469423
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34691,-0.0335336472543315,0.0351611703771115,-0.10244954119347,0.035382246684807,0.340271132626073
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34691,-0.0171064640687063,0.0502294933696737,-0.115556271073267,0.0813433429358541,0.733443246714809
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34691,-0.0525623345945997,0.0474721960393765,-0.145607838831778,0.0404831696425781,0.2682457250551
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34691,0.0537352240361511,0.0727835385946157,-0.0889205116092958,0.196390959681598,0.460370883630194
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34691,-0.034858478453675,0.0697197069398466,-0.171509104055774,0.101792147148424,0.617108977585167
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34691,-0.0531992389209148,0.0368674886251814,-0.12545951662627,0.0190610387844407,0.149081631074139
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34691,-0.0270562441129408,0.035013025001698,-0.0956817731162689,0.0415692848903873,0.439704773065101
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34691,-0.049415973682218,0.0443444566834624,-0.136331108781804,0.0374991614173684,0.265170740500638
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120040.Fatigue severity over the past week,34696,-0.0414562808345464,0.0293890719158637,-0.0990588617896391,0.0161463001205464,0.158418583893182
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120041.Waking unrefreshed severity over the past week,34695,-0.024021292677739,0.0291680835890361,-0.0811907365122497,0.0331481511567718,0.410232619331485
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120042.Cognitive symptoms severity over the past week,34695,-0.0059526770195257,0.0314316409721086,-0.0675586933248585,0.0556533392858071,0.849798176879478
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120098.Mobility problems today,34699,-0.0300475000654924,0.0334452555900135,-0.0956002010219189,0.0355052008909341,0.36900714909727
SLK,STE20-like serine/threonine-protein kinase,Health and medical history,X120099.Self-care problems today,34699,0.0693148274311403,0.0474044079218534,-0.0235978120956924,0.162227466957973,0.143742934762856
