Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
RAB10,Ras-related protein Rab-10,Lifestyle factors,X1050.Time spend outdoors in summer,47423,0.0165003461900303,0.026814324284303,-0.0360557294072036,0.0690564217872641,0.538327549961018
RAB10,Ras-related protein Rab-10,Lifestyle factors,X1060.Time spent outdoors in winter,45569,0.0469618561115253,0.0298859400920579,-0.0116145864689082,0.105538298691959,0.116116157439905
RAB10,Ras-related protein Rab-10,Physical activities,X1070.Time spent watching television (TV),48459,0.0513089963184949,0.0273120947236278,-0.00222270933981555,0.104840701976805,0.0603117421479906
RAB10,Ras-related protein Rab-10,Physical activities,X1080.Time spent using computer,45568,-0.140127152051773,0.0268348490572074,-0.1927234562039,-0.0875308478996465,1.79326349297435e-07
RAB10,Ras-related protein Rab-10,Physical activities,X1090.Time spent driving,41959,-0.030025702193802,0.0309768425289414,-0.0907403135505272,0.0306889091629232,0.33241633134444
RAB10,Ras-related protein Rab-10,Lifestyle factors,X1160.Sleep duration,49152,-0.00952463234605534,0.0239399095627626,-0.0564468550890699,0.0373975903969593,0.690740723584351
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34784,0.0112982673009084,0.0242935763944516,-0.0363171424322166,0.0589136770340335,0.641897860505924
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34784,-0.00242024042563366,0.0232750425638234,-0.0480393238507275,0.0431988429994601,0.917185489834818
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34784,0.00871576114564913,0.0254220405771167,-0.0411114383854995,0.0585429606767978,0.731729688414576
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34784,0.0434646306701497,0.0257279831608479,-0.00696221632511228,0.0938914776654116,0.0912002342405614
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34784,0.00448463831931725,0.0259301832310609,-0.0463385208135621,0.0553077974521966,0.862696593058824
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34784,-0.08439346002802,0.0668760933421475,-0.215470602978629,0.0466836829225891,0.20702387307391
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34784,-0.0607003035752936,0.0668607801098816,-0.191747432590662,0.0703468254400744,0.363990730123169
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34784,-0.0314155322126822,0.0456022948273579,-0.120796030074304,0.0579649656489393,0.490913254162071
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34784,-0.0702294052719878,0.032367283206281,-0.133669280356299,-0.00678953018767701,0.0300666248016507
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34784,-0.00408094734366837,0.0210055113806698,-0.0452517496497812,0.0370898549624444,0.845963831572034
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34784,0.00183840757667536,0.0316223572587951,-0.060141412650563,0.0638182278039137,0.953642119673412
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34784,0.00817200536525406,0.0169867590220971,-0.0251220423180563,0.0414660530485644,0.630477829519956
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34784,-0.0178005283477114,0.0219492634997745,-0.0608210848072693,0.0252200281118466,0.417408683501905
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34784,0.0158943653191727,0.0315234660722889,-0.0458916281825136,0.077680358820859,0.61413550255283
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34784,-0.0369425757737603,0.0296438582087524,-0.0950445378629151,0.0211593863153945,0.212738253194009
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34784,0.052830106252753,0.0462245725580696,-0.0377700559610634,0.143430268466569,0.253128678509163
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34784,0.0577948350701331,0.0442357367480703,-0.0289072089560848,0.144496879096351,0.191429837674384
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34784,0.000322749181643525,0.0229929456381811,-0.0447434242691913,0.0453889226324784,0.988801060158066
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34784,-0.0422903966406505,0.021927785726476,-0.0852688566645433,0.000688063383242385,0.0538284575620628
RAB10,Ras-related protein Rab-10,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34784,0.0563686179014239,0.0275202864543495,0.00242885645089889,0.110308379351949,0.0405814418736997
RAB10,Ras-related protein Rab-10,Health and medical history,X120040.Fatigue severity over the past week,34790,0.0138497432917782,0.0464927056144713,-0.0772759597125855,0.104975446296142,0.765797670672098
RAB10,Ras-related protein Rab-10,Health and medical history,X120041.Waking unrefreshed severity over the past week,34790,-0.0363845250895636,0.046662279824806,-0.127842593546183,0.0550735433670561,0.435575920090106
RAB10,Ras-related protein Rab-10,Health and medical history,X120042.Cognitive symptoms severity over the past week,34789,0.0738707496942055,0.0495943702433612,-0.0233342159827824,0.171075715371193,0.136412482002657
RAB10,Ras-related protein Rab-10,Health and medical history,X120098.Mobility problems today,34793,0.0323903147997516,0.0512601479509003,-0.068079575184013,0.132860204783516,0.527490435862758
RAB10,Ras-related protein Rab-10,Health and medical history,X120099.Self-care problems today,34793,0.107593616846864,0.0789087993967633,-0.0470676299707925,0.26225486366452,0.172773971002608
RAB10,Ras-related protein Rab-10,Health and medical history,X120100.Problems doing usual activities,34793,0.0366173862831304,0.0498627410895036,-0.0611135862522966,0.134348358818557,0.462757882510575
RAB10,Ras-related protein Rab-10,Health and medical history,X120101.Pain or discomfort today,34793,0.0407986362446736,0.0463964023188394,-0.0501383123002516,0.131735584789599,0.379249760133515
RAB10,Ras-related protein Rab-10,Health and medical history,X120102.Anxiety or depression today,34793,0.0315282299169192,0.0585731685017853,-0.08327518034658,0.146331640180418,0.590411472355977
