Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NHLRC3,NHL repeat-containing protein 3,Lifestyle factors,X1050.Time spend outdoors in summer,46577,0.108835596579532,0.0474644878439789,0.015805200405333,0.20186599275373,0.0218604628545162
NHLRC3,NHL repeat-containing protein 3,Lifestyle factors,X1060.Time spent outdoors in winter,44813,-0.0712081203121135,0.0527263899999723,-0.174551844712059,0.0321356040878323,0.176868348028062
NHLRC3,NHL repeat-containing protein 3,Physical activities,X1070.Time spent watching television (TV),47562,0.530912671383761,0.0482267836942005,0.436388175343128,0.625437167424394,4.24925445972324e-28
NHLRC3,NHL repeat-containing protein 3,Physical activities,X1080.Time spent using computer,44784,-0.333983310182032,0.0471525260956196,-0.426402261329446,-0.241564359034618,1.47054363500914e-12
NHLRC3,NHL repeat-containing protein 3,Physical activities,X1090.Time spent driving,41364,-0.165682915359243,0.0539791669190681,-0.271482082520617,-0.0598837481978696,0.00214971187898795
NHLRC3,NHL repeat-containing protein 3,Lifestyle factors,X1160.Sleep duration,48236,0.060225749378259,0.0419406843073422,-0.0219779918641316,0.14242949062065,0.151026050987373
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34538,-0.001656211043046,0.0140684934098774,-0.0292304581264057,0.0259180360403137,0.906290113634378
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34538,-0.0141211112791004,0.0134118031262022,-0.0404082454064567,0.0121660228482559,0.292440452676622
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34538,0.0119916295883965,0.0146378172948151,-0.0166984923094412,0.0406817514862341,0.412695999974577
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34538,0.00342914725070555,0.0148774496758673,-0.0257306541139943,0.0325889486154054,0.817717564593712
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34538,0.0080399117840912,0.0148757643024353,-0.0211165862486821,0.0371964098168645,0.58889512305032
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34538,0.0913533302315097,0.0398365722803362,0.0132736485620508,0.169433011900969,0.0218749932624657
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34538,0.0303127456998922,0.0388905016000296,-0.0459126374361659,0.10653812883595,0.435756096749466
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34538,0.0105384848432994,0.0261773101052372,-0.0407690429629655,0.0618460126495643,0.687272671654692
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34538,0.000724300910042546,0.0184295355722155,-0.0353975888114999,0.036846190631585,0.968651802456882
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34538,-0.0102174021511028,0.0121381192365131,-0.0340081158546684,0.0135733115524629,0.399959100380219
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34538,0.0061344965504432,0.018380927250579,-0.0298921208606916,0.042161113961578,0.738586973298667
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34538,-0.00313350392657748,0.00980600745164811,-0.0223532785318078,0.0160862706786528,0.749322418384456
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34538,-0.00469210339574028,0.0127104380775446,-0.0296045620277277,0.0202203552362472,0.712027897952139
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34538,0.00466417324846997,0.0182220056097044,-0.0310509577465507,0.0403793042434906,0.797988664890249
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34538,0.0100938372387351,0.0171080840188596,-0.0234380074382297,0.0436256819156999,0.555212943057132
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34538,-0.00783821033884802,0.0262797029655487,-0.0593464281513234,0.0436700074736273,0.765515567734992
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34538,-0.00410573385025592,0.0253737673915178,-0.0538383179376309,0.045626850237119,0.871461453928126
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34538,0.0120038021032437,0.0132556217317052,-0.0139772164908986,0.0379848206973859,0.365207964276939
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34538,-0.00646450583918611,0.0126189885697408,-0.0311977234358781,0.0182687117575059,0.60847343771192
NHLRC3,NHL repeat-containing protein 3,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34538,-0.0126437971863121,0.0158723820830947,-0.0437536660691776,0.0184660716965534,0.425723975519925
