Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PGF,Placenta growth factor,Lifestyle factors,X1050.Time spend outdoors in summer,50347,0.0159313832728817,0.0485622810975936,-0.0792506876784017,0.111113454224165,0.742868900722435
PGF,Placenta growth factor,Lifestyle factors,X1060.Time spent outdoors in winter,48193,-0.152800313499894,0.0535090707454507,-0.257678092160977,-0.0479225348388106,0.00430026192361306
PGF,Placenta growth factor,Physical activities,X1070.Time spent watching television (TV),51566,0.364307953408427,0.0501302037361518,0.26605275408557,0.462563152731285,3.78962359195791e-13
PGF,Placenta growth factor,Physical activities,X1080.Time spent using computer,48254,0.0499505941429156,0.0469691883752824,-0.0421090150726379,0.142010203358469,0.287579717909229
PGF,Placenta growth factor,Physical activities,X1090.Time spent driving,44015,-0.114520137189475,0.0548844826419893,-0.222093723167774,-0.00694655121117559,0.0369443649745786
PGF,Placenta growth factor,Lifestyle factors,X1160.Sleep duration,52369,0.238879588434065,0.0430438801112999,0.154513583415917,0.323245593452213,2.89330244681142e-08
PGF,Placenta growth factor,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35673,-0.0071374607582501,0.0110980121425097,-0.0288895645575691,0.0146146430410689,0.520162731464371
PGF,Placenta growth factor,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35673,-0.00506621701569077,0.0106117579904129,-0.0258652626769,0.0157328286455184,0.633082432189405
PGF,Placenta growth factor,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35673,0.000473773039035855,0.0116199592304239,-0.0223013470525949,0.0232488931306666,0.96747863920656
PGF,Placenta growth factor,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35673,0.0191101069440113,0.0116531033426294,-0.00372997560754231,0.0419501894955649,0.101071245360374
PGF,Placenta growth factor,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35673,0.0364555430071308,0.0116562591046736,0.0136092751619705,0.0593018108522911,0.00177050518806206
PGF,Placenta growth factor,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35673,0.0470522727502916,0.0292433462108605,-0.010264685822995,0.104369231323578,0.107667090645751
PGF,Placenta growth factor,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35673,0.0340580919427959,0.0309492329832985,-0.0266024047044691,0.094718588590061,0.271176867302569
PGF,Placenta growth factor,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35673,-7.52064567964571e-05,0.0199517940732776,-0.0391807228404205,0.0390303099268276,0.996992570540091
PGF,Placenta growth factor,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35673,0.0094687722480145,0.0145102208552709,-0.0189712606283164,0.0379088051243454,0.514063908075697
PGF,Placenta growth factor,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35673,-0.00961994261928861,0.009494146587355,-0.0282284699305044,0.0089885846919272,0.310978671302475
PGF,Placenta growth factor,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35673,-0.0034287735529244,0.0142303782276744,-0.0313203148791662,0.0244627677733174,0.809603458330999
PGF,Placenta growth factor,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35673,-0.0101339964866327,0.0076760885790247,-0.0251791301015211,0.00491113712825572,0.186813831114449
