Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Lifestyle factors,X1050.Time spend outdoors in summer,47334,-0.0251362829413372,0.0419080050336346,-0.107275972807261,0.0570034069245866,0.548649227943036
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Lifestyle factors,X1060.Time spent outdoors in winter,45478,-0.0783210044874592,0.0463577207451304,-0.169182137147915,0.0125401281729964,0.0911443023250868
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Physical activities,X1070.Time spent watching television (TV),48373,0.264505953327503,0.0428155106512686,0.180587552451016,0.348424354203989,6.63076420135997e-10
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Physical activities,X1080.Time spent using computer,45479,-0.202724558387263,0.0412701993503408,-0.283614149113931,-0.121834967660596,9.09669393132046e-07
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Physical activities,X1090.Time spent driving,41899,-0.0980943769482851,0.0468239300189015,-0.189869279785332,-0.00631947411123823,0.036194079034618
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Lifestyle factors,X1160.Sleep duration,49058,0.0464508102156124,0.0370712233195818,-0.026208787490768,0.119110407921993,0.210214886721909
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34755,0.00678325191073214,0.0144429097157847,-0.0215248511322058,0.0350913549536701,0.638616615634086
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34755,0.0244358643482256,0.0138779132316856,-0.00276484558587813,0.0516365742823294,0.0783316735958035
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34755,0.0251969011638731,0.0151302477030665,-0.00445838433413724,0.0548521866618834,0.0959026616494045
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34755,0.0155080193954706,0.0153042315428087,-0.0144882744284345,0.0455043132193757,0.310953435861613
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34755,0.0450889876065347,0.015368624023812,0.0149664845198632,0.0752114906932062,0.00336171721201749
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34755,0.00767399808382033,0.0394338377638594,-0.069616323933344,0.0849643201009847,0.845709771945648
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34755,-0.00806472928276993,0.0397145321874682,-0.0859052123702077,0.0697757538046678,0.83908973226019
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34755,0.0299064111798074,0.0269877671342906,-0.0229896124034022,0.0828024347630169,0.26784629286244
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34755,0.0152065870404899,0.019228014874485,-0.0224803221135008,0.0528934961944806,0.429061871197193
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34755,0.00939082850669961,0.0124718416103208,-0.0150539810495292,0.0338356380629284,0.451504347817214
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34755,-0.018532348699524,0.0188642245009692,-0.0555062287214237,0.0184415313223757,0.325942051984982
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34755,0.0217584558795131,0.0101230894539507,0.00191720054976971,0.0415997112092565,0.031646603931705
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34755,0.0163351545332606,0.0130342387414797,-0.00921195340003966,0.0418822624665609,0.210167572573103
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34755,0.0222525212043242,0.0188048777718477,-0.0146050392284974,0.0591100816371457,0.236725912524044
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34755,0.00695397934088947,0.0175878785049502,-0.0275182625288129,0.0414262212105918,0.692574111316864
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34755,0.0543645137204627,0.02726387319564,0.000927322257008284,0.107801705183917,0.0461994002366438
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34755,0.0299775841065808,0.0260309862008987,-0.0210431488471807,0.0809983170603424,0.249530245506741
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34755,0.00403755683968871,0.0137037348548623,-0.0228217634758415,0.0308968771552189,0.768286121598929
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34755,0.0165893424901049,0.0130078145484605,-0.00890597402487775,0.0420846590050876,0.202243389125137
NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34755,0.0113767071255724,0.0163730256876457,-0.0207144232222132,0.0434678374733581,0.487181776257298
