Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
ACTN4,Alpha-actinin-4,Lifestyle factors,X1050.Time spend outdoors in summer,49755,-0.0441329198685689,0.0386190433810483,-0.119826244895424,0.0315604051582857,0.253144870319394
ACTN4,Alpha-actinin-4,Lifestyle factors,X1060.Time spent outdoors in winter,47673,0.00799818779700082,0.0426182255729362,-0.0755335343259542,0.0915299099199558,0.851136942253883
ACTN4,Alpha-actinin-4,Physical activities,X1070.Time spent watching television (TV),50921,0.0120254378324847,0.0394481730383618,-0.0652929813227045,0.0893438569876738,0.760489838969021
ACTN4,Alpha-actinin-4,Physical activities,X1080.Time spent using computer,47721,0.0176845424313814,0.0374915828406129,-0.05579895993622,0.0911680447989827,0.637151008621256
ACTN4,Alpha-actinin-4,Physical activities,X1090.Time spent driving,43600,0.0709528683461578,0.0425955636103029,-0.0125344363300358,0.154440173022351,0.095788198487292
ACTN4,Alpha-actinin-4,Lifestyle factors,X1160.Sleep duration,51704,-0.000344256303604522,0.0344175202406061,-0.0678025959751925,0.0671140833679835,0.992019495978508
ACTN4,Alpha-actinin-4,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35473,0.00918600731979401,0.0154830238038384,-0.0211607193357292,0.0395327339753172,0.55300482357685
ACTN4,Alpha-actinin-4,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35473,0.0169312459067439,0.0147235665703105,-0.0119269445710647,0.0457894363845525,0.250211603240869
ACTN4,Alpha-actinin-4,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35473,-0.000313735453049922,0.0160687060760642,-0.0318083993621358,0.0311809284560359,0.984423213603554
ACTN4,Alpha-actinin-4,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35473,0.0163690006178001,0.0161379309358351,-0.0152613440164366,0.0479993452520369,0.310469919827827
ACTN4,Alpha-actinin-4,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35473,0.0408368246286178,0.0162599181114953,0.00896738513008697,0.0727062641271486,0.0120467434427175
ACTN4,Alpha-actinin-4,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35473,0.0265790044930866,0.0409355904126372,-0.0536547527156823,0.106812761701855,0.516175723155913
ACTN4,Alpha-actinin-4,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35473,-0.0720643041735377,0.0437667489669102,-0.157847132148682,0.0137185238016062,0.0996998494317207
ACTN4,Alpha-actinin-4,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35473,0.0407160861913088,0.0274034889786018,-0.0129947522067508,0.0944269245893684,0.13738240574479
ACTN4,Alpha-actinin-4,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35473,-0.0108445527883774,0.0201616598260732,-0.0503614060474808,0.0286723004707261,0.590678987539798
ACTN4,Alpha-actinin-4,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35473,0.0119201987970589,0.0131579194329785,-0.013869323291579,0.0377097208856967,0.365005861477179
ACTN4,Alpha-actinin-4,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35473,-0.000860361257331367,0.0198533766775679,-0.0397729795453644,0.0380522570307017,0.965435259950717
ACTN4,Alpha-actinin-4,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35473,0.0211746495021961,0.0106237553079576,0.000352089098599153,0.0419972099057931,0.0462891369078868
ACTN4,Alpha-actinin-4,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35473,-0.0094087340841181,0.0138829783986139,-0.0366193717454013,0.0178019035771651,0.497975951396607
ACTN4,Alpha-actinin-4,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35473,0.0221169388628374,0.0200061092414175,-0.0170950352503408,0.0613289129760156,0.268981344214695
ACTN4,Alpha-actinin-4,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35473,0.00549748132627079,0.0187239036768654,-0.0312013698803855,0.0421963325329271,0.769067434497004
ACTN4,Alpha-actinin-4,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35473,0.00404167865974703,0.0289559393890283,-0.0527119625427484,0.0607953198622425,0.88899608449421
ACTN4,Alpha-actinin-4,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35473,0.014695857051706,0.0274027688952401,-0.0390135699829646,0.0684052840863766,0.591776480111627
ACTN4,Alpha-actinin-4,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35473,0.00149228494659876,0.014479733965081,-0.02688799362496,0.0298725635181575,0.91791844713985
ACTN4,Alpha-actinin-4,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35473,-0.0084113735444755,0.013676541109946,-0.0352173941199696,0.0183946470310186,0.538562484990544
ACTN4,Alpha-actinin-4,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35473,-0.0090214344923412,0.0174178270808727,-0.0431603755708517,0.0251175065861693,0.604516572599464
ACTN4,Alpha-actinin-4,Health and medical history,X120040.Fatigue severity over the past week,35476,-0.00885423741723094,0.0666836757563912,-0.139554241899758,0.121845767065296,0.89437187570423
ACTN4,Alpha-actinin-4,Health and medical history,X120041.Waking unrefreshed severity over the past week,35474,-0.0101682443638895,0.0662353677721986,-0.139989565197399,0.11965307646962,0.877995645293874
ACTN4,Alpha-actinin-4,Health and medical history,X120042.Cognitive symptoms severity over the past week,35476,0.0842880849935409,0.0702462787861581,-0.053394621427329,0.221970791414411,0.230225793499716
ACTN4,Alpha-actinin-4,Health and medical history,X120098.Mobility problems today,35480,0.0732807139907672,0.072606971399009,-0.0690289499512905,0.215590377932825,0.312879565999176
ACTN4,Alpha-actinin-4,Health and medical history,X120099.Self-care problems today,35480,0.0301746255492291,0.112953215380139,-0.191213676595843,0.251562927694301,0.789368069154676
ACTN4,Alpha-actinin-4,Health and medical history,X120100.Problems doing usual activities,35480,0.0543303838173268,0.070635841076293,-0.0841158646922076,0.192776632326861,0.441826234692634
ACTN4,Alpha-actinin-4,Health and medical history,X120101.Pain or discomfort today,35480,0.000849584297546837,0.0653088594167821,-0.127155780159346,0.12885494875444,0.989621253417031
ACTN4,Alpha-actinin-4,Health and medical history,X120102.Anxiety or depression today,35480,0.0322866573923429,0.083693731610168,-0.131753056563586,0.196326371348272,0.699678956123129
