Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
APLP1,Amyloid-like protein 1,Lifestyle factors,X1050.Time spend outdoors in summer,50143,-0.0609773237179775,0.0242630563854332,-0.108532914233427,-0.0134217332025284,0.0119724163082618
APLP1,Amyloid-like protein 1,Lifestyle factors,X1060.Time spent outdoors in winter,48008,-0.0387988271523971,0.026951946666024,-0.0916246426178041,0.0140269883130099,0.150009792688911
APLP1,Amyloid-like protein 1,Physical activities,X1070.Time spent watching television (TV),51358,-0.0292233431191408,0.0246956768294164,-0.077626869704797,0.0191801834665154,0.236687745865986
APLP1,Amyloid-like protein 1,Physical activities,X1080.Time spent using computer,48073,0.121355013108499,0.0241709675878758,0.0739799166362621,0.168730109580735,5.19541364768371e-07
APLP1,Amyloid-like protein 1,Physical activities,X1090.Time spent driving,43866,0.00144359274520552,0.028142348510781,-0.0537154103359252,0.0566025958263363,0.959090273494574
APLP1,Amyloid-like protein 1,Lifestyle factors,X1160.Sleep duration,52143,0.0307392784926185,0.0215498415517352,-0.0114984109487824,0.0729769679340194,0.153758693107448
APLP1,Amyloid-like protein 1,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35599,-0.0115556783981918,0.0237251012448117,-0.0580568768380227,0.0349455200416391,0.626228579040922
APLP1,Amyloid-like protein 1,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35599,-0.00600653088585121,0.0227857266928617,-0.0506665552038601,0.0386534934321577,0.792089423556595
APLP1,Amyloid-like protein 1,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35599,0.0129115730600111,0.0249882285154434,-0.0360653548302579,0.0618885009502801,0.605379094364481
APLP1,Amyloid-like protein 1,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35599,-0.036511281595433,0.0249571264856876,-0.0854272495073806,0.0124046863165146,0.143527349918117
APLP1,Amyloid-like protein 1,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35599,-0.0368481867969488,0.025059202577039,-0.0859642238479453,0.0122678502540477,0.141490309658381
APLP1,Amyloid-like protein 1,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35599,-0.0295242211214318,0.0630336437951992,-0.153070162960022,0.0940217207171586,0.639522873913426
APLP1,Amyloid-like protein 1,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35599,0.146570157910776,0.0654290478770819,0.0183292240716951,0.274811091749856,0.0251160623033414
APLP1,Amyloid-like protein 1,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35599,0.0315082346186977,0.0425932159616495,-0.0519744686661353,0.114990937903531,0.459480195203892
APLP1,Amyloid-like protein 1,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35599,0.00671945561050449,0.0308170343681807,-0.0536819317511297,0.0671208429721387,0.827402124878745
APLP1,Amyloid-like protein 1,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35599,0.0191135128631141,0.0203151602206249,-0.0207042011693107,0.0589312268955389,0.346817357352591
APLP1,Amyloid-like protein 1,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35599,0.0289419779715297,0.0306217300095661,-0.0310766128472199,0.0889605687902794,0.344620456812229
APLP1,Amyloid-like protein 1,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35599,0.0197590087539335,0.0164311851909844,-0.012446114220396,0.051964131728263,0.229202334490312
APLP1,Amyloid-like protein 1,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35599,0.00594478622892259,0.0215538272033911,-0.0363007150897239,0.0481902875475691,0.782702004321871
APLP1,Amyloid-like protein 1,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35599,0.0270055382524529,0.030639675308036,-0.0330482253512976,0.0870593018562034,0.378139226233831
APLP1,Amyloid-like protein 1,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35599,0.0304798519888665,0.0288859535494545,-0.0261366169680643,0.0870963209457972,0.291383259829335
APLP1,Amyloid-like protein 1,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35599,0.0372855606212182,0.0444563611172284,-0.0498489071685496,0.124420028410986,0.401668843996885
APLP1,Amyloid-like protein 1,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35599,0.0255444335942635,0.0423607144959249,-0.0574825668177492,0.108571434006276,0.546515549060052
APLP1,Amyloid-like protein 1,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35599,-0.00621604327446758,0.0223553930967855,-0.0500326137441672,0.0376005271952321,0.780978617824366
APLP1,Amyloid-like protein 1,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35599,0.0272544238310633,0.0211684108513996,-0.0142356614376798,0.0687445090998064,0.197965028131938
APLP1,Amyloid-like protein 1,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35599,-0.0175233155998046,0.0269171316951893,-0.0702808937223756,0.0352342625227665,0.515063536768731
APLP1,Amyloid-like protein 1,Health and medical history,X120040.Fatigue severity over the past week,35603,0.0142759576403947,0.0420248634101402,-0.06809277464348,0.0966446899242695,0.734091597679022
APLP1,Amyloid-like protein 1,Health and medical history,X120041.Waking unrefreshed severity over the past week,35601,0.0742746056042849,0.0420434073961276,-0.00813047289212525,0.156679684100695,0.0773399837749231
