Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Lifestyle factors,X1050.Time spend outdoors in summer,46753,0.0102230774343609,0.0261217518388385,-0.0409755561697625,0.0614217110384843,0.695533961827857
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Lifestyle factors,X1060.Time spent outdoors in winter,44952,-0.00470108414521226,0.0289387265402739,-0.061420988164149,0.0520188198737245,0.870953908476816
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Physical activities,X1070.Time spent watching television (TV),47768,0.0776994346131262,0.026870925208805,0.0250324212038684,0.130366448022384,0.00383754381474025
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Physical activities,X1080.Time spent using computer,44981,-0.0798409037195664,0.026431977165953,-0.131647578964834,-0.0280342284742986,0.00252663080780121
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Physical activities,X1090.Time spent driving,41500,-0.0201822697593157,0.0303956118292614,-0.0797576689446682,0.0393931294260367,0.506711521777572
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Lifestyle factors,X1160.Sleep duration,48428,0.034645096987632,0.0234282621515055,-0.0112742968293188,0.0805644908045828,0.1392171944724
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34602,-0.0035527822163795,0.0264861262722934,-0.0554655897100746,0.0483600252773156,0.893298854569117
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34602,0.0501035101874093,0.0254274860611729,0.000265637507510449,0.0999413828673082,0.0488381107180605
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34602,0.0554349615922268,0.0274867900522476,0.00156085308982156,0.109309070094632,0.0437672242232021
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34602,0.055226779904983,0.0278334050242558,0.00067330605744171,0.109780253752524,0.0472850667469231
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34602,0.0378358692868663,0.0279156911821216,-0.016878885430092,0.0925506240038247,0.175358827450864
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34602,-0.0522534147969077,0.0724720975205559,-0.194298725937197,0.0897918963433818,0.470931915987717
SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34602,0.0678969016205882,0.0730601787765231,-0.0753010487813971,0.211094852022573,0.352760381262533
