Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
IGLC2,Immunoglobulin lambda constant 2,Lifestyle factors,X1050.Time spend outdoors in summer,47413,0.0534346204096319,0.0580696408275211,-0.0603818756123095,0.167251116431573,0.357490003254869
IGLC2,Immunoglobulin lambda constant 2,Lifestyle factors,X1060.Time spent outdoors in winter,45561,0.0100511917103926,0.0626505196188839,-0.11274382674262,0.132846210163405,0.872542216267853
IGLC2,Immunoglobulin lambda constant 2,Physical activities,X1070.Time spent watching television (TV),48452,0.319406657276056,0.0631981500063573,0.195538283263596,0.443275031288516,4.36497615243531e-07
IGLC2,Immunoglobulin lambda constant 2,Physical activities,X1080.Time spent using computer,45559,-0.320464927939556,0.0596992508581298,-0.43747545962149,-0.203454396257622,8.07045855889363e-08
IGLC2,Immunoglobulin lambda constant 2,Physical activities,X1090.Time spent driving,41948,0.0241966575029022,0.0619356174334366,-0.0971971526666336,0.145590467672438,0.696044481441135
IGLC2,Immunoglobulin lambda constant 2,Lifestyle factors,X1160.Sleep duration,49144,0.0862533495750468,0.0506785669374572,-0.0130766416223694,0.185583340772463,0.0887767618756259
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34793,-0.00505650732137624,0.0112769461353147,-0.027159321746593,0.0170463071038405,0.653886712518781
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34793,-0.000591956870296376,0.0108132451541595,-0.0217859173724491,0.0206020036318563,0.956344620304754
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34793,0.00143943399017454,0.011815037149488,-0.0217180388228219,0.024596906803171,0.903037489262686
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34793,0.00994054770540948,0.0119193188979189,-0.0134213173345115,0.0333024127453305,0.404324327673967
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34793,0.0133304961780773,0.0119433565711869,-0.010078482701449,0.0367394750576036,0.264408742703891
IGLC2,Immunoglobulin lambda constant 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34793,-0.0137983832916436,0.0307507178406259,-0.0740697902592703,0.0464730236759831,0.653652869534729
