Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PSPN,Persephin,Lifestyle factors,X1050.Time spend outdoors in summer,50099,-0.0563253875405347,0.0133429493618966,-0.082477568289852,-0.0301732067912174,2.43858487601773e-05
PSPN,Persephin,Lifestyle factors,X1060.Time spent outdoors in winter,47975,-0.0247366510357276,0.0148511713316598,-0.0538449468457808,0.00437164477432557,0.0958025422310955
PSPN,Persephin,Physical activities,X1070.Time spent watching television (TV),51308,-0.0536157709008713,0.0136068882234814,-0.0802852718188948,-0.0269462699828479,8.1616070101699e-05
PSPN,Persephin,Physical activities,X1080.Time spent using computer,48024,0.0346466806018168,0.0132483799293251,0.00867985594033969,0.0606135052632939,0.00892558217348429
PSPN,Persephin,Physical activities,X1090.Time spent driving,43833,0.0269342098870544,0.015461001010947,-0.00336935209440168,0.0572377718685105,0.0815164769236094
PSPN,Persephin,Lifestyle factors,X1160.Sleep duration,52089,-0.0145853465268875,0.0118826732951038,-0.0378753861852908,0.00870469313151592,0.219667414405054
PSPN,Persephin,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35589,-0.0286793276760641,0.0433336639924613,-0.113613309101288,0.0562546537491601,0.508106851172506
PSPN,Persephin,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35589,-0.0578403611557021,0.0414268397186437,-0.139036967004244,0.0233562446928395,0.162701230368144
PSPN,Persephin,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35589,0.0695161251942475,0.0452464214701885,-0.0191668608873221,0.158199111275817,0.124492361197653
PSPN,Persephin,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35589,-0.0193833817078529,0.0455435266777614,-0.108648693996265,0.0698819305805594,0.670412753955731
PSPN,Persephin,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35589,-0.0102585066954753,0.0457981200614636,-0.100022822015944,0.0795058086249934,0.822769083310858
PSPN,Persephin,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35589,-0.0288389692505338,0.115485174305361,-0.255189910889042,0.197511972387974,0.802811833929722
PSPN,Persephin,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35589,-0.0403007734158202,0.121639996656611,-0.278715166862777,0.198113620031137,0.740419790372997
PSPN,Persephin,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35589,0.0712742714201988,0.0782009200051372,-0.0819995317898702,0.224548074630268,0.362105854292874
PSPN,Persephin,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35589,-0.0528720457227575,0.0568075069585731,-0.164214759361561,0.0584706679160457,0.352032070636224
PSPN,Persephin,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35589,0.0047305559928254,0.0369877958453145,-0.067765523863991,0.0772266358496418,0.898236049953933
PSPN,Persephin,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35589,0.00684484162175386,0.0556213465352673,-0.10217299758737,0.115862680830878,0.902062332323544
PSPN,Persephin,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35589,-0.0526141711509457,0.029952873620162,-0.111321803446463,0.00609346114457176,0.0790398299199692
PSPN,Persephin,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35589,-0.0292449265443541,0.0391168339171191,-0.105913921021907,0.0474240679331993,0.454710730491077
PSPN,Persephin,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35589,-0.0417097385475868,0.0557865937607196,-0.151051462318597,0.0676319852234235,0.454689144671617
PSPN,Persephin,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35589,-0.02776801870409,0.0525004642968412,-0.130668928725899,0.0751328913177189,0.596886265708339
PSPN,Persephin,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35589,-0.0795779978560238,0.0816698426769274,-0.239650889502801,0.0804948937907539,0.329901490280102
PSPN,Persephin,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35589,-0.141402760481717,0.0769153219332947,-0.292156791470975,0.00935127050754073,0.0660467081852167
PSPN,Persephin,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35589,-0.0225480121235001,0.0408953770709078,-0.102702951182479,0.0576069269354791,0.581407233961425
PSPN,Persephin,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35589,-0.0169426322228183,0.0385497412546885,-0.0925001250820078,0.0586148606363713,0.660313739080704
PSPN,Persephin,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35589,-0.0351489203801214,0.0489053078141036,-0.131003323695764,0.0607054829355217,0.472343527736986
PSPN,Persephin,Health and medical history,X120040.Fatigue severity over the past week,35593,0.0181944106482236,0.0231352641437316,-0.0271507070734903,0.0635395283699374,0.431641077723668
PSPN,Persephin,Health and medical history,X120041.Waking unrefreshed severity over the past week,35591,0.0252768016048666,0.0230447639304347,-0.0198909356987854,0.0704445389085186,0.272745380191822
