Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
OTUD7B,OTU domain-containing protein 7B,Lifestyle factors,X1050.Time spend outdoors in summer,47388,-0.000302601733018713,0.0232517149506008,-0.0458759630361962,0.0452707595701588,0.989616631802337
OTUD7B,OTU domain-containing protein 7B,Lifestyle factors,X1060.Time spent outdoors in winter,45531,0.0249159124670974,0.0258325681664844,-0.0257159211392119,0.0755477460734068,0.334801817346645
OTUD7B,OTU domain-containing protein 7B,Physical activities,X1070.Time spent watching television (TV),48419,0.0523416054908005,0.0236462895007661,0.00599487806929904,0.098688332912302,0.02687330544664
OTUD7B,OTU domain-containing protein 7B,Physical activities,X1080.Time spent using computer,45516,-0.104784674201668,0.0231804982817403,-0.150218450833879,-0.0593508975694569,6.21624932056614e-06
OTUD7B,OTU domain-containing protein 7B,Physical activities,X1090.Time spent driving,41936,-0.0325431317390031,0.0269856429920429,-0.0854349920034073,0.020348728525401,0.227862084694653
OTUD7B,OTU domain-containing protein 7B,Lifestyle factors,X1160.Sleep duration,49110,0.0123804680167596,0.020784382619025,-0.0283569219165295,0.0531178579500486,0.551407782551417
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34781,0.00479317468705659,0.0280167441610585,-0.0501196438686181,0.0597059932427313,0.864165089871637
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34781,0.0202383250470808,0.0269269748244814,-0.0325385456089027,0.0730151957030643,0.452323061458562
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34781,-0.0146007584611924,0.0293802466389538,-0.0721860418735418,0.0429845249511571,0.619237986938699
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34781,0.0376767695272606,0.029791009850673,-0.0207136097800586,0.0960671488345798,0.206030685882329
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34781,-0.0139311087352439,0.0299365914353474,-0.0726068279485248,0.0447446104780371,0.64169619941167
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34781,-0.0533605702911261,0.0771878655595575,-0.204648786787859,0.0979276462056066,0.489400880392004
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34781,-0.0497762993214348,0.0771656213090687,-0.201020917087209,0.10146831844434,0.518916103705905
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34781,-0.0209458244244947,0.0521034729709377,-0.123068631447533,0.0811769825985433,0.687696179306162
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34781,-0.0230022440246758,0.0373665950257526,-0.0962407702751509,0.0502362822257993,0.53819478934348
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34781,0.00597399803980709,0.0241799105553354,-0.0414186266486502,0.0533666227282644,0.804867367936346
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34781,0.0266936114480388,0.0363765245002939,-0.0446043765725374,0.0979915994686149,0.463092756191932
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34781,-0.00462609593727369,0.0196108124390575,-0.0430632883178264,0.033811096443279,0.813522662759994
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34781,0.00318890356385619,0.0252806696425401,-0.0463612089355223,0.0527390160632347,0.899625647035023
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34781,0.0168058082298,0.0362194431127853,-0.0541843002712592,0.0877959167308593,0.642666087696676
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34781,-0.0555188019473108,0.0340742241948735,-0.122304281369263,0.0112666774746412,0.10329554138978
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34781,0.0548482116214853,0.0528123149704136,-0.0486639257205254,0.158360348963496,0.299059172606578
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34781,0.0181014558916909,0.050431550140785,-0.0807443823842478,0.11694729416763,0.719660135122551
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34781,0.0134390133718293,0.0265023211683578,-0.0385055361181521,0.0653835628618107,0.612112972998061
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34781,-0.0263398611671674,0.0252363083849909,-0.0758030256017496,0.0231233032674149,0.296656051650085
OTUD7B,OTU domain-containing protein 7B,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34781,0.0594782449693529,0.031778193198195,-0.00280701369910934,0.121763503637815,0.0613046836564559
