Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.84 [0.60-1.17],0.300225522572374
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,1.04 [0.92-1.19],0.537907207780608
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,0.94 [0.79-1.10],0.428728313474225
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.99 [0.89-1.09],0.818151888907526
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.10 [0.94-1.30],0.240779724738837
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,55,1.04 [0.99-1.10],0.107531404255103
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,MVK,Mevalonate kinase,Inverse variance weighted,3,0.76 [0.45-1.28],0.307962562098952
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.15 [0.89-1.48],0.271123447427162
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,CDH2,Cadherin-2,Inverse variance weighted,21,0.95 [0.79-1.15],0.603752839690441
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.98 [0.90-1.06],0.583583680631284
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,1.15 [0.96-1.38],0.122981475089885
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,DNER,Delta and Notch-like epidermal growth factor-related receptor,Inverse variance weighted,28,0.85 [0.76-0.96],0.0065008520732657
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,UMOD,Uromodulin,Inverse variance weighted,62,1.01 [0.94-1.08],0.828237210946595
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.01 [0.51-2.00],0.977401017724084
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.06 [0.94-1.19],0.325308807378295
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,PSAP,Prosaposin,Inverse variance weighted,13,0.97 [0.82-1.14],0.686213200697926
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.93 [0.72-1.21],0.598491392484629
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,IL19,Interleukin-19,Inverse variance weighted,21,0.96 [0.87-1.06],0.451862650548578
