Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.02 [0.90-1.15],0.760909571156146
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.14 [0.97-1.34],0.108145253999608
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",LGALS1,Galectin-1,Inverse variance weighted,7,0.94 [0.82-1.07],0.342344083676209
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,0.92 [0.80-1.06],0.240485950240323
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",EDN1,Endothelin-1,Inverse variance weighted,3,1.22 [0.89-1.68],0.223536115352394
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",PRSS27,Serine protease 27,Inverse variance weighted,51,0.97 [0.90-1.05],0.425668513103448
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CA4,Carbonic anhydrase 4,Inverse variance weighted,25,1.00 [0.91-1.10],0.988039941002917
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.92 [0.81-1.05],0.207700220741058
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",HEPH,Hephaestin,Inverse variance weighted,6,1.07 [0.88-1.31],0.472929386681316
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.02 [0.96-1.08],0.50496882580135
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",SCARF1,Scavenger receptor class F member 1,Inverse variance weighted,14,1.11 [0.98-1.26],0.109782099843885
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.00 [0.86-1.16],0.985957054166877
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",MSMB,Beta-microseminoprotein,Inverse variance weighted,92,0.95 [0.91-0.99],0.0264009554261237
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",DPT,Dermatopontin,Inverse variance weighted,26,0.97 [0.86-1.09],0.601035438773427
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.10 [0.98-1.24],0.11544952665727
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CD93,Complement component C1q receptor,Inverse variance weighted,2,0.71 [0.30-1.66],0.432104237595611
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.05 [0.87-1.27],0.611336706380886
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",F3,Tissue factor,Inverse variance weighted,26,1.07 [0.93-1.22],0.339140257641149
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",GFRA2,GDNF family receptor alpha-2,Inverse variance weighted,27,0.95 [0.87-1.04],0.296127903161117
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.95 [0.67-1.34],0.757680607782837
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",MMP3,Stromelysin-1,Inverse variance weighted,35,0.91 [0.83-1.01],0.0787700429727604
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,32,0.94 [0.88-1.01],0.0756532562621117
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",KLRD1,Natural killer cells antigen CD94,Inverse variance weighted,35,0.93 [0.86-1.01],0.0833274336460986
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,1.00 [0.88-1.13],0.979576723645841
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.06 [0.99-1.15],0.100810036345026
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",PLXNB2,Plexin-B2,Inverse variance weighted,37,1.01 [0.95-1.07],0.759311600589985
