Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,1.13 [1.00-1.27],0.0532660431029724
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",INHBC,Inhibin beta C chain,Inverse variance weighted,39,1.13 [1.06-1.21],0.0001821378329776
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.21 [0.80-1.84],0.371610381564752
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",SCGB1A1,Uteroglobin,Inverse variance weighted,49,0.93 [0.84-1.03],0.157930320261108
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.08 [0.96-1.22],0.186266631358455
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.97 [0.87-1.09],0.657319849757154
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",PPY,Pancreatic prohormone,Inverse variance weighted,23,0.99 [0.88-1.10],0.810413682204427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,0.99 [0.74-1.33],0.965804881210037
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",SPINK5,Serine protease inhibitor Kazal-type 5,Inverse variance weighted,31,0.99 [0.92-1.07],0.868560423607829
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.95 [0.86-1.05],0.35375884002243
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CFC1,Cryptic protein,Inverse variance weighted,11,0.92 [0.73-1.16],0.490551931178717
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,1.00 [0.92-1.09],0.9835080014615
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",SPP1,Osteopontin,Inverse variance weighted,19,1.01 [0.82-1.24],0.913592493365077
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.99 [0.95-1.04],0.778282121269158
