Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,CTSO,Cathepsin O,Inverse variance weighted,22,1.01 [0.87-1.17],0.917489303125399
Chapter V Mental and behavioural disorders,Smoking dependency,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,33,0.88 [0.73-1.06],0.171882540674444
Chapter V Mental and behavioural disorders,Smoking dependency,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.04 [0.86-1.24],0.704854842515174
Chapter V Mental and behavioural disorders,Smoking dependency,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,0.89 [0.61-1.29],0.535452386287622
Chapter V Mental and behavioural disorders,Smoking dependency,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,11,1.06 [0.77-1.46],0.739120428702331
Chapter V Mental and behavioural disorders,Smoking dependency,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.98 [0.89-1.08],0.683280388730416
Chapter V Mental and behavioural disorders,Smoking dependency,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,0.75 [0.45-1.27],0.287808492093841
Chapter V Mental and behavioural disorders,Smoking dependency,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,0.89 [0.81-0.98],0.0146275691922067
Chapter V Mental and behavioural disorders,Smoking dependency,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.62 [0.40-0.98],0.0383341770139142
Chapter V Mental and behavioural disorders,Smoking dependency,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.96 [0.83-1.12],0.62809263239553
Chapter V Mental and behavioural disorders,Smoking dependency,LGALS3,Galectin-3,Inverse variance weighted,42,0.96 [0.86-1.07],0.473779178700029
Chapter V Mental and behavioural disorders,Smoking dependency,OLR1,Oxidized low-density lipoprotein receptor 1,Inverse variance weighted,19,0.71 [0.54-0.93],0.0121405563016284
Chapter V Mental and behavioural disorders,Smoking dependency,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.04 [0.93-1.15],0.487800741571498
Chapter V Mental and behavioural disorders,Smoking dependency,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.22 [1.02-1.47],0.0300210607691581
Chapter V Mental and behavioural disorders,Smoking dependency,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.09 [0.93-1.29],0.281980467445201
Chapter V Mental and behavioural disorders,Smoking dependency,CREG1,Protein CREG1,Inverse variance weighted,24,0.94 [0.84-1.04],0.208519378490225
Chapter V Mental and behavioural disorders,Smoking dependency,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.96 [0.74-1.25],0.766448568846329
Chapter V Mental and behavioural disorders,Smoking dependency,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.07 [0.80-1.43],0.667345882919199
Chapter V Mental and behavioural disorders,Smoking dependency,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.99 [0.83-1.18],0.908946445820056
Chapter V Mental and behavioural disorders,Smoking dependency,ITGA11,Integrin alpha-11,Inverse variance weighted,16,0.98 [0.83-1.17],0.849881199396722
Chapter V Mental and behavioural disorders,Smoking dependency,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,1.02 [0.90-1.16],0.776871156889295
Chapter V Mental and behavioural disorders,Smoking dependency,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.18 [0.95-1.45],0.12875554055198
Chapter V Mental and behavioural disorders,Smoking dependency,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.02 [0.77-1.36],0.886801542351985
Chapter V Mental and behavioural disorders,Smoking dependency,CFI,Complement factor I,Inverse variance weighted,8,1.27 [0.94-1.73],0.118575622662463
Chapter V Mental and behavioural disorders,Smoking dependency,LAYN,Layilin,Inverse variance weighted,23,1.07 [0.91-1.27],0.404028031220944
Chapter V Mental and behavioural disorders,Smoking dependency,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.03 [0.94-1.13],0.538874436906259
Chapter V Mental and behavioural disorders,Smoking dependency,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,1.02 [0.86-1.20],0.854657343940023
Chapter V Mental and behavioural disorders,Smoking dependency,VWC2,Brorin,Inverse variance weighted,35,1.07 [0.94-1.21],0.290635812848122
Chapter V Mental and behavioural disorders,Smoking dependency,F9,Coagulation factor IX,Inverse variance weighted,3,0.67 [0.16-2.78],0.583927004135267
Chapter V Mental and behavioural disorders,Smoking dependency,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,0.91 [0.78-1.06],0.230143993196788
Chapter V Mental and behavioural disorders,Smoking dependency,FASLG,Tumor necrosis factor ligand superfamily member 6,Inverse variance weighted,54,1.00 [0.83-1.21],0.960293749565494
Chapter V Mental and behavioural disorders,Smoking dependency,GSN,Gelsolin,Inverse variance weighted,7,0.98 [0.64-1.50],0.93502730680446
Chapter V Mental and behavioural disorders,Smoking dependency,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.34 [1.09-1.64],0.0057010139877698
Chapter V Mental and behavioural disorders,Smoking dependency,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,1.27 [0.47-3.42],0.631088914061342
