Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOC1,Apolipoprotein C-I,Inverse variance weighted,18,0.88 [0.78-0.99],0.0410632601279695
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,0.94 [0.81-1.09],0.429953507737872
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,NRP2,Neuropilin-2,Inverse variance weighted,26,1.01 [0.92-1.10],0.899572416021992
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,1.16 [0.90-1.49],0.259068084774175
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.06 [0.90-1.24],0.49509000329426
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,1.00 [0.93-1.07],0.93635423690823
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,KLK4,Kallikrein-4,Inverse variance weighted,20,1.05 [0.98-1.14],0.179001744325361
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.00 [0.88-1.14],0.996627331289488
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.06 [0.99-1.13],0.0960499146738283
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,C7,Complement component C7,Inverse variance weighted,60,1.03 [0.99-1.06],0.128023816555881
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.99 [0.92-1.07],0.7907058284977
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.04 [0.79-1.37],0.786475983651302
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.02 [0.90-1.16],0.764823989345778
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.17 [0.88-1.56],0.276248586754369
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.08 [0.99-1.18],0.0835048157718897
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.92 [0.53-1.58],0.757991840355476
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.93 [0.86-1.01],0.0816340280335384
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,PRSS8,Prostasin,Inverse variance weighted,19,0.99 [0.88-1.11],0.828115518469431
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.09 [0.98-1.20],0.0986821256490308
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.14 [0.98-1.33],0.10148703927569
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CSTB,Cystatin-B,Inverse variance weighted,25,0.98 [0.93-1.05],0.603797587496973
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,0.97 [0.90-1.04],0.362293056585362
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.02 [0.92-1.14],0.655569890370388
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.91 [0.79-1.05],0.218416584445248
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,LCN2,Neutrophil gelatinase-associated lipocalin,Inverse variance weighted,21,1.01 [0.90-1.13],0.882352396330718
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CHGA,Chromogranin-A,Inverse variance weighted,8,0.93 [0.82-1.06],0.264764222260922
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,0.94 [0.79-1.12],0.478387439475884
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.00 [0.88-1.13],0.987591545586558
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,F10,Coagulation factor X,Inverse variance weighted,18,1.03 [0.99-1.08],0.176437939089253
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,0.97 [0.88-1.06],0.451055646493463
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.00 [0.91-1.08],0.910372762886476
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,COLEC12,Collectin-12,Inverse variance weighted,13,0.90 [0.78-1.05],0.172920883303365
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.07 [0.97-1.17],0.174894624109608
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.98 [0.83-1.17],0.83881014194848
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.01 [0.93-1.10],0.771804687853637
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,25,0.99 [0.87-1.12],0.86002560239412
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.99 [0.94-1.05],0.802863234374476
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.04 [0.97-1.11],0.303970156990809
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,1.01 [0.96-1.06],0.758340540422125
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.99 [0.76-1.30],0.956494865221744
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.06 [0.91-1.24],0.471237203376625
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.18 [0.64-2.16],0.600682793212118
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,REN,Renin,Inverse variance weighted,12,1.08 [0.92-1.28],0.326579603890666
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.04 [0.84-1.28],0.724753721584329
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.05 [0.98-1.14],0.174645557015212
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,PTN,Pleiotrophin,Inverse variance weighted,7,1.09 [0.89-1.33],0.420450282286067
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,1.01 [0.94-1.08],0.741864294584876
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,19,1.02 [0.93-1.11],0.648863080833803
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,19,1.02 [0.89-1.18],0.779724576545379
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.06 [0.72-1.57],0.761573895640396
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,13,1.05 [0.96-1.15],0.281565175641353
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.01 [0.94-1.08],0.854003605682318
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.03 [0.97-1.10],0.343123329790323
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.97 [0.93-1.02],0.22165142854976
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,GHR,Growth hormone receptor,Inverse variance weighted,70,0.99 [0.94-1.04],0.586383074102702
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.10 [0.93-1.30],0.258179470876548
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CST3,Cystatin-C,Inverse variance weighted,13,0.99 [0.90-1.08],0.794431432459423
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,1.12 [0.90-1.38],0.315685521507242
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,OCLN,Occludin,Inverse variance weighted,3,1.21 [0.95-1.54],0.124097689852648
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.97 [0.79-1.18],0.750802150258457
