Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CNTN5,Contactin-5,Inverse variance weighted,53,1.01 [0.98-1.03],0.64191564943767
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,0.97 [0.93-1.02],0.218013563894781
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ITGA11,Integrin alpha-11,Inverse variance weighted,16,0.99 [0.94-1.04],0.603565698120305
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.05 [1.02-1.08],0.0003484113844866
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LGALS1,Galectin-1,Inverse variance weighted,7,0.99 [0.94-1.04],0.655511972658235
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,Inverse variance weighted,22,1.07 [1.00-1.15],0.0614281729720657
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.00 [0.96-1.05],0.996566785435215
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HJV,Hemojuvelin,Inverse variance weighted,3,0.94 [0.86-1.03],0.217786018055406
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AOC3,Membrane primary amine oxidase,Inverse variance weighted,35,1.01 [0.98-1.05],0.471558417229337
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,Inverse variance weighted,25,0.98 [0.94-1.02],0.371051774020426
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.97-1.02],0.614823032122158
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.98 [0.90-1.07],0.640119129500739
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.09 [1.01-1.18],0.0254736357544487
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.02 [0.98-1.05],0.308101678362718
