Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.93-1.07],0.920653114293291
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.92 [0.69-1.22],0.557465686729571
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.16 [0.18-7.52],0.877737149178311
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.31 [0.97-1.77],0.0779098577223911
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,DTNB,Dystrobrevin beta,Inverse variance weighted,4,1.33 [0.65-2.73],0.44226172293418
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,MYOM2,Myomesin-2,Inverse variance weighted,3,1.16 [0.71-1.89],0.563783362204228
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.19 [0.77-1.84],0.436614188194205
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,CA3,Carbonic anhydrase 3,Inverse variance weighted,16,1.05 [0.86-1.28],0.647635662048693
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.04 [0.80-1.34],0.786916210782785
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.10 [0.79-1.53],0.568358716177935
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,1.11 [0.84-1.46],0.480647478316575
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,CSRP3,Cysteine and glycine-rich protein 3,Inverse variance weighted,3,1.02 [0.60-1.76],0.931234717168096
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,NEB,Nebulin,Wald ratio,1,0.57 [0.27-1.21],0.143897419549809
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,ACTN2,Alpha-actinin-2,Inverse variance weighted,4,1.42 [0.94-2.13],0.0958860702203754
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",Wald ratio,1,1.56 [0.64-3.82],0.328128521097389
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.12 [0.82-1.51],0.474504137700378
Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,MB,Myoglobin,Inverse variance weighted,10,1.22 [0.90-1.65],0.194355598885337
