Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.06 [0.83-1.34],0.642510862038692
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.96 [0.75-1.24],0.754083529992926
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.12 [0.79-1.59],0.517054999946711
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,CD48,CD48 antigen,Inverse variance weighted,32,1.14 [0.95-1.37],0.166365609954838
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,30,1.13 [0.89-1.44],0.319265759015924
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,CSTB,Cystatin-B,Inverse variance weighted,25,1.06 [0.84-1.33],0.624922123892624
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,18,0.91 [0.65-1.29],0.599888325618993
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,IL19,Interleukin-19,Inverse variance weighted,21,1.01 [0.80-1.29],0.921463111234363
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,0.91 [0.72-1.16],0.452325357912747
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,1.07 [0.77-1.50],0.686681062715631
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,9,0.87 [0.47-1.63],0.671040262316421
