Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pulmonary oedema,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.62 [0.25-1.53],0.29774683413537
Chapter X Diseases of the respiratory system,Pulmonary oedema,IL12RB1,Interleukin-12 receptor subunit beta-1,Inverse variance weighted,22,1.07 [0.75-1.53],0.70240240029432
Chapter X Diseases of the respiratory system,Pulmonary oedema,IGF1R,Insulin-like growth factor 1 receptor,Inverse variance weighted,9,1.17 [0.51-2.67],0.717569162861859
Chapter X Diseases of the respiratory system,Pulmonary oedema,PALM,Paralemmin-1,Inverse variance weighted,10,1.33 [0.74-2.38],0.341879168369695
Chapter X Diseases of the respiratory system,Pulmonary oedema,SPP1,Osteopontin,Inverse variance weighted,19,0.77 [0.43-1.39],0.380976450326665
Chapter X Diseases of the respiratory system,Pulmonary oedema,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.83 [0.01-51.33],0.9281652482187
Chapter X Diseases of the respiratory system,Pulmonary oedema,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,5,0.96 [0.48-1.94],0.908452162070225
Chapter X Diseases of the respiratory system,Pulmonary oedema,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.95 [0.74-1.21],0.662151977138061
Chapter X Diseases of the respiratory system,Pulmonary oedema,HGF,Hepatocyte growth factor,Inverse variance weighted,7,0.60 [0.20-1.78],0.353093741561922
Chapter X Diseases of the respiratory system,Pulmonary oedema,LIFR,Leukemia inhibitory factor receptor,Inverse variance weighted,12,0.81 [0.50-1.29],0.372655230260716
Chapter X Diseases of the respiratory system,Pulmonary oedema,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,0.86 [0.71-1.04],0.112036248051669
Chapter X Diseases of the respiratory system,Pulmonary oedema,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.08 [0.69-1.69],0.730240503812891
Chapter X Diseases of the respiratory system,Pulmonary oedema,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,0.71 [0.38-1.32],0.276664726689552
Chapter X Diseases of the respiratory system,Pulmonary oedema,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,0.98 [0.65-1.48],0.921176477970241
Chapter X Diseases of the respiratory system,Pulmonary oedema,PALM2,Paralemmin-2,Inverse variance weighted,9,0.84 [0.50-1.39],0.490935830530865
Chapter X Diseases of the respiratory system,Pulmonary oedema,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,0.83 [0.58-1.21],0.334658275288921
Chapter X Diseases of the respiratory system,Pulmonary oedema,GRN,Progranulin,Inverse variance weighted,46,1.03 [0.83-1.29],0.767460646980342
Chapter X Diseases of the respiratory system,Pulmonary oedema,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.02 [0.86-1.21],0.833812481738716
Chapter X Diseases of the respiratory system,Pulmonary oedema,SEPTIN8,Septin-8,Inverse variance weighted,6,0.87 [0.31-2.44],0.790419802436332
Chapter X Diseases of the respiratory system,Pulmonary oedema,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.85 [0.16-4.51],0.850193060452491
Chapter X Diseases of the respiratory system,Pulmonary oedema,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.13 [0.72-1.79],0.600279246071746
Chapter X Diseases of the respiratory system,Pulmonary oedema,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,0.92 [0.61-1.38],0.67456760298614
Chapter X Diseases of the respiratory system,Pulmonary oedema,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.94 [0.75-1.16],0.548897934470771
Chapter X Diseases of the respiratory system,Pulmonary oedema,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,0.74 [0.46-1.18],0.204642666848665
Chapter X Diseases of the respiratory system,Pulmonary oedema,RSPO1,R-spondin-1,Inverse variance weighted,14,1.22 [0.80-1.85],0.359592966846734
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,1.24 [0.77-2.00],0.385497643896758
Chapter X Diseases of the respiratory system,Pulmonary oedema,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,0.72 [0.53-0.97],0.0291989003519431
Chapter X Diseases of the respiratory system,Pulmonary oedema,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.79 [0.40-1.58],0.506984971352729
Chapter X Diseases of the respiratory system,Pulmonary oedema,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,0.52 [0.13-2.03],0.343327797241698
Chapter X Diseases of the respiratory system,Pulmonary oedema,AOC3,Membrane primary amine oxidase,Inverse variance weighted,35,0.87 [0.70-1.09],0.242603454998091
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.29 [0.43-3.88],0.646313862793551
Chapter X Diseases of the respiratory system,Pulmonary oedema,CDH3,Cadherin-3,Inverse variance weighted,12,0.90 [0.46-1.76],0.758994840995461
Chapter X Diseases of the respiratory system,Pulmonary oedema,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.00 [0.69-1.46],0.989934650223324
Chapter X Diseases of the respiratory system,Pulmonary oedema,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.96 [0.72-1.28],0.774084200661341
Chapter X Diseases of the respiratory system,Pulmonary oedema,NCR1,Natural cytotoxicity triggering receptor 1,Inverse variance weighted,35,1.07 [0.78-1.47],0.689398749938559
Chapter X Diseases of the respiratory system,Pulmonary oedema,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.18 [0.67-2.06],0.569410975746011
Chapter X Diseases of the respiratory system,Pulmonary oedema,KLK8,Kallikrein-8,Inverse variance weighted,17,0.77 [0.51-1.17],0.219388092168635
Chapter X Diseases of the respiratory system,Pulmonary oedema,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,1.09 [0.73-1.61],0.683187080402117
Chapter X Diseases of the respiratory system,Pulmonary oedema,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,9,1.01 [0.55-1.84],0.978954009726154
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.27 [0.51-3.20],0.606337859807475
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,25,0.70 [0.41-1.19],0.186011230096673
Chapter X Diseases of the respiratory system,Pulmonary oedema,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.36 [0.77-2.40],0.286014295268571
Chapter X Diseases of the respiratory system,Pulmonary oedema,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.82 [0.41-1.63],0.566027290976796
Chapter X Diseases of the respiratory system,Pulmonary oedema,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.03 [0.89-1.20],0.653220415600785
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD48,CD48 antigen,Inverse variance weighted,32,0.97 [0.79-1.18],0.748389753647498
Chapter X Diseases of the respiratory system,Pulmonary oedema,CDH2,Cadherin-2,Inverse variance weighted,21,1.73 [0.82-3.65],0.146471756564802
Chapter X Diseases of the respiratory system,Pulmonary oedema,LGALS9,Galectin-9,Inverse variance weighted,39,1.16 [0.89-1.50],0.268617417685791
Chapter X Diseases of the respiratory system,Pulmonary oedema,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.89 [0.67-1.18],0.410876767754664
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.29 [0.09-0.90],0.0327506642376452
Chapter X Diseases of the respiratory system,Pulmonary oedema,LGALS1,Galectin-1,Inverse variance weighted,7,0.91 [0.62-1.33],0.620628758387948
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD59,CD59 glycoprotein,Inverse variance weighted,8,0.92 [0.57-1.50],0.752066340140018
Chapter X Diseases of the respiratory system,Pulmonary oedema,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,1.17 [0.70-1.98],0.551289063349333
Chapter X Diseases of the respiratory system,Pulmonary oedema,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.96 [0.46-1.98],0.904004121266853
Chapter X Diseases of the respiratory system,Pulmonary oedema,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.12 [0.52-2.43],0.769353559733201
Chapter X Diseases of the respiratory system,Pulmonary oedema,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.88 [0.40-1.94],0.754605275124998
Chapter X Diseases of the respiratory system,Pulmonary oedema,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.88 [0.57-1.38],0.589861109751052
Chapter X Diseases of the respiratory system,Pulmonary oedema,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.92 [0.66-1.28],0.608921128298982
Chapter X Diseases of the respiratory system,Pulmonary oedema,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,0.83 [0.55-1.25],0.376919465656712
Chapter X Diseases of the respiratory system,Pulmonary oedema,NRCAM,Neuronal cell adhesion molecule,Inverse variance weighted,26,0.98 [0.73-1.33],0.913295897008973
Chapter X Diseases of the respiratory system,Pulmonary oedema,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.17 [0.36-3.76],0.793666637193718
Chapter X Diseases of the respiratory system,Pulmonary oedema,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,0.86 [0.68-1.09],0.220339585503121
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.95 [0.74-1.21],0.650873497643531
Chapter X Diseases of the respiratory system,Pulmonary oedema,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.22 [0.77-1.95],0.396840201064082
Chapter X Diseases of the respiratory system,Pulmonary oedema,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.65 [0.68-3.98],0.266907077498597
Chapter X Diseases of the respiratory system,Pulmonary oedema,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.91 [0.59-1.39],0.66263719544933
Chapter X Diseases of the respiratory system,Pulmonary oedema,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.60 [0.31-1.14],0.11750382699325
Chapter X Diseases of the respiratory system,Pulmonary oedema,SLAMF7,SLAM family member 7,Inverse variance weighted,40,1.05 [0.87-1.28],0.592225176943471
Chapter X Diseases of the respiratory system,Pulmonary oedema,FAM3C,Protein FAM3C,Inverse variance weighted,5,0.86 [0.16-4.65],0.858924065413399
Chapter X Diseases of the respiratory system,Pulmonary oedema,CHGB,Secretogranin-1,Inverse variance weighted,33,0.83 [0.67-1.02],0.0705519438393066
Chapter X Diseases of the respiratory system,Pulmonary oedema,DSC2,Desmocollin-2,Inverse variance weighted,16,1.85 [1.24-2.78],0.0028687684869062
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD160,CD160 antigen,Inverse variance weighted,36,0.95 [0.72-1.26],0.732998150805128
Chapter X Diseases of the respiratory system,Pulmonary oedema,BSG,Basigin,Inverse variance weighted,8,1.60 [0.68-3.78],0.28455123520518
Chapter X Diseases of the respiratory system,Pulmonary oedema,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,0.60 [0.39-0.91],0.0157986999947026
Chapter X Diseases of the respiratory system,Pulmonary oedema,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.86 [0.73-1.02],0.0899235866895702
Chapter X Diseases of the respiratory system,Pulmonary oedema,CSTB,Cystatin-B,Inverse variance weighted,25,1.04 [0.80-1.34],0.78330064123227
Chapter X Diseases of the respiratory system,Pulmonary oedema,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.96 [0.71-1.29],0.765126726737844
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.38 [0.09-1.62],0.191329263143699
Chapter X Diseases of the respiratory system,Pulmonary oedema,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,1.14 [0.66-1.97],0.628089918886448
Chapter X Diseases of the respiratory system,Pulmonary oedema,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,24,0.95 [0.64-1.42],0.808279705105838
Chapter X Diseases of the respiratory system,Pulmonary oedema,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.09 [0.49-2.42],0.832889036835399
Chapter X Diseases of the respiratory system,Pulmonary oedema,ICAM2,Intercellular adhesion molecule 2,Inverse variance weighted,78,1.05 [0.89-1.24],0.556702465025638
Chapter X Diseases of the respiratory system,Pulmonary oedema,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.23 [0.47-3.17],0.673518573817056
Chapter X Diseases of the respiratory system,Pulmonary oedema,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.00 [0.73-1.38],0.99595368541561
Chapter X Diseases of the respiratory system,Pulmonary oedema,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.80 [0.46-1.41],0.44687678243673
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD27,CD27 antigen,Inverse variance weighted,18,1.05 [0.74-1.49],0.791563480730578
Chapter X Diseases of the respiratory system,Pulmonary oedema,INHBB,Inhibin beta B chain,Inverse variance weighted,16,0.88 [0.38-2.00],0.757516852106875
Chapter X Diseases of the respiratory system,Pulmonary oedema,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.83 [0.55-1.23],0.346986265164024
Chapter X Diseases of the respiratory system,Pulmonary oedema,IL19,Interleukin-19,Inverse variance weighted,21,1.14 [0.81-1.60],0.453764713491527
Chapter X Diseases of the respiratory system,Pulmonary oedema,LAYN,Layilin,Inverse variance weighted,23,1.18 [0.79-1.75],0.424571976027412
Chapter X Diseases of the respiratory system,Pulmonary oedema,AMBP,Protein AMBP,Inverse variance weighted,5,0.99 [0.41-2.41],0.982771058144053
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD83,CD83 antigen,Inverse variance weighted,19,1.61 [0.88-2.95],0.125720712631309
Chapter X Diseases of the respiratory system,Pulmonary oedema,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,30,1.29 [1.03-1.61],0.0277096800564761
Chapter X Diseases of the respiratory system,Pulmonary oedema,DRAXIN,Draxin,Inverse variance weighted,38,0.95 [0.75-1.21],0.668186967785449
Chapter X Diseases of the respiratory system,Pulmonary oedema,C7,Complement component C7,Inverse variance weighted,60,0.99 [0.87-1.13],0.906005678356398
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.33 [1.00-1.77],0.0506898401535094
Chapter X Diseases of the respiratory system,Pulmonary oedema,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.97 [0.76-1.25],0.825359087942077
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.26 [0.97-1.63],0.0846892946907641
Chapter X Diseases of the respiratory system,Pulmonary oedema,PRSS2,Trypsin-2,Inverse variance weighted,22,0.86 [0.55-1.33],0.485330671898103
Chapter X Diseases of the respiratory system,Pulmonary oedema,DLL1,Delta-like protein 1,Inverse variance weighted,13,0.58 [0.29-1.16],0.123231755184379
Chapter X Diseases of the respiratory system,Pulmonary oedema,CLSTN3,Calsyntenin-3,Inverse variance weighted,8,1.31 [0.57-3.02],0.528135467036675
Chapter X Diseases of the respiratory system,Pulmonary oedema,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.79 [0.37-1.70],0.550105888216186
Chapter X Diseases of the respiratory system,Pulmonary oedema,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.23 [0.41-3.64],0.712597040288162
Chapter X Diseases of the respiratory system,Pulmonary oedema,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.71 [0.55-0.91],0.0063879992498958
Chapter X Diseases of the respiratory system,Pulmonary oedema,PLXNB2,Plexin-B2,Inverse variance weighted,37,1.00 [0.86-1.15],0.95027248870013
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.01 [0.73-1.39],0.961959440407975
Chapter X Diseases of the respiratory system,Pulmonary oedema,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,0.76 [0.48-1.21],0.24389821760207
Chapter X Diseases of the respiratory system,Pulmonary oedema,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,0.81 [0.57-1.16],0.254262393246828
Chapter X Diseases of the respiratory system,Pulmonary oedema,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.07 [0.81-1.43],0.622697525807404
Chapter X Diseases of the respiratory system,Pulmonary oedema,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.17 [0.79-1.74],0.426158598392346
Chapter X Diseases of the respiratory system,Pulmonary oedema,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,1.03 [0.57-1.86],0.926636182551487
Chapter X Diseases of the respiratory system,Pulmonary oedema,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.23 [0.71-2.11],0.46217961440959
