Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,IL22,Interleukin-22,Inverse variance weighted,5,1.90 [0.68-5.34],0.222382630734741
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,PI3,Elafin,Inverse variance weighted,20,1.14 [0.84-1.55],0.386893442166068
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,GPR15L,Protein GPR15L,Inverse variance weighted,13,1.09 [0.88-1.34],0.444054061908253
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,IL19,Interleukin-19,Inverse variance weighted,21,1.06 [0.92-1.22],0.421933636111968
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.09 [0.97-1.23],0.16187351917806
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,2.00 [0.49-8.06],0.332331675601446
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,AREG,Amphiregulin,Inverse variance weighted,7,0.81 [0.56-1.18],0.274968213638348
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,KLK13,Kallikrein-13,Inverse variance weighted,23,1.07 [0.94-1.21],0.332281795205378
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.05 [0.87-1.26],0.610270914511337
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,KLK8,Kallikrein-8,Inverse variance weighted,17,0.87 [0.72-1.04],0.129354600135851
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,0.97 [0.86-1.10],0.620573160437308
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,DEFB4A_DEFB4B,Beta-defensin 4A,Inverse variance weighted,10,0.98 [0.46-2.10],0.966085603380609
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,1.01 [0.85-1.19],0.91945287901236
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,IL36G,Interleukin-36 gamma,Inverse variance weighted,3,0.73 [0.16-3.24],0.675780085369978
