Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Candidiasis,FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.08 [1.01-1.15],0.0287944557047161
Chapter I Certain infectious and parasitic diseases,Candidiasis,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.86 [0.75-0.98],0.0279950598530477
Chapter I Certain infectious and parasitic diseases,Candidiasis,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.94 [0.80-1.10],0.444949286577203
Chapter I Certain infectious and parasitic diseases,Candidiasis,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.55 [1.14-2.10],0.0054295890159112
Chapter I Certain infectious and parasitic diseases,Candidiasis,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.57 [0.90-2.74],0.112370942960436
Chapter I Certain infectious and parasitic diseases,Candidiasis,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.94 [0.83-1.07],0.3270805906379
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,1.00 [0.89-1.13],0.980092785159511
Chapter I Certain infectious and parasitic diseases,Candidiasis,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,30,1.00 [0.90-1.11],0.996614717736105
Chapter I Certain infectious and parasitic diseases,Candidiasis,CTSS,Cathepsin S,Inverse variance weighted,30,1.10 [1.00-1.20],0.0387776206295831
Chapter I Certain infectious and parasitic diseases,Candidiasis,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.12 [0.99-1.28],0.078258886515448
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.99 [0.93-1.06],0.784311276705097
Chapter I Certain infectious and parasitic diseases,Candidiasis,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.00 [0.96-1.05],0.912866775307395
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.55 [0.98-2.46],0.0630151069926
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.01 [0.89-1.14],0.909658928553891
Chapter I Certain infectious and parasitic diseases,Candidiasis,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.00 [0.69-1.45],0.993203770341402
Chapter I Certain infectious and parasitic diseases,Candidiasis,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.03 [0.91-1.17],0.670405134921687
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.99 [0.77-1.26],0.914259172034578
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,0.99 [0.87-1.12],0.840236490392151
Chapter I Certain infectious and parasitic diseases,Candidiasis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.89 [0.79-1.01],0.0617018568691729
Chapter I Certain infectious and parasitic diseases,Candidiasis,KLK4,Kallikrein-4,Inverse variance weighted,20,0.97 [0.88-1.07],0.510576617892706
Chapter I Certain infectious and parasitic diseases,Candidiasis,C7,Complement component C7,Inverse variance weighted,60,1.04 [1.00-1.09],0.0651110551499528
Chapter I Certain infectious and parasitic diseases,Candidiasis,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,0.91 [0.76-1.08],0.260074270764725
Chapter I Certain infectious and parasitic diseases,Candidiasis,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.99 [0.86-1.14],0.897907801164694
Chapter I Certain infectious and parasitic diseases,Candidiasis,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.09 [0.79-1.50],0.609647309375291
Chapter I Certain infectious and parasitic diseases,Candidiasis,OCLN,Occludin,Inverse variance weighted,3,0.79 [0.55-1.14],0.20364061516152
Chapter I Certain infectious and parasitic diseases,Candidiasis,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.04 [0.97-1.11],0.275219974018233
Chapter I Certain infectious and parasitic diseases,Candidiasis,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.09 [0.95-1.25],0.220582185630388
Chapter I Certain infectious and parasitic diseases,Candidiasis,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,0.99 [0.87-1.12],0.838817116225497
Chapter I Certain infectious and parasitic diseases,Candidiasis,NRP2,Neuropilin-2,Inverse variance weighted,26,1.13 [1.00-1.29],0.0547028668958521
Chapter I Certain infectious and parasitic diseases,Candidiasis,SPON1,Spondin-1,Inverse variance weighted,25,1.05 [0.93-1.18],0.414465494674243
Chapter I Certain infectious and parasitic diseases,Candidiasis,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.35 [1.10-1.65],0.0044002419314662
Chapter I Certain infectious and parasitic diseases,Candidiasis,MDK,Midkine,Inverse variance weighted,19,0.93 [0.77-1.11],0.40463241909126
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.02 [0.89-1.15],0.804895122006607
Chapter I Certain infectious and parasitic diseases,Candidiasis,GAST,Gastrin,Inverse variance weighted,9,0.85 [0.67-1.09],0.210284337240336
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,1.02 [0.93-1.13],0.665648777457361
Chapter I Certain infectious and parasitic diseases,Candidiasis,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.01 [0.74-1.37],0.955813874247292
Chapter I Certain infectious and parasitic diseases,Candidiasis,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.88 [0.78-0.99],0.0409566386108814
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL19,Interleukin-19,Inverse variance weighted,21,0.98 [0.90-1.08],0.709784631121494
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,0.99 [0.95-1.04],0.820123372582663
Chapter I Certain infectious and parasitic diseases,Candidiasis,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.95 [0.86-1.04],0.253064183211487
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.25 [0.84-1.85],0.275454981595912
Chapter I Certain infectious and parasitic diseases,Candidiasis,INHBB,Inhibin beta B chain,Inverse variance weighted,16,1.00 [0.74-1.36],0.988895447751744
Chapter I Certain infectious and parasitic diseases,Candidiasis,FBLN2,Fibulin-2,Inverse variance weighted,17,0.97 [0.86-1.08],0.567615268593214
Chapter I Certain infectious and parasitic diseases,Candidiasis,OGN,Mimecan,Inverse variance weighted,37,0.99 [0.91-1.09],0.86792885670071
Chapter I Certain infectious and parasitic diseases,Candidiasis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.94 [0.56-1.58],0.815776135693006
Chapter I Certain infectious and parasitic diseases,Candidiasis,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,9,0.94 [0.72-1.21],0.623087144106463
Chapter I Certain infectious and parasitic diseases,Candidiasis,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,0.90 [0.83-0.98],0.0109126082512956
Chapter I Certain infectious and parasitic diseases,Candidiasis,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.01 [0.95-1.07],0.734593095877343
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.07 [0.89-1.29],0.469786509920666
Chapter I Certain infectious and parasitic diseases,Candidiasis,LMNB2,Lamin-B2,Inverse variance weighted,9,1.00 [0.73-1.37],0.992576788603419
Chapter I Certain infectious and parasitic diseases,Candidiasis,DSC2,Desmocollin-2,Inverse variance weighted,16,1.01 [0.88-1.16],0.87621221470769
Chapter I Certain infectious and parasitic diseases,Candidiasis,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,0.97 [0.87-1.08],0.525022039621478
Chapter I Certain infectious and parasitic diseases,Candidiasis,CHGA,Chromogranin-A,Inverse variance weighted,8,1.07 [0.81-1.40],0.630917721583489
Chapter I Certain infectious and parasitic diseases,Candidiasis,GRN,Progranulin,Inverse variance weighted,46,1.02 [0.94-1.10],0.666993140596939
Chapter I Certain infectious and parasitic diseases,Candidiasis,ITGA11,Integrin alpha-11,Inverse variance weighted,16,0.98 [0.86-1.12],0.767369972149778
Chapter I Certain infectious and parasitic diseases,Candidiasis,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.08 [1.01-1.14],0.0241163735709444
Chapter I Certain infectious and parasitic diseases,Candidiasis,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.94 [0.63-1.42],0.782041445378988
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.98 [0.88-1.11],0.790274666685116
Chapter I Certain infectious and parasitic diseases,Candidiasis,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.92 [0.85-0.99],0.0340776296060188
Chapter I Certain infectious and parasitic diseases,Candidiasis,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,0.93 [0.77-1.12],0.437164688764901
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.07 [0.98-1.16],0.132325157095314
Chapter I Certain infectious and parasitic diseases,Candidiasis,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,0.66 [0.42-1.05],0.0772829478217499
Chapter I Certain infectious and parasitic diseases,Candidiasis,PALM2,Paralemmin-2,Inverse variance weighted,9,1.06 [0.86-1.31],0.578792748711087
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,0.93 [0.83-1.05],0.252896145095162
Chapter I Certain infectious and parasitic diseases,Candidiasis,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.85 [0.62-1.16],0.308537942699543
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL15,Interleukin-15,Inverse variance weighted,35,1.04 [0.91-1.19],0.609267629054471
Chapter I Certain infectious and parasitic diseases,Candidiasis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.95-1.08],0.632366861354563
Chapter I Certain infectious and parasitic diseases,Candidiasis,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.05 [0.84-1.32],0.665166480129238
Chapter I Certain infectious and parasitic diseases,Candidiasis,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.04 [0.91-1.19],0.565776357393916
Chapter I Certain infectious and parasitic diseases,Candidiasis,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,0.95 [0.85-1.08],0.443658256454926
Chapter I Certain infectious and parasitic diseases,Candidiasis,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.95 [0.29-3.16],0.937752367708631
Chapter I Certain infectious and parasitic diseases,Candidiasis,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.95 [0.60-1.51],0.825032929237629
Chapter I Certain infectious and parasitic diseases,Candidiasis,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.91 [0.83-1.00],0.0406938315712701
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD48,CD48 antigen,Inverse variance weighted,32,1.04 [0.97-1.12],0.245620760695705
Chapter I Certain infectious and parasitic diseases,Candidiasis,PRG2,Bone marrow proteoglycan,Inverse variance weighted,40,1.05 [0.94-1.18],0.375832235719257
Chapter I Certain infectious and parasitic diseases,Candidiasis,CCN3,CCN family member 3,Inverse variance weighted,20,1.04 [0.88-1.22],0.662667934197928
Chapter I Certain infectious and parasitic diseases,Candidiasis,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,1.00 [0.90-1.11],0.992527636532693
Chapter I Certain infectious and parasitic diseases,Candidiasis,TFF1,Trefoil factor 1,Inverse variance weighted,14,1.04 [0.87-1.24],0.697134701435041
Chapter I Certain infectious and parasitic diseases,Candidiasis,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.04 [0.91-1.18],0.546079322608783
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.99 [0.86-1.14],0.927245245504541
Chapter I Certain infectious and parasitic diseases,Candidiasis,COLEC12,Collectin-12,Inverse variance weighted,13,0.93 [0.77-1.11],0.399101018860942
Chapter I Certain infectious and parasitic diseases,Candidiasis,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.01 [0.90-1.14],0.825696791875711
Chapter I Certain infectious and parasitic diseases,Candidiasis,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.00 [0.79-1.28],0.969939887335461
Chapter I Certain infectious and parasitic diseases,Candidiasis,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.04 [0.94-1.15],0.46332881371566
Chapter I Certain infectious and parasitic diseases,Candidiasis,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.04 [0.97-1.11],0.246752739039532
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.86 [0.69-1.07],0.175501689977099
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD302,CD302 antigen,Inverse variance weighted,17,1.03 [0.90-1.18],0.634058679668457
Chapter I Certain infectious and parasitic diseases,Candidiasis,PGF,Placenta growth factor,Inverse variance weighted,8,0.89 [0.58-1.37],0.585813521483545
Chapter I Certain infectious and parasitic diseases,Candidiasis,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,0.91 [0.62-1.34],0.633643145890158
Chapter I Certain infectious and parasitic diseases,Candidiasis,AREG,Amphiregulin,Inverse variance weighted,7,1.27 [0.89-1.79],0.182698183003081
Chapter I Certain infectious and parasitic diseases,Candidiasis,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,1.04 [0.94-1.14],0.464053636958479
Chapter I Certain infectious and parasitic diseases,Candidiasis,LAYN,Layilin,Inverse variance weighted,23,1.00 [0.88-1.14],0.985458059217542
Chapter I Certain infectious and parasitic diseases,Candidiasis,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Inverse variance weighted,48,0.98 [0.91-1.06],0.618090086384814
Chapter I Certain infectious and parasitic diseases,Candidiasis,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,13,1.13 [1.01-1.27],0.0372741603116713
Chapter I Certain infectious and parasitic diseases,Candidiasis,SPP1,Osteopontin,Inverse variance weighted,19,0.96 [0.78-1.18],0.696571420842478
Chapter I Certain infectious and parasitic diseases,Candidiasis,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,1.04 [0.99-1.10],0.136348451609737
Chapter I Certain infectious and parasitic diseases,Candidiasis,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.03 [0.94-1.12],0.564884592391895
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,0.99 [0.82-1.19],0.901607273313748
Chapter I Certain infectious and parasitic diseases,Candidiasis,IL10,Interleukin-10,Inverse variance weighted,5,1.16 [0.98-1.39],0.0913449386009874
Chapter I Certain infectious and parasitic diseases,Candidiasis,NECTIN2,Nectin-2,Inverse variance weighted,8,0.91 [0.80-1.03],0.124229639072538
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.67 [0.35-1.27],0.217635825797632
