Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.02 [0.89-1.16],0.792677384038218
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.85 [0.74-0.98],0.0287858340162955
Chapter XI Diseases of the digestive system,Diseases of peritoneum,AREG,Amphiregulin,Inverse variance weighted,7,1.12 [0.85-1.47],0.41246886029698
Chapter XI Diseases of the digestive system,Diseases of peritoneum,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.96 [0.87-1.06],0.412405297723332
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.78 [0.35-1.71],0.533338984420849
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.37 [0.15-0.89],0.0264685609229444
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.81 [0.66-0.98],0.0342818450046104
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RSPO3,R-spondin-3,Inverse variance weighted,11,1.33 [0.99-1.79],0.055719631382479
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.87 [0.71-1.06],0.17847481938251
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.97 [0.81-1.16],0.737367005642579
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.14 [0.96-1.35],0.133537677508972
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.96 [0.84-1.10],0.56605279444104
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LGALS4,Galectin-4,Inverse variance weighted,19,1.03 [0.91-1.15],0.681514307349613
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,0.92 [0.69-1.22],0.563520462728072
Chapter XI Diseases of the digestive system,Diseases of peritoneum,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.10 [0.59-2.06],0.763603099879801
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.95 [0.76-1.19],0.649507997888421
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.94 [0.82-1.08],0.368164298591647
Chapter XI Diseases of the digestive system,Diseases of peritoneum,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,12,1.01 [0.84-1.22],0.91783192379559
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.08 [0.87-1.33],0.494211898147393
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.22 [0.98-1.51],0.06940901386805
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.93 [0.82-1.05],0.243053245892506
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.03 [0.65-1.61],0.91341718003725
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.18 [0.92-1.51],0.181107766118099
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,11,0.85 [0.67-1.09],0.20324851500382
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CHGA,Chromogranin-A,Inverse variance weighted,8,1.13 [0.88-1.46],0.334373145886731
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.01 [0.93-1.09],0.852687163214595
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,1.08 [0.70-1.66],0.72556804711598
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.95 [0.76-1.19],0.665378406755904
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.01 [0.89-1.14],0.912497318368561
Chapter XI Diseases of the digestive system,Diseases of peritoneum,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,19,1.12 [0.96-1.31],0.138238429665585
Chapter XI Diseases of the digestive system,Diseases of peritoneum,INHBB,Inhibin beta B chain,Inverse variance weighted,16,1.05 [0.77-1.42],0.771559495077116
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PGF,Placenta growth factor,Inverse variance weighted,8,1.45 [1.00-2.09],0.0507031941436604
