Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CD48,CD48 antigen,Inverse variance weighted,32,1.01 [0.98-1.03],0.587168791004963
Chapter IX Diseases of the circulatory system,"Hypertension, essential",MCFD2,Multiple coagulation factor deficiency protein 2,Inverse variance weighted,4,1.00 [0.93-1.09],0.93038505312384
Chapter IX Diseases of the circulatory system,"Hypertension, essential",KITLG,Kit ligand,Inverse variance weighted,31,1.02 [0.97-1.06],0.475999926186515
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CCL23,C-C motif chemokine 23,Inverse variance weighted,23,1.03 [1.00-1.06],0.0630003662220748
Chapter IX Diseases of the circulatory system,"Hypertension, essential",MET,Hepatocyte growth factor receptor,Inverse variance weighted,26,0.97 [0.88-1.07],0.58483254020112
Chapter IX Diseases of the circulatory system,"Hypertension, essential",LBR,Delta(14)-sterol reductase LBR,Inverse variance weighted,2,0.99 [0.82-1.20],0.949307697010092
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,1.01 [0.96-1.07],0.615548250505601
Chapter IX Diseases of the circulatory system,"Hypertension, essential",LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,1.00 [0.98-1.02],0.805537943982303
Chapter IX Diseases of the circulatory system,"Hypertension, essential",EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,12,1.03 [0.97-1.09],0.330174203749083
Chapter IX Diseases of the circulatory system,"Hypertension, essential",RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,10,1.05 [0.99-1.11],0.114948321407572
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CCN3,CCN family member 3,Inverse variance weighted,20,1.03 [1.00-1.07],0.0652527303120666
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SPON1,Spondin-1,Inverse variance weighted,25,1.01 [0.96-1.06],0.656946375972127
Chapter IX Diseases of the circulatory system,"Hypertension, essential",FOLR2,Folate receptor beta,Inverse variance weighted,16,0.98 [0.92-1.05],0.625878545556385
Chapter IX Diseases of the circulatory system,"Hypertension, essential",EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.04 [0.99-1.09],0.16425261706991
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.02 [0.92-1.13],0.690907815827111
Chapter IX Diseases of the circulatory system,"Hypertension, essential",PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,7,1.05 [1.01-1.10],0.0282636083616347
Chapter IX Diseases of the circulatory system,"Hypertension, essential",PLTP,Phospholipid transfer protein,Inverse variance weighted,30,1.00 [0.97-1.02],0.736720275449527
Chapter IX Diseases of the circulatory system,"Hypertension, essential",PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,1.04 [1.00-1.09],0.0794618147512145
Chapter IX Diseases of the circulatory system,"Hypertension, essential",PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.92 [0.87-0.99],0.0173423012266791
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IL18,Interleukin-18,Inverse variance weighted,42,1.01 [0.98-1.04],0.446601981218313
Chapter IX Diseases of the circulatory system,"Hypertension, essential",ARG1,Arginase-1,Inverse variance weighted,10,0.94 [0.88-1.00],0.0439074339679553
Chapter IX Diseases of the circulatory system,"Hypertension, essential",FTCD,Formimidoyltransferase-cyclodeaminase,Inverse variance weighted,6,0.98 [0.89-1.08],0.687961104073931
Chapter IX Diseases of the circulatory system,"Hypertension, essential",ABL1,Tyrosine-protein kinase ABL1,Inverse variance weighted,3,1.12 [0.99-1.27],0.0682151355442772
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,10,1.03 [0.92-1.16],0.62621926164575
Chapter IX Diseases of the circulatory system,"Hypertension, essential",CD83,CD83 antigen,Inverse variance weighted,19,0.98 [0.93-1.04],0.481831298474762
Chapter IX Diseases of the circulatory system,"Hypertension, essential",APOD,Apolipoprotein D,Inverse variance weighted,16,0.94 [0.85-1.04],0.222494888470125
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SLAMF7,SLAM family member 7,Inverse variance weighted,40,1.01 [0.99-1.03],0.180581861479709
Chapter IX Diseases of the circulatory system,"Hypertension, essential",KLK11,Kallikrein-11,Inverse variance weighted,19,1.01 [0.98-1.04],0.550356782011732
Chapter IX Diseases of the circulatory system,"Hypertension, essential",NUCB2,Nucleobindin-2,Inverse variance weighted,28,0.97 [0.94-1.00],0.0279689808343935
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,1.01 [0.98-1.04],0.61565991567483
Chapter IX Diseases of the circulatory system,"Hypertension, essential",NCAN,Neurocan core protein,Inverse variance weighted,23,1.04 [0.96-1.12],0.372613601036521
Chapter IX Diseases of the circulatory system,"Hypertension, essential",HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.00 [0.97-1.04],0.824524044783189
Chapter IX Diseases of the circulatory system,"Hypertension, essential",OMD,Osteomodulin,Inverse variance weighted,15,0.96 [0.92-1.01],0.119987424727705
Chapter IX Diseases of the circulatory system,"Hypertension, essential",GCG,Pro-glucagon,Inverse variance weighted,2,0.94 [0.78-1.14],0.537578620145792
Chapter IX Diseases of the circulatory system,"Hypertension, essential",ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.99 [0.95-1.03],0.60685682616649
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.03 [0.99-1.07],0.110546613962556
Chapter IX Diseases of the circulatory system,"Hypertension, essential",GAST,Gastrin,Inverse variance weighted,9,1.01 [0.88-1.15],0.916337962098003
Chapter IX Diseases of the circulatory system,"Hypertension, essential",MME,Neprilysin,Inverse variance weighted,49,1.03 [0.99-1.07],0.149105915033628
Chapter IX Diseases of the circulatory system,"Hypertension, essential",TSHB,Thyrotropin subunit beta,Inverse variance weighted,31,1.01 [0.97-1.05],0.695834145347744
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,1.01 [0.95-1.08],0.666440754730861
Chapter IX Diseases of the circulatory system,"Hypertension, essential",HSD17B14,17-beta-hydroxysteroid dehydrogenase 14,Inverse variance weighted,35,0.99 [0.98-1.01],0.523088095421436
Chapter IX Diseases of the circulatory system,"Hypertension, essential",MYOM3,Myomesin-3,Inverse variance weighted,25,0.94 [0.86-1.02],0.137095301243185
Chapter IX Diseases of the circulatory system,"Hypertension, essential",MOCS2,Molybdopterin synthase catalytic subunit,Inverse variance weighted,40,0.98 [0.96-1.00],0.0481862208257737
