Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SCGB1A1,Uteroglobin,Inverse variance weighted,49,0.95 [0.85-1.07],0.380956827431251
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.53 [0.76-3.08],0.237187725617876
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,11,0.95 [0.71-1.26],0.717388906158788
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SIGLEC8,Sialic acid-binding Ig-like lectin 8,Inverse variance weighted,44,0.99 [0.92-1.07],0.889126946771833
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Inverse variance weighted,33,1.01 [0.93-1.10],0.785228708668771
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.96 [0.86-1.07],0.454288621953219
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Inverse variance weighted,40,1.09 [0.97-1.22],0.143531866959473
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,THBS2,Thrombospondin-2,Inverse variance weighted,33,1.00 [0.89-1.12],0.997603009785803
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.99 [0.84-1.17],0.950037221638288
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,FABP6,Gastrotropin,Inverse variance weighted,5,1.08 [0.76-1.53],0.673144145153728
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SDC1,Syndecan-1,Inverse variance weighted,14,0.90 [0.65-1.23],0.498946425086012
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CLC,Galectin-10,Inverse variance weighted,15,1.09 [0.83-1.43],0.543847845839296
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,1.01 [0.80-1.28],0.913665940866056
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,DCN,Decorin,Inverse variance weighted,3,0.56 [0.17-1.89],0.354401581042181
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,1.05 [0.95-1.17],0.313499183858021
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,VIT,Vitrin,Inverse variance weighted,38,0.95 [0.87-1.03],0.201074605530323
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,MATN2,Matrilin-2,Inverse variance weighted,32,0.99 [0.88-1.10],0.79565798620595
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,4,0.99 [0.59-1.65],0.960967192000639
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.04 [0.92-1.17],0.55877186268086
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.85 [0.63-1.15],0.294500403847912
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,1.18 [0.77-1.81],0.458847514023691
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,1.01 [0.90-1.14],0.860795000593515
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SPON1,Spondin-1,Inverse variance weighted,25,0.98 [0.86-1.12],0.758821655673907
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.86 [0.63-1.16],0.322413401190918
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.22 [0.86-1.73],0.264757121085747
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,0.97 [0.86-1.09],0.59169879939055
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.95 [0.84-1.07],0.388193963687201
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.01 [0.70-1.45],0.954705551829753
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.03 [0.92-1.16],0.621705371338126
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CD200,OX-2 membrane glycoprotein,Inverse variance weighted,15,1.07 [0.85-1.35],0.573657979507524
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,DKK4,Dickkopf-related protein 4,Inverse variance weighted,18,1.31 [0.93-1.84],0.121363582492226
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.06 [0.91-1.24],0.440977745467645
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,0.98 [0.91-1.05],0.607456466735544
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CTSZ,Cathepsin Z,Inverse variance weighted,16,0.97 [0.86-1.10],0.678665710043443
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.02 [0.70-1.47],0.924148937536569
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,TCN2,Transcobalamin-2,Inverse variance weighted,66,0.98 [0.92-1.04],0.510382908673885
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.93 [0.79-1.10],0.392951583202499
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CCL23,C-C motif chemokine 23,Inverse variance weighted,23,1.07 [0.96-1.19],0.208149174232257
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,TMPRSS11D,Transmembrane protease serine 11D,Inverse variance weighted,4,1.01 [0.67-1.52],0.961449860834762
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,RGMA,Repulsive guidance molecule A,Inverse variance weighted,47,0.97 [0.88-1.08],0.597245641292705
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CD93,Complement component C1q receptor,Inverse variance weighted,2,0.94 [0.46-1.92],0.859458733513624
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,NUCB2,Nucleobindin-2,Inverse variance weighted,28,1.06 [0.90-1.24],0.504420377059458
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,USP28,Ubiquitin carboxyl-terminal hydrolase 28,Inverse variance weighted,2,0.86 [0.21-3.49],0.833523664399147
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CTSV,Cathepsin L2,Inverse variance weighted,34,1.09 [0.94-1.27],0.255190147760096
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,0.88 [0.76-1.03],0.105036834131128
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.87 [0.63-1.20],0.406657288417707
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,1.10 [0.92-1.31],0.29861714529727
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,XG,Glycoprotein Xg,Inverse variance weighted,2,0.68 [0.27-1.73],0.424376746387986
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,LAMA4,Laminin subunit alpha-4,Inverse variance weighted,17,0.97 [0.82-1.15],0.731716750662947
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.04 [0.93-1.16],0.486513177113043
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,OSMR,Oncostatin-M-specific receptor subunit beta,Inverse variance weighted,40,0.98 [0.90-1.08],0.700196733356567
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,8,0.94 [0.71-1.25],0.684733551432099
Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,SPP1,Osteopontin,Inverse variance weighted,19,1.05 [0.81-1.35],0.733645460228026
