Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter II Neoplasms,Leiomyoma of uterus,STC2,Stanniocalcin-2,Inverse variance weighted,12,1.15 [1.00-1.31],0.0480771176010799
Chapter II Neoplasms,Leiomyoma of uterus,CRLF1,Cytokine receptor-like factor 1,Inverse variance weighted,15,1.06 [0.91-1.24],0.427074078465946
Chapter II Neoplasms,Leiomyoma of uterus,CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.02 [0.97-1.06],0.485534959107121
Chapter II Neoplasms,Leiomyoma of uterus,PTN,Pleiotrophin,Inverse variance weighted,7,1.12 [0.99-1.27],0.0811874435489331
Chapter II Neoplasms,Leiomyoma of uterus,CCN4,CCN family member 4,Inverse variance weighted,40,1.01 [0.98-1.04],0.470750087250992
Chapter II Neoplasms,Leiomyoma of uterus,TSPAN1,Tetraspanin-1,Inverse variance weighted,6,1.03 [0.77-1.36],0.853993032819285
Chapter II Neoplasms,Leiomyoma of uterus,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.06 [0.97-1.15],0.203892203405636
Chapter II Neoplasms,Leiomyoma of uterus,RSPO3,R-spondin-3,Inverse variance weighted,11,1.22 [1.09-1.36],0.0006245059838757
Chapter II Neoplasms,Leiomyoma of uterus,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,22,1.04 [0.99-1.10],0.147940925494008
Chapter II Neoplasms,Leiomyoma of uterus,PRND,Prion-like protein doppel,Inverse variance weighted,24,1.02 [0.97-1.08],0.396131869697235
Chapter II Neoplasms,Leiomyoma of uterus,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.98 [0.94-1.01],0.219989731306486
Chapter II Neoplasms,Leiomyoma of uterus,KLK4,Kallikrein-4,Inverse variance weighted,20,1.00 [0.96-1.04],0.879419804042863
Chapter II Neoplasms,Leiomyoma of uterus,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,16,0.99 [0.93-1.05],0.783113245004254
Chapter II Neoplasms,Leiomyoma of uterus,FSHB,Follitropin subunit beta,Inverse variance weighted,3,1.59 [1.19-2.12],0.0018303499798505
Chapter II Neoplasms,Leiomyoma of uterus,VWC2,Brorin,Inverse variance weighted,35,1.00 [0.96-1.04],0.940529164532064
Chapter II Neoplasms,Leiomyoma of uterus,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,14,1.07 [0.95-1.20],0.263324067491765
Chapter II Neoplasms,Leiomyoma of uterus,MMP10,Stromelysin-2,Inverse variance weighted,30,0.98 [0.94-1.03],0.39110053161868
Chapter II Neoplasms,Leiomyoma of uterus,RSPO1,R-spondin-1,Inverse variance weighted,14,1.04 [0.97-1.10],0.252268503286636
Chapter II Neoplasms,Leiomyoma of uterus,PAEP,Glycodelin,Inverse variance weighted,29,0.98 [0.95-1.01],0.251149970078977
Chapter II Neoplasms,Leiomyoma of uterus,CHRDL2,Chordin-like protein 2,Inverse variance weighted,17,0.99 [0.88-1.11],0.834982191162436
Chapter II Neoplasms,Leiomyoma of uterus,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,0.83 [0.60-1.15],0.270149990869529
Chapter II Neoplasms,Leiomyoma of uterus,CDH3,Cadherin-3,Inverse variance weighted,12,1.02 [0.92-1.12],0.745212362324722
Chapter II Neoplasms,Leiomyoma of uterus,EPO,Erythropoietin,Inverse variance weighted,14,1.02 [0.96-1.09],0.531361568263613
Chapter II Neoplasms,Leiomyoma of uterus,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,30,0.98 [0.94-1.03],0.43478705776305
Chapter II Neoplasms,Leiomyoma of uterus,LEFTY2,Left-right determination factor 2,Inverse variance weighted,47,0.99 [0.96-1.02],0.382486942371282
