Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pleural plaque,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.13 [0.90-1.42],0.293359669464893
Chapter X Diseases of the respiratory system,Pleural plaque,PSAP,Prosaposin,Inverse variance weighted,13,0.99 [0.82-1.19],0.923527375531721
Chapter X Diseases of the respiratory system,Pleural plaque,LGALS9,Galectin-9,Inverse variance weighted,39,1.10 [0.97-1.25],0.131831268469241
Chapter X Diseases of the respiratory system,Pleural plaque,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.39 [0.96-2.01],0.0813770251224992
Chapter X Diseases of the respiratory system,Pleural plaque,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.16 [0.87-1.55],0.299021925850483
Chapter X Diseases of the respiratory system,Pleural plaque,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,1.04 [0.90-1.19],0.593418087509147
Chapter X Diseases of the respiratory system,Pleural plaque,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.95-1.09],0.565197465090033
Chapter X Diseases of the respiratory system,Pleural plaque,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,14,0.88 [0.73-1.06],0.183770977956073
Chapter X Diseases of the respiratory system,Pleural plaque,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,0.79 [0.63-0.99],0.0400712978232594
Chapter X Diseases of the respiratory system,Pleural plaque,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,1.07 [0.92-1.24],0.38232942836182
Chapter X Diseases of the respiratory system,Pleural plaque,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,0.82 [0.66-1.02],0.0738819138988576
Chapter X Diseases of the respiratory system,Pleural plaque,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.97 [0.88-1.08],0.573591746939825
Chapter X Diseases of the respiratory system,Pleural plaque,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.93 [0.74-1.15],0.494887633574132
Chapter X Diseases of the respiratory system,Pleural plaque,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.78 [0.56-1.09],0.148376705895967
Chapter X Diseases of the respiratory system,Pleural plaque,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.91 [0.59-1.40],0.65969230659437
Chapter X Diseases of the respiratory system,Pleural plaque,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.99 [0.85-1.15],0.855566694596939
Chapter X Diseases of the respiratory system,Pleural plaque,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,0.99 [0.83-1.18],0.940789128018009
Chapter X Diseases of the respiratory system,Pleural plaque,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.98 [0.82-1.16],0.780055206317825
Chapter X Diseases of the respiratory system,Pleural plaque,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.12 [0.81-1.54],0.485100050625161
Chapter X Diseases of the respiratory system,Pleural plaque,MSLN,Mesothelin,Inverse variance weighted,36,0.97 [0.86-1.08],0.53884742955854
Chapter X Diseases of the respiratory system,Pleural plaque,CHGA,Chromogranin-A,Inverse variance weighted,8,1.25 [1.00-1.57],0.0518357016067819
Chapter X Diseases of the respiratory system,Pleural plaque,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,0.58 [0.41-0.83],0.0023202732862193
Chapter X Diseases of the respiratory system,Pleural plaque,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.96 [0.86-1.09],0.541689266235571
Chapter X Diseases of the respiratory system,Pleural plaque,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.95 [0.78-1.16],0.634275697547114
Chapter X Diseases of the respiratory system,Pleural plaque,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.01 [0.84-1.21],0.912889313002587
Chapter X Diseases of the respiratory system,Pleural plaque,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.13 [0.89-1.45],0.316029675904832
Chapter X Diseases of the respiratory system,Pleural plaque,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.09 [0.99-1.20],0.071821410510759
Chapter X Diseases of the respiratory system,Pleural plaque,GAST,Gastrin,Inverse variance weighted,9,1.10 [0.82-1.47],0.542924809486723
Chapter X Diseases of the respiratory system,Pleural plaque,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,Inverse variance weighted,48,1.04 [0.95-1.14],0.411483126150899
Chapter X Diseases of the respiratory system,Pleural plaque,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.94 [0.84-1.04],0.226700394925799
Chapter X Diseases of the respiratory system,Pleural plaque,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.19 [1.06-1.33],0.003633608008996
Chapter X Diseases of the respiratory system,Pleural plaque,AREG,Amphiregulin,Inverse variance weighted,7,1.08 [0.81-1.45],0.584404514957398
Chapter X Diseases of the respiratory system,Pleural plaque,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.87 [0.62-1.21],0.411327245874326
Chapter X Diseases of the respiratory system,Pleural plaque,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.12 [0.92-1.36],0.264383748903913
