Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",EPO,Erythropoietin,Inverse variance weighted,14,1.00 [0.81-1.23],0.964233842855026
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,0.93 [0.82-1.05],0.220499611256008
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,0.99 [0.83-1.18],0.912275780138425
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",NECTIN2,Nectin-2,Inverse variance weighted,8,0.90 [0.82-1.00],0.0551549044493941
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.07 [0.74-1.55],0.726575290758711
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,0.95 [0.81-1.12],0.55859515173407
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",EFNA4,Ephrin-A4,Inverse variance weighted,5,0.79 [0.60-1.04],0.0873773635058775
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.93 [0.86-1.00],0.0430224906643511
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.11 [0.91-1.35],0.316736905493165
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.03 [0.95-1.12],0.524696552502065
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.09 [0.97-1.23],0.14219487145141
