Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.95 [0.66-1.36],0.761462917872505
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,19,1.13 [0.52-2.42],0.761247713020586
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.66 [0.04-11.24],0.770976624004647
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.14 [0.82-1.59],0.443788921652149
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.89 [0.14-5.56],0.901301213380732
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.22 [0.77-1.94],0.390112314048048
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.81 [0.46-1.44],0.477175014537274
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CCN3,CCN family member 3,Inverse variance weighted,20,0.78 [0.48-1.26],0.306892382349393
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.92 [0.67-1.28],0.632802027126756
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.34 [0.78-2.30],0.289484492330815
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.98 [0.50-1.95],0.962953217598059
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,0.75 [0.51-1.12],0.155647459563566
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,XCL1,Lymphotactin,Inverse variance weighted,47,0.90 [0.71-1.15],0.400346903381069
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,BCAM,Basal cell adhesion molecule,Inverse variance weighted,34,1.35 [1.00-1.83],0.0473697826402438
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Inverse variance weighted,44,0.90 [0.77-1.04],0.145405554473145
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CDH3,Cadherin-3,Inverse variance weighted,12,0.80 [0.34-1.90],0.61690523562365
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,CHGA,Chromogranin-A,Inverse variance weighted,8,0.68 [0.34-1.35],0.26558761160472
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,0.88 [0.58-1.34],0.554039600405357
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.51 [0.85-2.68],0.163480053426649
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,1.12 [0.66-1.90],0.684645475198526
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.72 [0.40-1.30],0.2770677191333
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,2.11 [0.73-6.07],0.167597804445879
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.37 [0.70-2.69],0.362704714570689
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,INHBB,Inhibin beta B chain,Inverse variance weighted,16,0.81 [0.37-1.78],0.606656635718087
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.94 [0.41-2.14],0.885458642455373
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,IL19,Interleukin-19,Inverse variance weighted,21,1.12 [0.80-1.58],0.516184254710348
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.49 [0.04-6.08],0.57699287267575
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.33 [0.15-0.73],0.0065109602251293
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,16,1.33 [0.81-2.19],0.258396352808989
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.18 [0.75-1.85],0.47240849445654
