Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.71 [0.49-5.97],0.397331957231179
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,KLK11,Kallikrein-11,Inverse variance weighted,19,0.72 [0.48-1.08],0.113424697205769
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.74 [0.30-1.82],0.508677156566524
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,0.57 [0.35-0.93],0.0227694877780559
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,3.03 [0.93-9.85],0.0659827303717992
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,NECTIN4,Nectin-4,Inverse variance weighted,12,0.81 [0.44-1.48],0.487355852317279
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,BSG,Basigin,Inverse variance weighted,8,0.95 [0.21-4.38],0.946892958225387
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,0.92 [0.17-4.95],0.926741570235039
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.42 [0.10-1.75],0.23533649598003
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,LMNB2,Lamin-B2,Inverse variance weighted,9,0.10 [0.02-0.45],0.0024826924549888
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,C7,Complement component C7,Inverse variance weighted,60,1.05 [0.84-1.30],0.684103549443209
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.04 [0.07-15.64],0.97834625284788
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,PGF,Placenta growth factor,Inverse variance weighted,8,1.19 [0.26-5.44],0.820974880558386
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,DLL1,Delta-like protein 1,Inverse variance weighted,13,3.03 [1.19-7.71],0.0200018095010967
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,0.89 [0.59-1.33],0.565070716263846
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.72 [0.41-7.29],0.462409422269482
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.76 [0.35-1.68],0.502793585323358
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,LAYN,Layilin,Inverse variance weighted,23,1.22 [0.66-2.27],0.522624299544732
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.18 [0.72-1.96],0.509767320243266
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,2.24 [0.83-6.07],0.113403087267482
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SPON2,Spondin-2,Inverse variance weighted,8,1.37 [0.63-2.99],0.431146811276931
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,COLEC12,Collectin-12,Inverse variance weighted,13,1.23 [0.40-3.84],0.716479072037948
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD302,CD302 antigen,Inverse variance weighted,17,1.41 [0.78-2.55],0.251509197075375
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.87 [0.25-3.05],0.827443807986889
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.57 [0.12-2.66],0.477659601648638
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.86 [0.56-1.33],0.509721266041403
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,LGALS9,Galectin-9,Inverse variance weighted,39,0.71 [0.46-1.08],0.104734738850033
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.84 [0.31-2.28],0.735498311054837
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,0.83 [0.38-1.78],0.62938883156204
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.00 [0.55-1.80],0.995988497215382
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,0.37 [0.02-5.78],0.481768609147312
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,2.14 [1.22-3.73],0.0077131215742628
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.22 [0.59-2.52],0.599497889595433
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.01 [0.33-3.10],0.982714138642212
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,PALM2,Paralemmin-2,Inverse variance weighted,9,1.76 [0.76-4.05],0.187384985895525
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.59 [0.29-1.22],0.156262070715626
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,DSC2,Desmocollin-2,Inverse variance weighted,16,0.83 [0.45-1.56],0.565844411808766
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,0.35 [0.12-1.03],0.0557514701193316
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,1.44 [0.90-2.30],0.127467742319759
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.75 [0.58-0.99],0.0397085977797716
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,RSPO1,R-spondin-1,Inverse variance weighted,14,0.42 [0.21-0.84],0.014348443961353
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.50 [0.01-18.90],0.708697422187185
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.74 [0.52-1.07],0.110112100719837
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.41 [0.03-5.72],0.511199037969564
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.43 [0.10-1.90],0.265071952634431
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.64 [0.66-4.09],0.290722627849599
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CST3,Cystatin-C,Inverse variance weighted,13,1.12 [0.61-2.07],0.713454351235287
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.61 [0.28-9.43],0.595164280169967
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.62 [0.25-10.47],0.609834833010849
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.35 [0.68-2.68],0.386690071255411
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.10 [0.56-2.18],0.778612700067331
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.11 [0.63-1.97],0.715416631128944
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.08 [0.31-3.72],0.908132733395194
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,18,0.83 [0.38-1.80],0.629681207770145
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.46 [0.69-3.07],0.318723849997258
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.90 [0.61-1.35],0.621391920699696
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.33 [0.97-1.83],0.0763054539524675
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.99 [0.03-35.42],0.995444124157054
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,18,0.95 [0.51-1.79],0.880713269648241
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.37 [0.08-1.76],0.211339023274042
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,NECTIN2,Nectin-2,Inverse variance weighted,8,2.47 [1.08-5.65],0.0316622612121428
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.82 [0.15-4.42],0.81735310607487
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.31 [0.03-53.00],0.885269161381416
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.23 [0.03-1.90],0.174126733249699
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD27,CD27 antigen,Inverse variance weighted,18,0.46 [0.26-0.81],0.0075070758885498
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,ADM,Pro-adrenomedullin,Inverse variance weighted,4,0.87 [0.31-2.42],0.787886309623379
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.22 [0.25-5.93],0.809676772735748
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,SPON1,Spondin-1,Inverse variance weighted,25,0.98 [0.59-1.63],0.943424361582118
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,2.02 [0.89-4.60],0.0920927748590335
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.91 [0.54-1.54],0.737135277963519
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,AREG,Amphiregulin,Inverse variance weighted,7,0.87 [0.28-2.70],0.806362529286225
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.44 [0.80-2.57],0.220734919661126
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.16 [0.81-1.65],0.421531343138593
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,1.05 [0.64-1.70],0.854758242139332
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,0.72 [0.52-1.01],0.0574429173408575
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.45 [0.21-9.90],0.703682332064514
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.84 [0.51-1.39],0.49846975614944
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.27 [0.75-2.16],0.373158093727519
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.30 [0.07-1.30],0.106481621471638
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.06 [0.33-3.39],0.926453231695876
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,0.73 [0.28-1.89],0.514776876220447
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,4.99 [0.81-30.78],0.0836279659615942
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,11,1.32 [0.52-3.37],0.564516616752626
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,OCLN,Occludin,Inverse variance weighted,3,2.49 [0.53-11.67],0.247779086092649
