Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,CFC1,Cryptic protein,Inverse variance weighted,11,0.75 [0.24-2.31],0.616599756109806
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,SORBS1,Sorbin and SH3 domain-containing protein 1,Inverse variance weighted,2,1.60 [0.23-10.93],0.632419304665294
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,CCL17,C-C motif chemokine 17,Inverse variance weighted,35,0.90 [0.72-1.12],0.345732279424096
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,1.07 [0.66-1.74],0.771877120657874
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,1.39 [0.83-2.31],0.209185560556276
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.19 [0.28-5.00],0.812913284115606
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.70 [0.81-3.56],0.161742129258068
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,1.33 [0.91-1.93],0.137191380317663
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,1.36 [0.53-3.48],0.517460914410697
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,MSMB,Beta-microseminoprotein,Inverse variance weighted,92,1.13 [1.00-1.28],0.057246298521118
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Inverse variance weighted,10,1.29 [0.74-2.24],0.362152369746655
"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,0.60 [0.32-1.13],0.114571936588902
