Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,0.98 [0.93-1.02],0.32930375654509
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.23 [1.01-1.51],0.0436579765966083
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.00 [0.93-1.08],0.978074589554945
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,PGF,Placenta growth factor,Inverse variance weighted,8,1.03 [0.87-1.21],0.762840202211576
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,DLL1,Delta-like protein 1,Inverse variance weighted,13,1.03 [0.96-1.10],0.41416582604827
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.95 [0.82-1.11],0.514169231822034
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.98 [0.87-1.10],0.716414191535656
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,0.93 [0.82-1.05],0.251895144840483
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,1.05 [1.00-1.09],0.0431303664038801
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.02 [0.98-1.07],0.244073855112827
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.88 [0.83-0.93],1.73533962520314e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CCN3,CCN family member 3,Inverse variance weighted,20,1.00 [0.95-1.05],0.99535965414926
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.86 [0.68-1.08],0.186256360482624
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.08 [1.03-1.14],0.0007673626942831
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.03 [0.97-1.08],0.363653691720333
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,SPON2,Spondin-2,Inverse variance weighted,8,1.00 [0.95-1.05],0.95705321036854
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.99 [0.88-1.11],0.850210852820935
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,0.96 [0.84-1.09],0.50631346483365
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,CD302,CD302 antigen,Inverse variance weighted,17,0.98 [0.94-1.02],0.352903818509078
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.89 [0.69-1.14],0.348304848266905
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,OCLN,Occludin,Inverse variance weighted,3,0.96 [0.83-1.11],0.592071087990908
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.96 [0.93-0.99],0.0065291500968897
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,NECTIN2,Nectin-2,Inverse variance weighted,8,0.99 [0.95-1.04],0.798006336679068
