Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,0.93 [0.81-1.07],0.317561469158143
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,1.03 [0.95-1.12],0.449059389386781
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,BCAN,Brevican core protein,Inverse variance weighted,15,1.04 [0.96-1.13],0.290383689207242
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.04 [0.93-1.16],0.519286879506525
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,1.04 [0.95-1.14],0.396693290793547
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,0.96 [0.90-1.02],0.184314573745984
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,HGF,Hepatocyte growth factor,Inverse variance weighted,7,0.90 [0.76-1.06],0.207769736484041
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.06 [0.98-1.15],0.125488226673834
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.99 [0.89-1.11],0.876615900473523
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.09 [0.87-1.37],0.465348902716644
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CD99,CD99 antigen,Inverse variance weighted,4,1.06 [0.89-1.26],0.496881385854741
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,1.02 [0.82-1.28],0.828497396159308
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,GAS6,Growth arrest-specific protein 6,Inverse variance weighted,28,1.02 [0.94-1.11],0.555455634646871
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,MDK,Midkine,Inverse variance weighted,19,0.95 [0.87-1.03],0.204319697419937
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,1.06 [0.99-1.12],0.0904873141670037
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,1.03 [0.97-1.10],0.334365059403311
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.00 [0.93-1.08],0.976680245836689
