Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",MME,Neprilysin,Inverse variance weighted,49,0.99 [0.76-1.29],0.950770894921583
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Inverse variance weighted,3,0.57 [0.10-3.18],0.524081439321426
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.02 [0.66-1.57],0.940406365310156
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,0.94 [0.82-1.08],0.406360174655955
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,0.96 [0.49-1.89],0.914513289969165
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",NT5E,5'-nucleotidase,Inverse variance weighted,64,1.18 [0.98-1.40],0.0738593176744627
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.13 [0.74-1.73],0.555981457171376
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.94 [0.67-1.31],0.697038988491798
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",Inverse variance weighted,8,1.19 [0.50-2.84],0.690177738193884
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",NECTIN2,Nectin-2,Inverse variance weighted,8,1.11 [0.72-1.73],0.632712769165654
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",INHBB,Inhibin beta B chain,Inverse variance weighted,16,1.20 [0.65-2.22],0.556803939070363
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.51 [0.76-2.99],0.240997250683551
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.09 [0.71-1.66],0.697183960907357
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,1.00 [0.47-2.10],0.99842126481254
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,0.91 [0.39-2.11],0.818910430343669
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.89 [1.01-3.52],0.0452477354135196
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",HMOX2,Heme oxygenase 2,Inverse variance weighted,5,1.87 [0.49-7.13],0.359113352696887
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,1.04 [0.37-2.89],0.939772123917308
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",EFNA4,Ephrin-A4,Inverse variance weighted,5,1.06 [0.40-2.81],0.904463645694829
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.07 [0.80-1.42],0.645443717863661
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",DSC2,Desmocollin-2,Inverse variance weighted,16,0.70 [0.48-1.03],0.0698283226461214
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",ANPEP,Aminopeptidase N,Inverse variance weighted,25,0.96 [0.75-1.23],0.729266332718175
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",VAMP5,Vesicle-associated membrane protein 5,Inverse variance weighted,2,1.05 [0.12-9.01],0.964395933445976
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.85-1.19],0.987986199295634
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",PALM2,Paralemmin-2,Inverse variance weighted,9,1.60 [0.85-3.02],0.146287189355631
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",SHISA5,Protein shisa-5,Inverse variance weighted,16,1.95 [0.56-6.80],0.293514865809842
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CD27,CD27 antigen,Inverse variance weighted,18,0.97 [0.65-1.45],0.898791477625946
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",LGALS9,Galectin-9,Inverse variance weighted,39,1.20 [0.92-1.55],0.173843392241147
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.13 [0.86-1.49],0.387542181513254
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,0.96 [0.72-1.28],0.779587773557622
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.92 [0.60-1.42],0.721562327965886
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.05 [0.51-2.17],0.892328006711334
Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.17 [0.76-1.80],0.478897938384814
