Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Cardiac arrest,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.98 [0.63-1.54],0.938671363805319
Chapter IX Diseases of the circulatory system,Cardiac arrest,FOLR1,Folate receptor alpha,Inverse variance weighted,10,0.88 [0.57-1.35],0.545905139636858
Chapter IX Diseases of the circulatory system,Cardiac arrest,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,1.03 [0.94-1.13],0.511069663768202
Chapter IX Diseases of the circulatory system,Cardiac arrest,CCL16,C-C motif chemokine 16,Inverse variance weighted,26,1.05 [0.97-1.14],0.234885587974565
Chapter IX Diseases of the circulatory system,Cardiac arrest,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Inverse variance weighted,24,1.18 [0.98-1.40],0.0748062214911066
Chapter IX Diseases of the circulatory system,Cardiac arrest,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,1.51 [0.58-3.94],0.401708316351427
Chapter IX Diseases of the circulatory system,Cardiac arrest,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,2.13 [1.42-3.21],0.0002923066054597
Chapter IX Diseases of the circulatory system,Cardiac arrest,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.83 [0.62-1.12],0.230366303844976
Chapter IX Diseases of the circulatory system,Cardiac arrest,SCG2,Secretogranin-2,Inverse variance weighted,3,1.21 [0.62-2.35],0.575475543999996
Chapter IX Diseases of the circulatory system,Cardiac arrest,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.92 [0.71-1.19],0.524077132557103
Chapter IX Diseases of the circulatory system,Cardiac arrest,NECTIN4,Nectin-4,Inverse variance weighted,12,1.07 [0.90-1.28],0.445271029528649
Chapter IX Diseases of the circulatory system,Cardiac arrest,CLEC3B,Tetranectin,Inverse variance weighted,9,0.85 [0.66-1.08],0.188420114721411
Chapter IX Diseases of the circulatory system,Cardiac arrest,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,1.07 [0.77-1.48],0.695210271908627
Chapter IX Diseases of the circulatory system,Cardiac arrest,CALCA,Calcitonin,Inverse variance weighted,17,1.15 [0.85-1.55],0.367104464146405
Chapter IX Diseases of the circulatory system,Cardiac arrest,THBS2,Thrombospondin-2,Inverse variance weighted,33,1.09 [0.96-1.25],0.189404891635583
Chapter IX Diseases of the circulatory system,Cardiac arrest,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,0.92 [0.58-1.44],0.702470702750451
Chapter IX Diseases of the circulatory system,Cardiac arrest,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.97 [0.83-1.14],0.709583597078131
Chapter IX Diseases of the circulatory system,Cardiac arrest,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.22 [0.96-1.55],0.10445155286241
Chapter IX Diseases of the circulatory system,Cardiac arrest,PENK,Proenkephalin-A,Inverse variance weighted,21,0.95 [0.82-1.11],0.548868296313958
Chapter IX Diseases of the circulatory system,Cardiac arrest,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.19 [0.94-1.52],0.150152136360975
Chapter IX Diseases of the circulatory system,Cardiac arrest,CAPG,Macrophage-capping protein,Inverse variance weighted,34,1.00 [0.89-1.13],0.948211148391087
Chapter IX Diseases of the circulatory system,Cardiac arrest,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.18 [0.66-2.13],0.580668056550418
Chapter IX Diseases of the circulatory system,Cardiac arrest,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,0.89 [0.75-1.06],0.194751785666243
Chapter IX Diseases of the circulatory system,Cardiac arrest,TMSB10,Thymosin beta-10,Wald ratio,1,1.49 [0.52-4.29],0.457908809523025
Chapter IX Diseases of the circulatory system,Cardiac arrest,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.00 [0.78-1.29],0.990659860154572
Chapter IX Diseases of the circulatory system,Cardiac arrest,MUC13,Mucin-13,Inverse variance weighted,13,0.86 [0.68-1.09],0.226577717617489
Chapter IX Diseases of the circulatory system,Cardiac arrest,PRSS2,Trypsin-2,Inverse variance weighted,22,0.97 [0.78-1.21],0.77528730827523
Chapter IX Diseases of the circulatory system,Cardiac arrest,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,0.99 [0.91-1.07],0.799593401609359
Chapter IX Diseases of the circulatory system,Cardiac arrest,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.15 [0.91-1.46],0.242916139146368
Chapter IX Diseases of the circulatory system,Cardiac arrest,GAST,Gastrin,Inverse variance weighted,9,1.01 [0.70-1.45],0.963761680766595
Chapter IX Diseases of the circulatory system,Cardiac arrest,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.59 [0.87-2.89],0.129409768009777
Chapter IX Diseases of the circulatory system,Cardiac arrest,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,5,0.90 [0.54-1.49],0.681971095021874
Chapter IX Diseases of the circulatory system,Cardiac arrest,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.02 [0.93-1.11],0.7330929968366
Chapter IX Diseases of the circulatory system,Cardiac arrest,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.89 [0.79-1.01],0.0736553715315467
Chapter IX Diseases of the circulatory system,Cardiac arrest,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,0.85 [0.66-1.09],0.191274143907544
Chapter IX Diseases of the circulatory system,Cardiac arrest,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.00 [0.59-1.72],0.986316574398931
Chapter IX Diseases of the circulatory system,Cardiac arrest,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.97 [0.89-1.05],0.405721366060845
Chapter IX Diseases of the circulatory system,Cardiac arrest,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.32 [0.90-1.93],0.159177765902289
Chapter IX Diseases of the circulatory system,Cardiac arrest,MCFD2,Multiple coagulation factor deficiency protein 2,Inverse variance weighted,4,0.87 [0.60-1.26],0.466998451103259
Chapter IX Diseases of the circulatory system,Cardiac arrest,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.98 [0.79-1.20],0.812735132688658
Chapter IX Diseases of the circulatory system,Cardiac arrest,UMOD,Uromodulin,Inverse variance weighted,62,0.98 [0.91-1.06],0.599993498049719
Chapter IX Diseases of the circulatory system,Cardiac arrest,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.93 [0.55-1.58],0.793133986425162
Chapter IX Diseases of the circulatory system,Cardiac arrest,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,0.93 [0.79-1.10],0.404718071680731
Chapter IX Diseases of the circulatory system,Cardiac arrest,RBP2,Retinol-binding protein 2,Inverse variance weighted,6,0.70 [0.42-1.15],0.160487242989493
Chapter IX Diseases of the circulatory system,Cardiac arrest,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,23,1.01 [0.91-1.11],0.858224483235488
Chapter IX Diseases of the circulatory system,Cardiac arrest,THBD,Thrombomodulin,Inverse variance weighted,16,0.99 [0.83-1.19],0.928269524607232
Chapter IX Diseases of the circulatory system,Cardiac arrest,SDC1,Syndecan-1,Inverse variance weighted,14,1.02 [0.73-1.44],0.893566492775025
Chapter IX Diseases of the circulatory system,Cardiac arrest,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,0.95 [0.73-1.24],0.707243820674285
Chapter IX Diseases of the circulatory system,Cardiac arrest,PGA4,Pepsin A-4,Inverse variance weighted,9,0.97 [0.64-1.46],0.873898417344712
Chapter IX Diseases of the circulatory system,Cardiac arrest,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.82 [0.57-1.17],0.272746326172863
Chapter IX Diseases of the circulatory system,Cardiac arrest,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.05 [0.97-1.15],0.203051474068106
Chapter IX Diseases of the circulatory system,Cardiac arrest,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,1.09 [0.91-1.31],0.361120406820061
Chapter IX Diseases of the circulatory system,Cardiac arrest,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,30,1.01 [0.91-1.12],0.888436965415658
Chapter IX Diseases of the circulatory system,Cardiac arrest,NECTIN2,Nectin-2,Inverse variance weighted,8,1.03 [0.85-1.24],0.763174253943893
Chapter IX Diseases of the circulatory system,Cardiac arrest,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.06 [0.90-1.25],0.491382927258426
Chapter IX Diseases of the circulatory system,Cardiac arrest,CCL25,C-C motif chemokine 25,Inverse variance weighted,49,1.06 [0.97-1.15],0.1912528045572
Chapter IX Diseases of the circulatory system,Cardiac arrest,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,1.13 [0.91-1.40],0.259718851028371
Chapter IX Diseases of the circulatory system,Cardiac arrest,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,1.03 [0.93-1.15],0.553985873562088
Chapter IX Diseases of the circulatory system,Cardiac arrest,SLAMF7,SLAM family member 7,Inverse variance weighted,40,1.00 [0.90-1.12],0.935263748563735
Chapter IX Diseases of the circulatory system,Cardiac arrest,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,66,0.95 [0.87-1.03],0.229982326857275
Chapter IX Diseases of the circulatory system,Cardiac arrest,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.01 [0.89-1.14],0.864433610550407
Chapter IX Diseases of the circulatory system,Cardiac arrest,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.06 [0.77-1.46],0.714415968775697
Chapter IX Diseases of the circulatory system,Cardiac arrest,APOA2,Apolipoprotein A-II,Inverse variance weighted,16,0.89 [0.67-1.20],0.449540130088443
Chapter IX Diseases of the circulatory system,Cardiac arrest,AREG,Amphiregulin,Inverse variance weighted,7,1.49 [1.07-2.07],0.0188863478663266
Chapter IX Diseases of the circulatory system,Cardiac arrest,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,1.07 [0.90-1.27],0.469968263149613
Chapter IX Diseases of the circulatory system,Cardiac arrest,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.67 [0.37-1.22],0.189691673141629
Chapter IX Diseases of the circulatory system,Cardiac arrest,SCARF1,Scavenger receptor class F member 1,Inverse variance weighted,14,1.14 [0.93-1.39],0.200054890150471
Chapter IX Diseases of the circulatory system,Cardiac arrest,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.33 [0.87-2.03],0.181077757454138
Chapter IX Diseases of the circulatory system,Cardiac arrest,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,1.31 [0.79-2.19],0.300224985972269
Chapter IX Diseases of the circulatory system,Cardiac arrest,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.40 [0.90-2.18],0.13206628322652
Chapter IX Diseases of the circulatory system,Cardiac arrest,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.92 [0.82-1.03],0.140115473792825
Chapter IX Diseases of the circulatory system,Cardiac arrest,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.17 [0.76-1.78],0.476395450552059
Chapter IX Diseases of the circulatory system,Cardiac arrest,SRPX,Sushi repeat-containing protein SRPX,Inverse variance weighted,2,0.74 [0.26-2.09],0.56518568784379
Chapter IX Diseases of the circulatory system,Cardiac arrest,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.04 [0.87-1.24],0.694982292868405
Chapter IX Diseases of the circulatory system,Cardiac arrest,DLL1,Delta-like protein 1,Inverse variance weighted,13,1.07 [0.80-1.43],0.643795982362361
Chapter IX Diseases of the circulatory system,Cardiac arrest,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.08 [0.84-1.39],0.538935963697266
Chapter IX Diseases of the circulatory system,Cardiac arrest,MARCO,Macrophage receptor MARCO,Inverse variance weighted,38,0.97 [0.84-1.13],0.688535342642343
Chapter IX Diseases of the circulatory system,Cardiac arrest,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.70 [0.40-1.21],0.203106147774319
Chapter IX Diseases of the circulatory system,Cardiac arrest,COLEC12,Collectin-12,Inverse variance weighted,13,1.19 [0.89-1.59],0.235678578553344
Chapter IX Diseases of the circulatory system,Cardiac arrest,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,6,1.45 [0.70-3.02],0.318003923194803
Chapter IX Diseases of the circulatory system,Cardiac arrest,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.17 [0.97-1.42],0.0914989648648762
Chapter IX Diseases of the circulatory system,Cardiac arrest,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.01 [0.92-1.10],0.859728580673139
Chapter IX Diseases of the circulatory system,Cardiac arrest,SUSD2,Sushi domain-containing protein 2,Inverse variance weighted,29,0.98 [0.90-1.06],0.53863497395105
Chapter IX Diseases of the circulatory system,Cardiac arrest,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.97 [0.69-1.35],0.84232717528011
Chapter IX Diseases of the circulatory system,Cardiac arrest,PRSS8,Prostasin,Inverse variance weighted,19,1.02 [0.80-1.31],0.853576011637316
Chapter IX Diseases of the circulatory system,Cardiac arrest,AGRN,Agrin,Inverse variance weighted,31,0.84 [0.72-0.98],0.0292934847444877
Chapter IX Diseases of the circulatory system,Cardiac arrest,DCN,Decorin,Inverse variance weighted,3,1.53 [0.63-3.69],0.349227992787616
Chapter IX Diseases of the circulatory system,Cardiac arrest,PLXNB2,Plexin-B2,Inverse variance weighted,37,1.04 [0.96-1.12],0.343969475934954
Chapter IX Diseases of the circulatory system,Cardiac arrest,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,27,0.78 [0.67-0.92],0.0032378419163053
Chapter IX Diseases of the circulatory system,Cardiac arrest,PYY,Peptide YY,Inverse variance weighted,16,1.09 [0.88-1.35],0.435615560845808
Chapter IX Diseases of the circulatory system,Cardiac arrest,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.36 [0.94-1.98],0.107292326572343
Chapter IX Diseases of the circulatory system,Cardiac arrest,SPINT2,Kunitz-type protease inhibitor 2,Inverse variance weighted,11,1.13 [0.90-1.41],0.305579552616074
Chapter IX Diseases of the circulatory system,Cardiac arrest,PHLDB1,Pleckstrin homology-like domain family B member 1,Inverse variance weighted,3,0.90 [0.39-2.06],0.795592722635319
Chapter IX Diseases of the circulatory system,Cardiac arrest,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,24,1.07 [0.88-1.30],0.480263917055733
Chapter IX Diseases of the circulatory system,Cardiac arrest,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.16 [0.81-1.66],0.416877748864697
Chapter IX Diseases of the circulatory system,Cardiac arrest,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.88 [0.56-1.40],0.599865988584655
Chapter IX Diseases of the circulatory system,Cardiac arrest,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.04 [0.93-1.15],0.493544771605768
Chapter IX Diseases of the circulatory system,Cardiac arrest,MDK,Midkine,Inverse variance weighted,19,1.20 [0.94-1.54],0.147822191696992
