Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.96 [0.84-1.11],0.614725804670471
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.98 [0.79-1.23],0.884772384435921
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.79 [0.59-1.06],0.123016932185936
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,1.26 [0.75-2.11],0.37622944185394
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.92 [0.48-1.76],0.805527556182336
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",CDH6,Cadherin-6,Inverse variance weighted,34,1.00 [0.93-1.08],0.970339538670538
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,1.03 [0.94-1.13],0.52047993252276
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.94 [0.63-1.42],0.77246474638521
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.98 [0.84-1.14],0.794472889965603
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,1.13 [1.02-1.26],0.0181136907722032
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",THBD,Thrombomodulin,Inverse variance weighted,16,1.20 [1.05-1.37],0.0080225349659715
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,0.97 [0.83-1.12],0.658203454540873
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.96 [0.85-1.10],0.580192596394473
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",SPP1,Osteopontin,Inverse variance weighted,19,1.16 [0.92-1.48],0.214392180663812
Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",LGALS4,Galectin-4,Inverse variance weighted,19,1.08 [0.97-1.21],0.148714789512099
