Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.03 [0.94-1.11],0.544750261417605
Chapter X Diseases of the respiratory system,Influenza and pneumonia,GFER,FAD-linked sulfhydryl oxidase ALR,Wald ratio,1,1.12 [0.95-1.32],0.170076077312242
Chapter X Diseases of the respiratory system,Influenza and pneumonia,RAB6A,Ras-related protein Rab-6A,Inverse variance weighted,28,1.03 [0.99-1.06],0.107928953810568
Chapter X Diseases of the respiratory system,Influenza and pneumonia,DBI,Acyl-CoA-binding protein,Inverse variance weighted,10,1.01 [0.97-1.06],0.506624422140785
Chapter X Diseases of the respiratory system,Influenza and pneumonia,BSG,Basigin,Inverse variance weighted,8,1.06 [0.99-1.14],0.0891370033666407
Chapter X Diseases of the respiratory system,Influenza and pneumonia,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.99 [0.94-1.04],0.703479043699563
Chapter X Diseases of the respiratory system,Influenza and pneumonia,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.97 [0.95-1.00],0.0550664478059007
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SPON2,Spondin-2,Inverse variance weighted,8,1.05 [1.01-1.10],0.0281035667416115
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,7,1.03 [0.98-1.08],0.226034683077852
Chapter X Diseases of the respiratory system,Influenza and pneumonia,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.95 [0.78-1.17],0.660795403777176
Chapter X Diseases of the respiratory system,Influenza and pneumonia,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.04 [0.99-1.09],0.122813618402332
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,0.99 [0.97-1.00],0.1054811126403
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FGF2,Fibroblast growth factor 2,Inverse variance weighted,37,0.97 [0.95-1.00],0.0348735778759992
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.00 [0.98-1.02],0.850485079514609
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,11,1.01 [0.95-1.07],0.692568357738843
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.06 [1.01-1.12],0.0221287434809848
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,3,1.10 [0.90-1.34],0.363787839773493
Chapter X Diseases of the respiratory system,Influenza and pneumonia,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.09 [0.93-1.28],0.293377906788056
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PGF,Placenta growth factor,Inverse variance weighted,8,1.04 [0.95-1.14],0.385529095430914
Chapter X Diseases of the respiratory system,Influenza and pneumonia,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.02 [0.95-1.09],0.619570306952861
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.96 [0.93-1.00],0.0342187832755503
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FGFBP2,Fibroblast growth factor-binding protein 2,Inverse variance weighted,59,1.00 [0.99-1.02],0.673745065485023
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SEMA7A,Semaphorin-7A,Inverse variance weighted,25,0.99 [0.95-1.04],0.754810530430603
Chapter X Diseases of the respiratory system,Influenza and pneumonia,DPP7,Dipeptidyl peptidase 2,Inverse variance weighted,15,1.01 [0.98-1.03],0.638200623669055
Chapter X Diseases of the respiratory system,Influenza and pneumonia,ANGPTL1,Angiopoietin-related protein 1,Inverse variance weighted,22,1.00 [0.97-1.02],0.851459944458893
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PGA4,Pepsin A-4,Inverse variance weighted,9,0.96 [0.86-1.06],0.378302521127887
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PARP1,Poly [ADP-ribose] polymerase 1,Wald ratio,1,0.94 [0.86-1.03],0.179832361665999
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Inverse variance weighted,24,1.00 [0.96-1.04],0.939846393042405
Chapter X Diseases of the respiratory system,Influenza and pneumonia,ALCAM,CD166 antigen,Inverse variance weighted,11,0.94 [0.86-1.02],0.145512940739598
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,1.01 [0.98-1.04],0.56774076826438
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.00 [0.94-1.07],0.9948910048147
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.00 [0.97-1.02],0.760155396159964
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD34,Hematopoietic progenitor cell antigen CD34,Inverse variance weighted,3,0.98 [0.82-1.16],0.807783671515936
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.00 [0.91-1.09],0.930579109094368
Chapter X Diseases of the respiratory system,Influenza and pneumonia,EGLN1,Egl nine homolog 1,Inverse variance weighted,4,0.95 [0.84-1.08],0.414934773632558
Chapter X Diseases of the respiratory system,Influenza and pneumonia,NECTIN4,Nectin-4,Inverse variance weighted,12,0.98 [0.95-1.02],0.401571267044298
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PI3,Elafin,Inverse variance weighted,20,1.01 [0.98-1.05],0.515165255211974
Chapter X Diseases of the respiratory system,Influenza and pneumonia,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.91 [0.61-1.34],0.619325884193748
Chapter X Diseases of the respiratory system,Influenza and pneumonia,NMI,N-myc-interactor,Inverse variance weighted,30,0.98 [0.96-1.01],0.193586511170394
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.06 [0.98-1.15],0.14560132348163
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,14,1.03 [0.99-1.07],0.14993023936572
Chapter X Diseases of the respiratory system,Influenza and pneumonia,PDCD5,Programmed cell death protein 5,Inverse variance weighted,14,0.97 [0.94-1.01],0.112108726626007
