Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,CHGA,Chromogranin-A,Inverse variance weighted,8,1.08 [0.90-1.31],0.405278533233164
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,1.19 [0.30-4.75],0.807887805308583
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,TCOF1,Treacle protein,Inverse variance weighted,2,0.95 [0.48-1.90],0.883115793996095
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.02 [0.83-1.24],0.883614458958619
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,MMP3,Stromelysin-1,Inverse variance weighted,35,1.12 [1.01-1.24],0.0337989906276285
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.05 [0.96-1.15],0.272525177420828
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.15 [0.89-1.50],0.288899130269377
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.95 [0.68-1.33],0.762031568420111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.08 [0.80-1.48],0.607306194757309
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.93 [0.77-4.86],0.162525681730368
