Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD93,Complement component C1q receptor,Inverse variance weighted,2,1.29 [0.54-3.10],0.569400098659476
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,EDN1,Endothelin-1,Inverse variance weighted,3,0.97 [0.79-1.20],0.802526692066412
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,1.02 [0.86-1.22],0.780085326221552
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.96 [0.85-1.07],0.443900452787457
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.05 [0.99-1.12],0.136939933821247
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,1.04 [0.93-1.16],0.484505932438409
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.15 [0.86-1.54],0.333850150099308
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,0.98 [0.92-1.04],0.48489372238968
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,UMOD,Uromodulin,Inverse variance weighted,62,0.97 [0.93-1.01],0.125682667613029
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,0.84 [0.65-1.09],0.195323409556863
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,17,0.97 [0.88-1.07],0.572649201483498
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CNTN5,Contactin-5,Inverse variance weighted,53,0.99 [0.94-1.04],0.578040026788931
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,1.06 [0.77-1.44],0.729985198152633
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.00 [0.83-1.20],0.961861919488698
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.16 [1.00-1.35],0.0537427000389319
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,IL6,Interleukin-6,Inverse variance weighted,6,1.09 [0.94-1.28],0.263316070381179
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,0.98 [0.94-1.02],0.371705071681378
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,PRG2,Bone marrow proteoglycan,Inverse variance weighted,40,0.95 [0.88-1.02],0.172239114833084
