Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.00 [0.89-1.13],0.980591131647978
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.95 [0.91-0.99],0.0143987025109254
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.94 [0.76-1.15],0.541935795232449
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,OCLN,Occludin,Inverse variance weighted,3,1.04 [0.91-1.19],0.527862016937962
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.08 [1.00-1.17],0.058793768858762
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.98-1.01],0.806650887002583
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.97 [0.89-1.05],0.475529101634268
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.97 [0.89-1.05],0.446259617773185
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.03 [0.93-1.14],0.569098285290497
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.96 [0.87-1.07],0.502443857330887
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.00 [0.93-1.08],0.994215258566577
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.96 [0.92-1.00],0.0662146951049908
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,DSC2,Desmocollin-2,Inverse variance weighted,16,1.01 [0.97-1.06],0.605340445499539
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.98 [0.97-1.00],0.101618988521777
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.00 [0.95-1.06],0.901989678355544
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.02 [0.94-1.10],0.654083861673146
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.99 [0.97-1.02],0.666465998994522
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,PGF,Placenta growth factor,Inverse variance weighted,8,1.02 [0.92-1.13],0.757902050645257
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,CD27,CD27 antigen,Inverse variance weighted,18,1.01 [0.97-1.05],0.57727311145932
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.86 [0.73-1.01],0.072120759332598
Chapter X Diseases of the respiratory system,Acute upper respiratory infections,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.08 [0.98-1.19],0.12851853206906
