Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",TFF1,Trefoil factor 1,Inverse variance weighted,14,1.04 [0.98-1.11],0.239102221497958
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",LGALS4,Galectin-4,Inverse variance weighted,19,0.98 [0.93-1.03],0.490955671378742
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",GSN,Gelsolin,Inverse variance weighted,7,0.91 [0.79-1.05],0.182031991826053
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",AREG,Amphiregulin,Inverse variance weighted,7,0.97 [0.84-1.13],0.708959869692379
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.00 [0.87-1.14],0.969559652826578
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.02 [0.96-1.09],0.500682068592873
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.00 [0.96-1.04],0.965547745197554
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,1.04 [0.98-1.09],0.179060794978966
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",PGA4,Pepsin A-4,Inverse variance weighted,9,1.22 [1.00-1.48],0.0498942425604153
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",CHGA,Chromogranin-A,Inverse variance weighted,8,0.98 [0.90-1.07],0.697566514297001
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",FGF21,Fibroblast growth factor 21,Inverse variance weighted,4,1.18 [0.97-1.42],0.0950838024429493
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.99 [0.88-1.13],0.933556106306579
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",GAST,Gastrin,Inverse variance weighted,9,1.16 [0.94-1.42],0.162599532568295
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",INSL5,Insulin-like peptide INSL5,Inverse variance weighted,11,0.99 [0.91-1.07],0.753004074874907
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Inverse variance weighted,25,1.00 [0.95-1.05],0.870869334997198
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.00 [0.96-1.04],0.969202802939455
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",PRSS2,Trypsin-2,Inverse variance weighted,22,0.95 [0.87-1.05],0.332384121354223
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",TFF2,Trefoil factor 2,Inverse variance weighted,16,0.92 [0.85-1.01],0.0691406550627709
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.89 [0.79-1.01],0.0803736715481878
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",F9,Coagulation factor IX,Inverse variance weighted,3,1.01 [0.73-1.40],0.947227941050775
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,0.99 [0.94-1.04],0.602946153115456
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",PRSS8,Prostasin,Inverse variance weighted,19,0.97 [0.90-1.06],0.518563326493222
Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.97 [0.89-1.04],0.386734065790153
