Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,STC1,Stanniocalcin-1,Inverse variance weighted,11,1.17 [0.92-1.49],0.206807929771558
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,TCN2,Transcobalamin-2,Inverse variance weighted,66,1.02 [0.95-1.09],0.661458841449795
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Inverse variance weighted,24,0.97 [0.82-1.14],0.679861506887878
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,0.94 [0.74-1.20],0.642354085404099
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CALCA,Calcitonin,Inverse variance weighted,17,1.22 [0.94-1.60],0.136331359954564
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,AGRP,Agouti-related protein,Inverse variance weighted,20,1.03 [0.84-1.26],0.771368812425562
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,1.03 [0.92-1.15],0.602830193664477
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,22,0.93 [0.76-1.13],0.471917808172266
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.99 [0.88-1.10],0.797349415867073
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,SLC39A5,Zinc transporter ZIP5,Inverse variance weighted,16,0.88 [0.72-1.08],0.222803370150266
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.96 [0.85-1.10],0.570310062012062
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.10 [0.62-1.98],0.740378158609827
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.87 [0.74-1.01],0.0716563233130169
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,SPP1,Osteopontin,Inverse variance weighted,19,1.08 [0.84-1.39],0.5272890590268
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,1.05 [0.90-1.23],0.534663478877055
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,SCPEP1,Retinoid-inducible serine carboxypeptidase,Inverse variance weighted,12,0.79 [0.55-1.14],0.209962550532929
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,1.04 [0.81-1.33],0.755259978982005
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CCL27,C-C motif chemokine 27,Inverse variance weighted,12,1.04 [0.82-1.32],0.756603854912454
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,0.95 [0.82-1.11],0.516627791313768
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.03 [0.85-1.26],0.759598790208818
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.14 [0.92-1.41],0.222485619711181
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,0.98 [0.80-1.19],0.806660414254155
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,1.10 [0.93-1.30],0.260313769015421
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CALCB,Calcitonin gene-related peptide 2,Inverse variance weighted,9,1.05 [0.75-1.48],0.764875014065646
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,LAMA4,Laminin subunit alpha-4,Inverse variance weighted,17,1.00 [0.85-1.18],0.999944994160764
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,IL19,Interleukin-19,Inverse variance weighted,21,1.05 [0.93-1.17],0.441831739286156
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,32,1.03 [0.97-1.10],0.34858851471763
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.96 [0.83-1.12],0.597208004719469
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.92 [0.67-1.27],0.627896383322525
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.03 [0.88-1.22],0.683176628001045
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.07 [0.68-1.68],0.761183632229903
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.99 [0.73-1.35],0.944556118839818
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,FLT1,Vascular endothelial growth factor receptor 1,Inverse variance weighted,16,1.15 [0.97-1.36],0.0990912630388079
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,6,0.84 [0.62-1.15],0.28392929036036
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.09 [1.02-1.17],0.0162632470782606
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ICAM5,Intercellular adhesion molecule 5,Inverse variance weighted,49,1.05 [0.98-1.13],0.191447067832294
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,TXNDC15,Thioredoxin domain-containing protein 15,Inverse variance weighted,47,1.04 [0.97-1.12],0.293883990493106
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,GFRA2,GDNF family receptor alpha-2,Inverse variance weighted,27,0.98 [0.88-1.10],0.779421249555574
