Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other arrhythmias,TIGAR,"Fructose-2,6-bisphosphatase TIGAR",Inverse variance weighted,2,0.78 [0.50-1.20],0.260469453170049
Chapter IX Diseases of the circulatory system,Other arrhythmias,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.98 [0.79-1.22],0.874049909027173
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.02 [0.99-1.05],0.181653188144126
Chapter IX Diseases of the circulatory system,Other arrhythmias,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.05 [0.99-1.11],0.126508941146177
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD59,CD59 glycoprotein,Inverse variance weighted,8,0.97 [0.90-1.05],0.450805474391478
Chapter IX Diseases of the circulatory system,Other arrhythmias,COLEC12,Collectin-12,Inverse variance weighted,13,1.07 [1.00-1.15],0.0618240974771182
Chapter IX Diseases of the circulatory system,Other arrhythmias,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.01 [0.89-1.14],0.911171977910027
Chapter IX Diseases of the circulatory system,Other arrhythmias,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.06 [0.79-1.42],0.708165709453414
Chapter IX Diseases of the circulatory system,Other arrhythmias,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.99 [0.95-1.03],0.660941642638811
Chapter IX Diseases of the circulatory system,Other arrhythmias,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.98 [0.89-1.07],0.606614294560877
Chapter IX Diseases of the circulatory system,Other arrhythmias,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,0.99 [0.95-1.03],0.662015933373513
Chapter IX Diseases of the circulatory system,Other arrhythmias,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,0.97 [0.87-1.08],0.577517733834224
Chapter IX Diseases of the circulatory system,Other arrhythmias,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.04 [0.94-1.14],0.478631655048985
Chapter IX Diseases of the circulatory system,Other arrhythmias,LAYN,Layilin,Inverse variance weighted,23,0.96 [0.91-1.02],0.200139686708365
Chapter IX Diseases of the circulatory system,Other arrhythmias,AREG,Amphiregulin,Inverse variance weighted,7,0.98 [0.86-1.13],0.808418796324423
Chapter IX Diseases of the circulatory system,Other arrhythmias,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.20 [0.92-1.55],0.175377612485416
Chapter IX Diseases of the circulatory system,Other arrhythmias,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,0.99 [0.94-1.04],0.774752533361555
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.02 [0.97-1.06],0.499967082337554
Chapter IX Diseases of the circulatory system,Other arrhythmias,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.39 [0.68-2.85],0.364379952375499
Chapter IX Diseases of the circulatory system,Other arrhythmias,INHBB,Inhibin beta B chain,Inverse variance weighted,16,0.97 [0.89-1.07],0.582448014966438
Chapter IX Diseases of the circulatory system,Other arrhythmias,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,1.02 [0.97-1.08],0.392760665436363
Chapter IX Diseases of the circulatory system,Other arrhythmias,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.91 [0.71-1.16],0.452101737502163
Chapter IX Diseases of the circulatory system,Other arrhythmias,DTNB,Dystrobrevin beta,Inverse variance weighted,4,1.17 [0.75-1.81],0.489850698763441
Chapter IX Diseases of the circulatory system,Other arrhythmias,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.03 [0.96-1.09],0.40881459516621
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.16 [0.99-1.36],0.0676888844893633
Chapter IX Diseases of the circulatory system,Other arrhythmias,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.95 [0.88-1.02],0.163657344037551
Chapter IX Diseases of the circulatory system,Other arrhythmias,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,0.91 [0.84-0.98],0.0194808806694424
Chapter IX Diseases of the circulatory system,Other arrhythmias,LGALS9,Galectin-9,Inverse variance weighted,39,0.99 [0.95-1.04],0.690929750991023
Chapter IX Diseases of the circulatory system,Other arrhythmias,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.03 [0.99-1.08],0.119841663741873
Chapter IX Diseases of the circulatory system,Other arrhythmias,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.99 [0.95-1.03],0.633317578883382
Chapter IX Diseases of the circulatory system,Other arrhythmias,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.99 [0.93-1.05],0.718935667965138
Chapter IX Diseases of the circulatory system,Other arrhythmias,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,Inverse variance weighted,10,1.11 [1.02-1.21],0.0125862229058412
Chapter IX Diseases of the circulatory system,Other arrhythmias,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.07 [0.97-1.19],0.178700839965295
Chapter IX Diseases of the circulatory system,Other arrhythmias,LGALS4,Galectin-4,Inverse variance weighted,19,0.98 [0.94-1.03],0.487147756238958
Chapter IX Diseases of the circulatory system,Other arrhythmias,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.04 [0.96-1.13],0.282965678954209
Chapter IX Diseases of the circulatory system,Other arrhythmias,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,1.00 [0.96-1.05],0.8915712283817
Chapter IX Diseases of the circulatory system,Other arrhythmias,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.00 [0.95-1.05],0.971047653300746
Chapter IX Diseases of the circulatory system,Other arrhythmias,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.05 [0.92-1.19],0.479509273344576
Chapter IX Diseases of the circulatory system,Other arrhythmias,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,1.01 [0.96-1.05],0.797288069059592
Chapter IX Diseases of the circulatory system,Other arrhythmias,CCN3,CCN family member 3,Inverse variance weighted,20,0.96 [0.91-1.02],0.225046853335302
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,25,1.02 [0.93-1.12],0.63501360546323
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,1.06 [0.95-1.18],0.32414363090711
Chapter IX Diseases of the circulatory system,Other arrhythmias,CST3,Cystatin-C,Inverse variance weighted,13,0.98 [0.91-1.05],0.541762843398799
Chapter IX Diseases of the circulatory system,Other arrhythmias,KLK4,Kallikrein-4,Inverse variance weighted,20,1.01 [0.97-1.05],0.770614036492249
Chapter IX Diseases of the circulatory system,Other arrhythmias,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.08 [0.92-1.28],0.332051972327389
Chapter IX Diseases of the circulatory system,Other arrhythmias,RSPO3,R-spondin-3,Inverse variance weighted,11,0.97 [0.90-1.05],0.483564790991195
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.03 [0.98-1.07],0.259976212635659
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.05 [1.01-1.09],0.0160582178976821
Chapter IX Diseases of the circulatory system,Other arrhythmias,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.16 [0.98-1.36],0.0762669557808783
Chapter IX Diseases of the circulatory system,Other arrhythmias,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.98 [0.84-1.15],0.811761513087529
Chapter IX Diseases of the circulatory system,Other arrhythmias,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,0.98 [0.88-1.10],0.735604609740802
Chapter IX Diseases of the circulatory system,Other arrhythmias,OCLN,Occludin,Inverse variance weighted,3,1.00 [0.84-1.18],0.98498554643203
Chapter IX Diseases of the circulatory system,Other arrhythmias,ESM1,Endothelial cell-specific molecule 1,Inverse variance weighted,26,1.02 [0.96-1.08],0.484357259764864
Chapter IX Diseases of the circulatory system,Other arrhythmias,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.01 [0.96-1.06],0.598889572275866
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.98 [0.94-1.02],0.426851102768381
Chapter IX Diseases of the circulatory system,Other arrhythmias,SPON2,Spondin-2,Inverse variance weighted,8,1.08 [1.01-1.15],0.026495560267474
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.13 [0.95-1.35],0.165517048486288
Chapter IX Diseases of the circulatory system,Other arrhythmias,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.01 [0.90-1.13],0.838075300693596
Chapter IX Diseases of the circulatory system,Other arrhythmias,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.00 [0.89-1.14],0.958158607221972
Chapter IX Diseases of the circulatory system,Other arrhythmias,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,0.98 [0.94-1.03],0.407330179225096
Chapter IX Diseases of the circulatory system,Other arrhythmias,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.00 [0.89-1.12],0.984729643789633
Chapter IX Diseases of the circulatory system,Other arrhythmias,SEPTIN8,Septin-8,Inverse variance weighted,6,0.90 [0.81-1.00],0.0435412469269081
Chapter IX Diseases of the circulatory system,Other arrhythmias,CSTB,Cystatin-B,Inverse variance weighted,25,1.03 [0.99-1.07],0.206036496364062
Chapter IX Diseases of the circulatory system,Other arrhythmias,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,1.01 [0.92-1.11],0.797509531793481
Chapter IX Diseases of the circulatory system,Other arrhythmias,CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,15,1.00 [0.97-1.04],0.812738461231211
Chapter IX Diseases of the circulatory system,Other arrhythmias,F10,Coagulation factor X,Inverse variance weighted,18,1.01 [0.98-1.04],0.598986327579719
Chapter IX Diseases of the circulatory system,Other arrhythmias,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.93 [0.83-1.04],0.204248516081637
Chapter IX Diseases of the circulatory system,Other arrhythmias,OGN,Mimecan,Inverse variance weighted,37,0.99 [0.95-1.03],0.607247464472173
Chapter IX Diseases of the circulatory system,Other arrhythmias,EDN1,Endothelin-1,Inverse variance weighted,3,0.97 [0.85-1.10],0.613873866901704
Chapter IX Diseases of the circulatory system,Other arrhythmias,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.94 [0.80-1.10],0.43743049648342
Chapter IX Diseases of the circulatory system,Other arrhythmias,CHGA,Chromogranin-A,Inverse variance weighted,8,1.01 [0.92-1.10],0.83901894090969
Chapter IX Diseases of the circulatory system,Other arrhythmias,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.09 [1.01-1.19],0.0356542248099171
Chapter IX Diseases of the circulatory system,Other arrhythmias,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.04 [0.95-1.14],0.380155375653475
Chapter IX Diseases of the circulatory system,Other arrhythmias,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.00 [0.90-1.12],0.992402114395631
Chapter IX Diseases of the circulatory system,Other arrhythmias,LMOD1,Leiomodin-1,Inverse variance weighted,6,1.01 [0.89-1.13],0.907781758883858
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.03 [0.87-1.21],0.762533275475553
Chapter IX Diseases of the circulatory system,Other arrhythmias,GAST,Gastrin,Inverse variance weighted,9,0.95 [0.86-1.05],0.277980596778002
Chapter IX Diseases of the circulatory system,Other arrhythmias,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.91 [0.81-1.03],0.13640715612175
Chapter IX Diseases of the circulatory system,Other arrhythmias,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.04 [0.94-1.16],0.435208615165358
Chapter IX Diseases of the circulatory system,Other arrhythmias,F7,Coagulation factor VII,Inverse variance weighted,30,1.01 [0.97-1.05],0.684634110085837
Chapter IX Diseases of the circulatory system,Other arrhythmias,VWC2,Brorin,Inverse variance weighted,35,1.00 [0.96-1.04],0.939007137135384
Chapter IX Diseases of the circulatory system,Other arrhythmias,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,1.02 [0.98-1.05],0.355273213329682
Chapter IX Diseases of the circulatory system,Other arrhythmias,SPON1,Spondin-1,Inverse variance weighted,25,1.00 [0.96-1.05],0.868858409018477
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.04 [0.72-1.48],0.849147106754965
Chapter IX Diseases of the circulatory system,Other arrhythmias,MB,Myoglobin,Inverse variance weighted,10,1.04 [0.88-1.22],0.643413758766125
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.06 [0.88-1.28],0.527229866218651
Chapter IX Diseases of the circulatory system,Other arrhythmias,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.99 [0.91-1.08],0.845794994959991
Chapter IX Diseases of the circulatory system,Other arrhythmias,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.98 [0.94-1.02],0.357262154267319
Chapter IX Diseases of the circulatory system,Other arrhythmias,REN,Renin,Inverse variance weighted,12,1.04 [0.96-1.14],0.346006222503759
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.90 [0.83-0.99],0.0222907056865599
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.00 [0.90-1.11],0.962695362448626
Chapter IX Diseases of the circulatory system,Other arrhythmias,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.09 [0.92-1.30],0.320718698770688
Chapter IX Diseases of the circulatory system,Other arrhythmias,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.04 [0.98-1.09],0.181747568812877
Chapter IX Diseases of the circulatory system,Other arrhythmias,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.00 [0.95-1.05],0.959269044333605
Chapter IX Diseases of the circulatory system,Other arrhythmias,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [1.00-1.05],0.0429990258556525
Chapter IX Diseases of the circulatory system,Other arrhythmias,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.95 [0.88-1.03],0.236747966662293
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.00 [0.95-1.06],0.913390976634541
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,0.91 [0.76-1.08],0.275263063859383
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.00 [0.93-1.08],0.975031055502392
Chapter IX Diseases of the circulatory system,Other arrhythmias,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.98 [0.76-1.26],0.867263331178251
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.04 [0.98-1.10],0.183193803864605
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.01 [0.97-1.05],0.734336338067801
Chapter IX Diseases of the circulatory system,Other arrhythmias,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.03 [0.92-1.15],0.609171218081445
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.10 [0.87-1.38],0.430286775611656
Chapter IX Diseases of the circulatory system,Other arrhythmias,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.98 [0.94-1.03],0.48205704570736
Chapter IX Diseases of the circulatory system,Other arrhythmias,DLL1,Delta-like protein 1,Inverse variance weighted,13,1.03 [0.95-1.11],0.500532665071805
Chapter IX Diseases of the circulatory system,Other arrhythmias,AGRN,Agrin,Inverse variance weighted,31,1.00 [0.95-1.05],0.847737628566871
Chapter IX Diseases of the circulatory system,Other arrhythmias,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,12,1.05 [0.88-1.26],0.581670619767366
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.98 [0.90-1.06],0.615670741505683
