Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Other pleural conditions,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.21 [0.94-1.55],0.14325026496405
Chapter X Diseases of the respiratory system,Other pleural conditions,CLSTN3,Calsyntenin-3,Inverse variance weighted,8,0.97 [0.69-1.36],0.863740360222782
Chapter X Diseases of the respiratory system,Other pleural conditions,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.96 [0.53-1.74],0.8982746720671
Chapter X Diseases of the respiratory system,Other pleural conditions,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.92 [0.71-1.19],0.521943825355214
Chapter X Diseases of the respiratory system,Other pleural conditions,AREG,Amphiregulin,Inverse variance weighted,7,1.20 [0.90-1.60],0.216243111173107
Chapter X Diseases of the respiratory system,Other pleural conditions,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.03 [0.85-1.26],0.734792218609782
Chapter X Diseases of the respiratory system,Other pleural conditions,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.89-1.16],0.867058521781936
Chapter X Diseases of the respiratory system,Other pleural conditions,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.07 [0.77-1.49],0.685587212707681
Chapter X Diseases of the respiratory system,Other pleural conditions,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.72 [1.24-2.39],0.0012005863592871
Chapter X Diseases of the respiratory system,Other pleural conditions,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.82 [0.57-1.17],0.27085395763197
Chapter X Diseases of the respiratory system,Other pleural conditions,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.93 [0.51-1.69],0.812600079363962
Chapter X Diseases of the respiratory system,Other pleural conditions,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.81 [0.65-1.00],0.05040376698356
Chapter X Diseases of the respiratory system,Other pleural conditions,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.05 [0.60-1.83],0.871033623178496
