Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ITGAM,Integrin alpha-M,Inverse variance weighted,15,0.97 [0.86-1.09],0.564888170192711
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.12 [0.83-1.51],0.458663911204439
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,27,0.98 [0.94-1.02],0.361996000808563
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,AHNAK,Neuroblast differentiation-associated protein AHNAK,Inverse variance weighted,6,0.91 [0.75-1.11],0.362397750800115
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,CHGA,Chromogranin-A,Inverse variance weighted,8,1.10 [0.98-1.25],0.108708138263337
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,BAG3,BAG family molecular chaperone regulator 3,Inverse variance weighted,3,1.29 [1.01-1.64],0.0407573729395344
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,CLEC10A,C-type lectin domain family 10 member A,Inverse variance weighted,34,0.99 [0.95-1.03],0.529823155748272
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,RAB6A,Ras-related protein Rab-6A,Inverse variance weighted,28,0.96 [0.89-1.03],0.268127866096793
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.04 [0.88-1.24],0.644811633599819
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ITGB2,Integrin beta-2,Inverse variance weighted,20,0.99 [0.87-1.12],0.890084369660122
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ITGA11,Integrin alpha-11,Inverse variance weighted,16,0.98 [0.90-1.06],0.619591945750119
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.04 [0.88-1.23],0.663990214542998
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.96 [0.83-1.11],0.586143109897977
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,PEPD,Xaa-Pro dipeptidase,Inverse variance weighted,26,0.96 [0.90-1.01],0.13594842692581
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ITGB1,Integrin beta-1,Inverse variance weighted,5,1.11 [0.91-1.37],0.306389716286391
Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,0.89 [0.72-1.11],0.312155383143376
