Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Cerebral cysts,PGF,Placenta growth factor,Inverse variance weighted,8,0.93 [0.55-1.56],0.769787546319858
Chapter VI Diseases of the nervous system,Cerebral cysts,AGRN,Agrin,Inverse variance weighted,31,1.08 [0.90-1.30],0.394284245549352
Chapter VI Diseases of the nervous system,Cerebral cysts,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.89-1.11],0.899211063381848
Chapter VI Diseases of the nervous system,Cerebral cysts,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.84 [0.51-1.38],0.494309916831551
Chapter VI Diseases of the nervous system,Cerebral cysts,CD83,CD83 antigen,Inverse variance weighted,19,1.12 [0.81-1.55],0.508785091045149
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.04 [0.91-1.19],0.573252219078789
Chapter VI Diseases of the nervous system,Cerebral cysts,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.81 [0.54-1.23],0.319251817507437
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,0.94 [0.51-1.73],0.836997561533052
Chapter VI Diseases of the nervous system,Cerebral cysts,DLL1,Delta-like protein 1,Inverse variance weighted,13,1.11 [0.82-1.50],0.485162823105321
Chapter VI Diseases of the nervous system,Cerebral cysts,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.93 [0.77-1.12],0.434237241873169
Chapter VI Diseases of the nervous system,Cerebral cysts,SPON2,Spondin-2,Inverse variance weighted,8,1.27 [0.97-1.65],0.0778914329733007
Chapter VI Diseases of the nervous system,Cerebral cysts,PALM2,Paralemmin-2,Inverse variance weighted,9,1.13 [0.85-1.49],0.405650599907294
Chapter VI Diseases of the nervous system,Cerebral cysts,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,1.01 [0.90-1.14],0.81897765964765
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.90 [0.81-1.02],0.0880155000929879
Chapter VI Diseases of the nervous system,Cerebral cysts,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.98 [0.70-1.38],0.919057426911736
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.82 [0.65-1.02],0.0796401176512736
Chapter VI Diseases of the nervous system,Cerebral cysts,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.80 [0.45-1.41],0.436287795506548
Chapter VI Diseases of the nervous system,Cerebral cysts,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.24 [0.73-2.09],0.427384348728516
Chapter VI Diseases of the nervous system,Cerebral cysts,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.13 [0.92-1.39],0.243778454700574
Chapter VI Diseases of the nervous system,Cerebral cysts,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.02 [0.83-1.27],0.830306415320001
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.13 [0.75-1.69],0.569402576352825
Chapter VI Diseases of the nervous system,Cerebral cysts,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.01 [0.60-1.71],0.965724601067745
Chapter VI Diseases of the nervous system,Cerebral cysts,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.20 [0.90-1.61],0.213192508371127
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.02 [0.89-1.16],0.807517586458723
Chapter VI Diseases of the nervous system,Cerebral cysts,AREG,Amphiregulin,Inverse variance weighted,7,0.81 [0.53-1.24],0.328548423023795
Chapter VI Diseases of the nervous system,Cerebral cysts,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.75 [0.40-1.41],0.371398207971148
Chapter VI Diseases of the nervous system,Cerebral cysts,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,1.12 [0.77-1.63],0.553777816127152
Chapter VI Diseases of the nervous system,Cerebral cysts,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.53 [1.00-2.35],0.0495630168549097
Chapter VI Diseases of the nervous system,Cerebral cysts,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.95 [0.84-1.07],0.42887110172154
Chapter VI Diseases of the nervous system,Cerebral cysts,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.13 [0.33-3.90],0.849699274191113
Chapter VI Diseases of the nervous system,Cerebral cysts,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.01 [0.75-1.36],0.961356205137726
Chapter VI Diseases of the nervous system,Cerebral cysts,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.69 [0.39-1.22],0.20213509787038
Chapter VI Diseases of the nervous system,Cerebral cysts,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.92 [0.59-1.43],0.713357949689342
Chapter VI Diseases of the nervous system,Cerebral cysts,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.03 [0.77-1.38],0.846933331659256
Chapter VI Diseases of the nervous system,Cerebral cysts,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.76 [0.22-2.60],0.665456180289286
Chapter VI Diseases of the nervous system,Cerebral cysts,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.95 [0.77-1.17],0.629703937404685
Chapter VI Diseases of the nervous system,Cerebral cysts,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.13 [0.92-1.39],0.234017666729569
Chapter VI Diseases of the nervous system,Cerebral cysts,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.98 [0.77-1.25],0.85640197129487
Chapter VI Diseases of the nervous system,Cerebral cysts,OCLN,Occludin,Inverse variance weighted,3,1.78 [1.06-2.97],0.0289079154443701
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,0.94 [0.70-1.27],0.704664249644051
Chapter VI Diseases of the nervous system,Cerebral cysts,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.07 [0.41-2.85],0.886154313598916
Chapter VI Diseases of the nervous system,Cerebral cysts,CD302,CD302 antigen,Inverse variance weighted,17,1.09 [0.89-1.33],0.392798207811443
Chapter VI Diseases of the nervous system,Cerebral cysts,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.07 [0.69-1.65],0.764511313793909
Chapter VI Diseases of the nervous system,Cerebral cysts,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.87 [0.58-1.30],0.493595113861844
Chapter VI Diseases of the nervous system,Cerebral cysts,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.03 [0.88-1.20],0.708019356987108
