Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CTSC,Dipeptidyl peptidase 1,Inverse variance weighted,35,1.00 [0.95-1.05],0.987105124361017
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,39,1.02 [0.95-1.10],0.562732405265694
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,IL1R2,Interleukin-1 receptor type 2,Inverse variance weighted,38,1.05 [0.99-1.11],0.122265105971842
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.03 [0.91-1.16],0.635144811885342
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.26 [0.95-1.66],0.106094743561923
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.06 [0.90-1.25],0.505744914398999
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CLPS,Colipase,Inverse variance weighted,61,1.01 [0.96-1.05],0.751409697421574
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CALCA,Calcitonin,Inverse variance weighted,17,0.96 [0.82-1.14],0.652085573106244
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,SORT1,Sortilin,Inverse variance weighted,14,0.91 [0.81-1.03],0.120424707867703
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,1.21 [0.96-1.51],0.101885287451301
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,THOP1,Thimet oligopeptidase,Inverse variance weighted,4,1.02 [0.92-1.14],0.681409975157609
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,AREG,Amphiregulin,Inverse variance weighted,7,0.92 [0.79-1.08],0.315484919251976
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,1.01 [0.95-1.08],0.71227838772603
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,ANPEP,Aminopeptidase N,Inverse variance weighted,25,1.01 [0.96-1.07],0.717851105735941
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,HEG1,Protein HEG homolog 1,Inverse variance weighted,18,1.07 [0.93-1.23],0.347198456109869
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,INSR,Insulin receptor,Inverse variance weighted,6,1.50 [1.12-2.00],0.0060611801789352
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,0.98 [0.80-1.21],0.865101412314552
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CHAD,Chondroadherin,Inverse variance weighted,15,1.03 [0.95-1.13],0.457343153612167
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,29,1.04 [0.95-1.14],0.44363678939526
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,0.91 [0.84-0.98],0.0101867754845607
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,21,0.96 [0.89-1.03],0.235576832600881
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,1.15 [1.02-1.28],0.0178556159448811
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,SLITRK1,SLIT and NTRK-like protein 1,Inverse variance weighted,7,0.79 [0.67-0.95],0.0100778720469575
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,SERPINE1,Plasminogen activator inhibitor 1,Inverse variance weighted,8,0.97 [0.78-1.22],0.822015018350558
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.92 [0.73-1.17],0.502694549226834
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CPM,Carboxypeptidase M,Inverse variance weighted,23,0.94 [0.84-1.04],0.228128295666496
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DNPEP,Aspartyl aminopeptidase,Inverse variance weighted,6,0.99 [0.76-1.30],0.957098154168845
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.01 [0.80-1.27],0.947967877730981
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,0.96 [0.89-1.04],0.332732497667673
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.01 [0.93-1.09],0.831744965866332
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,1.10 [1.01-1.19],0.0330156294809809
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,MAMDC4,Apical endosomal glycoprotein,Inverse variance weighted,6,1.04 [0.93-1.16],0.499592174560192
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.93 [0.75-1.16],0.539828993988694
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,1.04 [0.95-1.15],0.393310741555734
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,0.97 [0.85-1.09],0.580471118870744
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Inverse variance weighted,10,0.88 [0.77-0.99],0.0399935813754624
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,LGALS3BP,Galectin-3-binding protein,Inverse variance weighted,30,1.03 [0.96-1.11],0.408349975586749
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,ADGRD1,Adhesion G-protein coupled receptor D1,Inverse variance weighted,36,1.01 [0.97-1.06],0.640664627129044
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,1.03 [0.96-1.10],0.391849041522444
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DECR1,"2,4-dienoyl-CoA reductase, mitochondrial",Inverse variance weighted,4,1.28 [0.89-1.83],0.177284218100246
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,TGFBI,Transforming growth factor-beta-induced protein ig-h3,Inverse variance weighted,46,1.01 [0.97-1.06],0.550082956014378
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,1.05 [0.91-1.20],0.517670507287521
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,AGXT,Serine--pyruvate aminotransferase,Inverse variance weighted,17,0.99 [0.92-1.07],0.871147097899463
"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,SIL1,Nucleotide exchange factor SIL1,Inverse variance weighted,3,1.07 [0.81-1.42],0.620605008643421
