Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.93 [0.73-1.19],0.586085445504008
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,PGF,Placenta growth factor,Inverse variance weighted,8,0.98 [0.50-1.93],0.955523992795242
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.94 [0.76-1.16],0.567161780128753
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,2.24 [0.44-11.25],0.329003640729351
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.16 [0.79-1.73],0.449403505824364
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,LAYN,Layilin,Inverse variance weighted,23,1.07 [0.80-1.43],0.655137018447853
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.83 [0.48-1.43],0.498621538767642
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.55 [0.74-3.27],0.246961785073381
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.21 [0.84-1.74],0.312450476544918
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.08 [0.76-1.54],0.66819840591996
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.39 [0.53-3.65],0.502523465819193
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.75 [0.39-1.43],0.37862438653452
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.74 [0.38-1.46],0.385121218827299
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.33 [0.87-2.03],0.181736439048786
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.15 [0.45-2.93],0.777456773155841
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.82 [0.46-1.45],0.489548539064348
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.13 [0.74-1.71],0.570801226572179
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.85 [0.64-1.12],0.245081051172487
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.23 [0.99-1.52],0.0579402104583568
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,CCN3,CCN family member 3,Inverse variance weighted,20,1.45 [1.08-1.95],0.0130201957960527
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.72 [0.22-2.41],0.59880918317171
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,NECTIN2,Nectin-2,Inverse variance weighted,8,1.09 [0.84-1.42],0.496666602268515
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.16 [0.87-1.54],0.306280183385581
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.93 [0.49-1.78],0.836539358652785
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.97 [0.74-1.26],0.817561294539271
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,0.92 [0.53-1.58],0.752727046937295
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.00 [0.72-1.38],0.99870619697866
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.00 [0.70-1.44],0.996074292213112
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,ADM,Pro-adrenomedullin,Inverse variance weighted,4,0.81 [0.52-1.28],0.372780674333066
Chapter IX Diseases of the circulatory system,Other noninfective disorders of lymphatic vessels and lymph nodes,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.07 [0.65-1.76],0.802820718020955
