Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other aneurysm,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.09 [0.71-1.68],0.681845994496852
Chapter IX Diseases of the circulatory system,Other aneurysm,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.09 [0.58-2.08],0.783042268283304
Chapter IX Diseases of the circulatory system,Other aneurysm,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.00 [0.90-1.11],0.966732910417049
Chapter IX Diseases of the circulatory system,Other aneurysm,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.17 [0.80-1.72],0.422256778363958
Chapter IX Diseases of the circulatory system,Other aneurysm,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.08 [0.43-2.76],0.864412022328064
Chapter IX Diseases of the circulatory system,Other aneurysm,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.85 [0.65-1.12],0.250077628951702
Chapter IX Diseases of the circulatory system,Other aneurysm,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.02 [0.43-2.42],0.971705630379274
Chapter IX Diseases of the circulatory system,Other aneurysm,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.98 [0.82-1.17],0.816081093534953
Chapter IX Diseases of the circulatory system,Other aneurysm,SPP1,Osteopontin,Inverse variance weighted,19,1.42 [1.02-1.98],0.0363132575306191
Chapter IX Diseases of the circulatory system,Other aneurysm,PGF,Placenta growth factor,Inverse variance weighted,8,1.12 [0.67-1.90],0.663616405826489
