Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,GRN,Progranulin,Inverse variance weighted,46,1.00 [0.93-1.07],0.889656731631889
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,1.03 [0.94-1.12],0.571976688914878
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CDH1,Cadherin-1,Inverse variance weighted,17,1.13 [0.99-1.28],0.0633990630125034
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,FOLR2,Folate receptor beta,Inverse variance weighted,16,1.02 [0.86-1.22],0.784188671722791
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BRK1,Protein BRICK1,Inverse variance weighted,10,0.93 [0.78-1.11],0.41410707471149
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AREG,Amphiregulin,Inverse variance weighted,7,1.02 [0.82-1.28],0.842481855535172
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.07 [0.90-1.27],0.417262252732973
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.05 [0.86-1.27],0.62979791608055
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,PSAP,Prosaposin,Inverse variance weighted,13,0.94 [0.80-1.11],0.456364214306134
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,JAM2,Junctional adhesion molecule B,Inverse variance weighted,6,1.05 [0.73-1.51],0.783309936193717
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.13 [1.00-1.29],0.0571583648984523
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,0.97 [0.88-1.06],0.488855894454689
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,0.93 [0.75-1.14],0.478555729964907
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CCN5,CCN family member 5,Inverse variance weighted,12,0.94 [0.82-1.09],0.429143719079877
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,1.34 [0.96-1.88],0.0900544210396963
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,SLAMF7,SLAM family member 7,Inverse variance weighted,40,1.03 [0.95-1.11],0.534603471170594
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.87 [0.75-1.00],0.0541440275269236
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CDH3,Cadherin-3,Inverse variance weighted,12,0.99 [0.79-1.25],0.944001626323462
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,0.94 [0.69-1.30],0.72215758965677
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,0.86 [0.37-2.00],0.733568087387826
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.98 [0.77-1.24],0.86089553363971
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.95 [0.78-1.16],0.626962638799203
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.97 [0.91-1.04],0.359725698611758
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.08 [0.84-1.38],0.540302457024513
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CNTN5,Contactin-5,Inverse variance weighted,53,0.99 [0.93-1.06],0.777290568776928
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,0.92 [0.83-1.03],0.140786512736211
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,5,0.86 [0.60-1.23],0.404139771243019
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CA6,Carbonic anhydrase 6,Inverse variance weighted,51,0.94 [0.88-1.01],0.0899274821269546
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,VCAN,Versican core protein,Inverse variance weighted,58,1.00 [0.94-1.07],0.883164071957799
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.04 [0.91-1.19],0.532690313845492
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,23,0.88 [0.77-1.00],0.0578644313373267
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,STC1,Stanniocalcin-1,Inverse variance weighted,11,0.89 [0.74-1.07],0.223107124224606
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Inverse variance weighted,10,0.84 [0.70-1.01],0.0596109527465053
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,IGF1R,Insulin-like growth factor 1 receptor,Inverse variance weighted,9,0.94 [0.73-1.21],0.624742726220546
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,FAM3B,Protein FAM3B,Inverse variance weighted,26,0.97 [0.90-1.04],0.337809141654152
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,74,0.99 [0.95-1.03],0.556588354921268
